"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Inline_Fixation","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_2","count_blank_screen_3","count_blank_screen_4","count_blank_screen_5","count_blink_screen","count_blink_screen_1","count_blink_screen_2","count_block_loop","count_calibrate","count_calibrate_2","count_calibrate_3","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eyetracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inlin_blink","count_inline_blink","count_inline_blink_1","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_keyboard_response","count_log_end_of_practice","count_log_end_of_test","count_log_end_of_trial","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_new_sketchpad_6","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_press_key","count_record_study","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stimulus_test","count_stop_study","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_new_sketchpad_6","response_press_key","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_new_sketchpad_6","response_time_press_key","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Inline_Fixation","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_2","time_blank_screen_3","time_blank_screen_4","time_blank_screen_5","time_blink_screen","time_blink_screen_1","time_blink_screen_2","time_block_loop","time_calibrate","time_calibrate_2","time_calibrate_3","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eyetracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inlin_blink","time_inline_blink","time_inline_blink_1","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_keyboard_response","time_log_end_of_practice","time_log_end_of_test","time_log_end_of_trial","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_new_sketchpad_6","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_press_key","time_record_study","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stimulus_test","time_stop_study","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"4","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","139","0","NA","11","11","139","139","NA","NA","11","139","NA","NA","0","0","0","11","139","0","0","0","0","11","139","NA","NA","0","NA","0","NA","0","2","NA","11","NA","139","NA","139","NA","NA","139","NA","2","0","NA","11","NA","139","NA","NA","NA","NA","NA","11","139","NA","NA","NA","NA","NA","NA","NA","11","139","0","0","139","NA","NA","11","139","NA","139","NA","0","NA","NA","NA","11","139","Mon Jan 13 15:28:08 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","139","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/PracticeRunData/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","1233","NA","1486","1578","NA","NA","NA","1429","NA","NA","NA","NA","NA","NA","1233","NA","2","legacy","1024","2","48000","-16","experiment","4","even","167500","2024605","NA","NA","323059","324565","2022599","2024105","NA","NA","323562","2023102","NA","NA","184869","334204","NA","328568","2028108","NA","183382","332625","NA","332066","2031620","NA","NA","3619","NA","338004","NA","3621","178334","NA","325069","NA","2024609","NA","2023099","NA","NA","2025104","NA","178339","166070","NA","332561","NA","2032115","NA","NA","NA","NA","NA","332563","2032117","NA","NA","NA","NA","NA","NA","NA","330067","2031607","197441","336770","2022322","NA","NA","325568","2025108","NA","2020012","NA","NA","NA","NA","NA","323055","2022322","Extended template","0","0","0","yes","1024","VACUUM"
"6","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","140","0","NA","11","11","140","140","NA","NA","11","140","NA","NA","0","0","0","11","140","0","0","0","0","11","140","NA","NA","0","NA","0","NA","0","2","NA","11","NA","140","NA","140","NA","NA","140","NA","2","0","NA","11","NA","140","NA","NA","NA","NA","NA","11","140","NA","NA","NA","NA","NA","NA","NA","11","140","0","0","140","NA","NA","11","140","NA","140","NA","0","NA","NA","NA","11","140","Mon Jan 13 15:28:08 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","140","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/PracticeRunData/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","1233","NA","1486","1578","NA","NA","NA","1429","NA","NA","NA","NA","NA","NA","1233","NA","2","legacy","1024","2","48000","-16","experiment","4","even","167500","2036721","NA","NA","323059","324565","2034714","2036221","NA","NA","323562","2035217","NA","NA","184869","334204","NA","328568","2040225","NA","183382","332625","NA","332066","2043723","NA","NA","3619","NA","338004","NA","3621","178334","NA","325069","NA","2036725","NA","2035214","NA","NA","2037220","NA","178339","166070","NA","332561","NA","2044218","NA","NA","NA","NA","NA","332563","2044220","NA","NA","NA","NA","NA","NA","NA","330067","2041724","197441","336770","2034436","NA","NA","325568","2037225","NA","2032121","NA","NA","NA","NA","NA","323055","2034436","Extended template","0","0","0","yes","1024","CURTAIN"
"4","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","141","0","NA","11","11","141","141","NA","NA","11","141","NA","NA","0","0","0","11","141","0","0","0","0","11","141","NA","NA","0","NA","0","NA","0","2","NA","11","NA","141","NA","141","NA","NA","141","NA","2","0","NA","11","NA","141","NA","NA","NA","NA","NA","11","141","NA","NA","NA","NA","NA","NA","NA","11","141","0","0","141","NA","NA","11","141","NA","141","NA","0","NA","NA","NA","11","141","Mon Jan 13 15:28:08 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","141","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/PracticeRunData/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","1233","NA","1486","1578","NA","NA","NA","1429","NA","NA","NA","NA","NA","NA","1233","NA","2","legacy","1024","2","48000","-16","experiment","4","even","167500","2048801","NA","NA","323059","324565","2046793","2048300","NA","NA","323562","2047296","NA","NA","184869","334204","NA","328568","2052304","NA","183382","332625","NA","332066","2055821","NA","NA","3619","NA","338004","NA","3621","178334","NA","325069","NA","2048805","NA","2047293","NA","NA","2049300","NA","178339","166070","NA","332561","NA","2056316","NA","NA","NA","NA","NA","332563","2056318","NA","NA","NA","NA","NA","NA","NA","330067","2055803","197441","336770","2046534","NA","NA","325568","2049305","NA","2044225","NA","NA","NA","NA","NA","323055","2046533","Extended template","0","0","0","yes","1024","FUND"
"6","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","142","0","NA","11","11","142","142","NA","NA","11","142","NA","NA","0","0","0","11","142","0","0","0","0","11","142","NA","NA","0","NA","0","NA","0","2","NA","11","NA","142","NA","142","NA","NA","142","NA","2","0","NA","11","NA","142","NA","NA","NA","NA","NA","11","142","NA","NA","NA","NA","NA","NA","NA","11","142","0","0","142","NA","NA","11","142","NA","142","NA","0","NA","NA","NA","11","142","Mon Jan 13 15:28:08 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","142","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/PracticeRunData/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","1233","NA","1486","1578","NA","NA","NA","1429","NA","NA","NA","NA","NA","NA","1233","NA","2","legacy","1024","2","48000","-16","experiment","4","even","167500","2060901","NA","NA","323059","324565","2058894","2060400","NA","NA","323562","2059397","NA","NA","184869","334204","NA","328568","2064404","NA","183382","332625","NA","332066","2067902","NA","NA","3619","NA","338004","NA","3621","178334","NA","325069","NA","2060905","NA","2059394","NA","NA","2061400","NA","178339","166070","NA","332561","NA","2068397","NA","NA","NA","NA","NA","332563","2068399","NA","NA","NA","NA","NA","NA","NA","330067","2065903","197441","336770","2058635","NA","NA","325568","2061405","NA","2056322","NA","NA","NA","NA","NA","323055","2058634","Extended template","0","0","0","yes","1024","MYSTERY"
"5","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","143","0","NA","11","11","143","143","NA","NA","11","143","NA","NA","0","0","0","11","143","0","0","0","0","11","143","NA","NA","0","NA","0","NA","0","2","NA","11","NA","143","NA","143","NA","NA","143","NA","2","0","NA","11","NA","143","NA","NA","NA","NA","NA","11","143","NA","NA","NA","NA","NA","NA","NA","11","143","0","0","143","NA","NA","11","143","NA","143","NA","0","NA","NA","NA","11","143","Mon Jan 13 15:28:08 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","143","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/PracticeRunData/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","1233","NA","1486","1578","NA","NA","NA","1429","NA","NA","NA","NA","NA","NA","1233","NA","2","legacy","1024","2","48000","-16","experiment","4","even","167500","2073000","NA","NA","323059","324565","2070992","2072499","NA","NA","323562","2071495","NA","NA","184869","334204","NA","328568","2076502","NA","183382","332625","NA","332066","2080000","NA","NA","3619","NA","338004","NA","3621","178334","NA","325069","NA","2073003","NA","2071492","NA","NA","2073498","NA","178339","166070","NA","332561","NA","2080495","NA","NA","NA","NA","NA","332563","2080497","NA","NA","NA","NA","NA","NA","NA","330067","2077001","197441","336770","2070718","NA","NA","325568","2073503","NA","2068404","NA","NA","NA","NA","NA","323055","2070718","Extended template","0","0","0","yes","1024","DEBT"
"5","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","144","0","NA","11","11","144","144","NA","NA","11","144","NA","NA","0","0","0","11","144","0","0","0","0","11","144","NA","NA","0","NA","0","NA","0","2","NA","11","NA","144","NA","144","NA","NA","144","NA","2","0","NA","11","NA","144","NA","NA","NA","NA","NA","11","144","NA","NA","NA","NA","NA","NA","NA","11","144","0","0","144","NA","NA","11","144","NA","144","NA","0","NA","NA","NA","11","144","Mon Jan 13 15:28:08 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","144","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/PracticeRunData/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","1233","NA","1486","1578","NA","NA","NA","1429","NA","NA","NA","NA","NA","NA","1233","NA","2","legacy","1024","2","48000","-16","experiment","4","even","167500","2085102","NA","NA","323059","324565","2083096","2084602","NA","NA","323562","2083599","NA","NA","184869","334204","NA","328568","2088605","NA","183382","332625","NA","332066","2092103","NA","NA","3619","NA","338004","NA","3621","178334","NA","325069","NA","2085106","NA","2083596","NA","NA","2085601","NA","178339","166070","NA","332561","NA","2092598","NA","NA","NA","NA","NA","332563","2092600","NA","NA","NA","NA","NA","NA","NA","330067","2089104","197441","336770","2082822","NA","NA","325568","2085606","NA","2080502","NA","NA","NA","NA","NA","323055","2082821","Extended template","0","0","0","yes","1024","RAGE"
"1","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","145","0","NA","11","11","145","145","NA","NA","11","145","NA","NA","0","0","0","11","145","0","0","0","0","11","145","NA","NA","0","NA","0","NA","0","2","NA","11","NA","145","NA","145","NA","NA","145","NA","2","0","NA","11","NA","145","NA","NA","NA","NA","NA","11","145","NA","NA","NA","NA","NA","NA","NA","11","145","0","0","145","NA","NA","11","145","NA","145","NA","0","NA","NA","NA","11","145","Mon Jan 13 15:28:08 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","145","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/PracticeRunData/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","1233","NA","1486","1578","NA","NA","NA","1429","NA","NA","NA","NA","NA","NA","1233","NA","2","legacy","1024","2","48000","-16","experiment","4","even","167500","2097197","NA","NA","323059","324565","2095190","2096697","NA","NA","323562","2095693","NA","NA","184869","334204","NA","328568","2100700","NA","183382","332625","NA","332066","2104220","NA","NA","3619","NA","338004","NA","3621","178334","NA","325069","NA","2097201","NA","2095690","NA","NA","2097696","NA","178339","166070","NA","332561","NA","2104715","NA","NA","NA","NA","NA","332563","2104717","NA","NA","NA","NA","NA","NA","NA","330067","2104200","197441","336770","2094916","NA","NA","325568","2097701","NA","2092604","NA","NA","NA","NA","NA","323055","2094915","Extended template","0","0","0","yes","1024","INCOME"
"6","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","146","0","NA","11","11","146","146","NA","NA","11","146","NA","NA","0","0","0","11","146","0","0","0","0","11","146","NA","NA","0","NA","0","NA","0","2","NA","11","NA","146","NA","146","NA","NA","146","NA","2","0","NA","11","NA","146","NA","NA","NA","NA","NA","11","146","NA","NA","NA","NA","NA","NA","NA","11","146","0","0","146","NA","NA","11","146","NA","146","NA","0","NA","NA","NA","11","146","Mon Jan 13 15:28:08 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","146","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/PracticeRunData/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","1233","NA","1486","1578","NA","NA","NA","1429","NA","NA","NA","NA","NA","NA","1233","NA","2","legacy","1024","2","48000","-16","experiment","4","even","167500","2109316","NA","NA","323059","324565","2107308","2108815","NA","NA","323562","2107811","NA","NA","184869","334204","NA","328568","2112819","NA","183382","332625","NA","332066","2116318","NA","NA","3619","NA","338004","NA","3621","178334","NA","325069","NA","2109320","NA","2107808","NA","NA","2109815","NA","178339","166070","NA","332561","NA","2116813","NA","NA","NA","NA","NA","332563","2116815","NA","NA","NA","NA","NA","NA","NA","330067","2114319","197441","336770","2107033","NA","NA","325568","2109820","NA","2104722","NA","NA","NA","NA","NA","323055","2107033","Extended template","0","0","0","yes","1024","FAIR"
"3","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","147","0","NA","11","11","147","147","NA","NA","11","147","NA","NA","0","0","0","11","147","0","0","0","0","11","147","NA","NA","0","NA","0","NA","0","2","NA","11","NA","147","NA","147","NA","NA","147","NA","2","0","NA","11","NA","147","NA","NA","NA","NA","NA","11","147","NA","NA","NA","NA","NA","NA","NA","11","147","0","0","147","NA","NA","11","147","NA","147","NA","0","NA","NA","NA","11","147","Mon Jan 13 15:28:08 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","147","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/PracticeRunData/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","1233","NA","1486","1578","NA","NA","NA","1429","NA","NA","NA","NA","NA","NA","1233","NA","2","legacy","1024","2","48000","-16","experiment","4","even","167500","2121416","NA","NA","323059","324565","2119408","2120915","NA","NA","323562","2119911","NA","NA","184869","334204","NA","328568","2124919","NA","183382","332625","NA","332066","2128417","NA","NA","3619","NA","338004","NA","3621","178334","NA","325069","NA","2121420","NA","2119908","NA","NA","2121915","NA","178339","166070","NA","332561","NA","2128912","NA","NA","NA","NA","NA","332563","2128914","NA","NA","NA","NA","NA","NA","NA","330067","2126418","197441","336770","2119130","NA","NA","325568","2121920","NA","2116819","NA","NA","NA","NA","NA","323055","2119129","Extended template","0","0","0","yes","1024","PAPER"
"2","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","148","0","NA","11","11","148","148","NA","NA","11","148","NA","NA","0","0","0","11","148","0","0","0","0","11","148","NA","NA","0","NA","0","NA","0","2","NA","11","NA","148","NA","148","NA","NA","148","NA","2","0","NA","11","NA","148","NA","NA","NA","NA","NA","11","148","NA","NA","NA","NA","NA","NA","NA","11","148","0","0","148","NA","NA","11","148","NA","148","NA","0","NA","NA","NA","11","148","Mon Jan 13 15:28:08 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","148","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/PracticeRunData/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","1233","NA","1486","1578","NA","NA","NA","1429","NA","NA","NA","NA","NA","NA","1233","NA","2","legacy","1024","2","48000","-16","experiment","4","even","167500","2133516","NA","NA","323059","324565","2131508","2133015","NA","NA","323562","2132011","NA","NA","184869","334204","NA","328568","2137019","NA","183382","332625","NA","332066","2140517","NA","NA","3619","NA","338004","NA","3621","178334","NA","325069","NA","2133520","NA","2132008","NA","NA","2134015","NA","178339","166070","NA","332561","NA","2141012","NA","NA","NA","NA","NA","332563","2141014","NA","NA","NA","NA","NA","NA","NA","330067","2137518","197441","336770","2131229","NA","NA","325568","2134020","NA","2128918","NA","NA","NA","NA","NA","323055","2131228","Extended template","0","0","0","yes","1024","DEAL"
"5","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","149","0","NA","11","11","149","149","NA","NA","11","149","NA","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","NA","149","NA","149","NA","NA","149","NA","2","0","NA","11","NA","149","NA","NA","NA","NA","NA","11","149","NA","NA","NA","NA","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","NA","149","NA","0","NA","NA","NA","11","149","Mon Jan 13 15:28:08 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","149","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/PracticeRunData/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","1233","NA","1486","1578","NA","NA","NA","1429","NA","NA","NA","NA","NA","NA","1233","NA","2","legacy","1024","2","48000","-16","experiment","4","even","167500","2145615","NA","NA","323059","324565","2143608","2145115","NA","NA","323562","2144111","NA","NA","184869","334204","NA","328568","2149118","NA","183382","332625","NA","332066","2152617","NA","NA","3619","NA","338004","NA","3621","178334","NA","325069","NA","2145619","NA","2144108","NA","NA","2146114","NA","178339","166070","NA","332561","NA","2153112","NA","NA","NA","NA","NA","332563","2153114","NA","NA","NA","NA","NA","NA","NA","330067","2149617","197441","336770","2143332","NA","NA","325568","2146118","NA","2141019","NA","NA","NA","NA","NA","323055","2143331","Extended template","0","0","0","yes","1024","INCH"
"5","495","undefined","undefined","4842","4842","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","0","0","11","149","0","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","0","149","NA","149","0","0","149","0","2","0","NA","11","0","149","NA","NA","NA","0","NA","11","149","NA","NA","NA","0","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","0","149","0","0","0","0","NA","11","149","Mon Jan 13 15:28:08 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","0","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/PracticeRunData/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","1","NA","space","space","space","NA","NA","space","NA","1","NA","NA","NA","NA","space","space","4842","NA","1486","1578","195203","NA","NA","1429","NA","4842","NA","NA","NA","NA","1233","1282","2","legacy","1024","2","48000","-16","experiment","4","even","167500","2145615","2483907","NA","323059","324565","2143608","2145115","2485344","2486851","323562","2144111","2485848","NA","184869","334204","2350180","328568","2149118","NA","183382","332625","2153689","332066","2152617","NA","NA","3619","NA","338004","NA","3621","178334","NA","325069","2487356","2145619","NA","2144108","2485844","2487352","2146114","2488351","178339","166070","NA","332561","2496204","2153112","NA","NA","NA","2491361","NA","332563","2153114","NA","NA","NA","2491361","NA","NA","NA","330067","2149617","197441","336770","2143332","NA","NA","325568","2146118","2488355","2153118","NA","2348897","2496206","2485340","NA","323055","2143331","Extended template","0","4842","1","yes","1024","DEBATE"
"1","3495","undefined","undefined","4105","4105","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","1","1","11","149","1","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","1","149","NA","149","1","1","149","1","2","0","NA","11","1","149","NA","NA","NA","1","NA","11","149","NA","NA","NA","1","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","1","149","1","0","1","1","NA","11","149","Mon Jan 13 15:28:08 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","1","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/PracticeRunData/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","space","space","space","NA","NA","space","NA","2","NA","NA","NA","NA","space","space","3368","NA","1486","1578","195203","NA","NA","1429","NA","3368","NA","NA","NA","NA","1233","1282","2","legacy","1024","2","48000","-16","experiment","4","even","167500","2145615","2483907","NA","323059","324565","2143608","2145115","2498628","2500135","323562","2144111","2499132","NA","184869","334204","2350180","328568","2149118","NA","183382","332625","2153689","332066","2152617","NA","NA","3619","NA","338004","NA","3621","178334","NA","325069","2500639","2145619","NA","2144108","2499128","2500635","2146114","2501634","178339","166070","NA","332561","2508012","2153112","NA","NA","NA","2504643","NA","332563","2153114","NA","NA","NA","2504642","NA","NA","NA","330067","2149617","197441","336770","2143332","NA","NA","325568","2146118","2501638","2153118","2496210","2348897","2508014","2498623","NA","323055","2143331","Extended template","0","8210","2","yes","1024","WINDOW"
