"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_2","count_blank_screen_2_1","count_blank_screen_3","count_blink_screen","count_blink_screen_1","count_blink_screen_1_1","count_block_loop","count_calibrate","count_calibrate_1","count_calibrate_2","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eyetracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inline_blank","count_inline_blank_1","count_inline_fixation","count_inline_fixation_1","count_inline_script","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_keyboard_response","count_log_end_of_trial","count_log_end_of_trial_1","count_log_test","count_logger","count_loop","count_new_inline_script","count_new_inline_script_2","count_new_inline_script_3","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_pygaze_stop_recording","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_press_key","count_record_study","count_record_test","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stimulus_test","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_press_key","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_press_key","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_2","time_blank_screen_2_1","time_blank_screen_3","time_blink_screen","time_blink_screen_1","time_blink_screen_1_1","time_block_loop","time_calibrate","time_calibrate_1","time_calibrate_2","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eyetracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inline_blank","time_inline_blank_1","time_inline_fixation","time_inline_fixation_1","time_inline_script","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_keyboard_response","time_log_end_of_trial","time_log_end_of_trial_1","time_log_test","time_logger","time_loop","time_new_inline_script","time_new_inline_script_2","time_new_inline_script_3","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_pygaze_stop_recording","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_press_key","time_record_study","time_record_test","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stimulus_test","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"2","1495","undefined","undefined","1747.13793103","1747.13793103","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","57","149","11","149","57","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","57","149","149","57","149","57","NA","149","57","2","0","NA","11","149","57","NA","NA","NA","NA","NA","57","NA","11","149","NA","149","NA","NA","57","NA","NA","11","149","0","0","149","57","NA","NA","11","149","57","57","0","57","57","NA","11","149","Fri Feb 21 12:38:09 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","57","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS013.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","return","return","return","NA","NA","return","NA","4","NA","NA","NA","return","return","2900","NA","6409","8991","13854","NA","NA","7284","NA","2900","NA","NA","NA","6709","6978","2","legacy","1024","2","48000","-16","experiment","13","odd","212658","2684561","NA","363993","365501","2271615","3211404","2273123","364497","2272119","3211908","NA","234987","2302538","382074","369505","2277128","NA","228577","373082","2281699","372523","2280627","NA","NA","4451","NA","465250","NA","4462","223528","NA","366005","3212913","2273628","2272115","3211904","2273623","3212908","NA","2274123","3213908","223534","205373","NA","373018","2281122","3219820","NA","NA","NA","NA","NA","3216918","NA","373020","2281124","NA","2281128","NA","NA","3216918","NA","NA","372505","2277628","237998","458540","2271337","3211127","NA","NA","366505","2274128","3213913","3209441","2295559","3219822","3211127","NA","363989","2271337","Extended template","0","101334","58","yes","1024","DECADE"
"2","1495","undefined","undefined","1745.74576271","1745.74576271","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","58","149","11","149","58","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","58","149","149","58","149","58","NA","149","58","2","0","NA","11","149","58","NA","NA","NA","NA","NA","58","NA","11","149","NA","149","NA","NA","58","NA","NA","11","149","0","0","149","58","NA","NA","11","149","58","58","0","58","58","NA","11","149","Fri Feb 21 12:38:09 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","58","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS013.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","return","return","return","NA","NA","return","NA","6","NA","NA","NA","return","return","1665","NA","6409","8991","13854","NA","NA","7284","NA","1665","NA","NA","NA","6709","6978","2","legacy","1024","2","48000","-16","experiment","13","odd","212658","2684561","NA","363993","365501","2271615","3221783","2273123","364497","2272119","3222287","NA","234987","2302538","382074","369505","2277128","NA","228577","373082","2281699","372523","2280627","NA","NA","4451","NA","465250","NA","4462","223528","NA","366005","3223292","2273628","2272115","3222283","2273623","3223287","NA","2274123","3224287","223534","205373","NA","373018","2281122","3228964","NA","NA","NA","NA","NA","3227297","NA","373020","2281124","NA","2281128","NA","NA","3227297","NA","NA","372505","2277628","237998","458540","2271337","3221508","NA","NA","366505","2274128","3224292","3219826","2295559","3228966","3221508","NA","363989","2271337","Extended template","0","102999","59","yes","1024","ONION"
"5","","undefined","undefined","1738.55","1738.55","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","59","149","11","149","59","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","59","149","149","59","149","59","NA","149","59","2","0","NA","11","149","59","NA","NA","NA","NA","NA","59","NA","11","149","NA","149","NA","NA","59","NA","NA","11","149","0","0","149","59","NA","NA","11","149","59","59","0","59","59","NA","11","149","Fri Feb 21 12:38:09 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","59","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS013.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","return","return","return","NA","NA","return","NA","2","NA","NA","NA","return","return","1314","NA","6409","8991","13854","NA","NA","7284","NA","1314","NA","NA","NA","6709","6978","2","legacy","1024","2","48000","-16","experiment","13","odd","212658","2684561","NA","363993","365501","2271615","3230934","2273123","364497","2272119","3231438","NA","234987","2302538","382074","369505","2277128","NA","228577","373082","2281699","372523","2280627","NA","NA","4451","NA","465250","NA","4462","223528","NA","366005","3232443","2273628","2272115","3231434","2273623","3232438","NA","2274123","3233438","223534","205373","NA","373018","2281122","3237764","NA","NA","NA","NA","NA","3236448","NA","373020","2281124","NA","2281128","NA","NA","3236448","NA","NA","372505","2277628","237998","458540","2271337","3230656","NA","NA","366505","2274128","3233443","3228970","2295559","3237766","3230655","NA","363989","2271337","Extended template","0","104313","60","yes","1024","INTERVAL"
"2","1495","undefined","undefined","1737.68852459","1737.68852459","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","60","149","11","149","60","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","60","149","149","60","149","60","NA","149","60","2","0","NA","11","149","60","NA","NA","NA","NA","NA","60","NA","11","149","NA","149","NA","NA","60","NA","NA","11","149","0","0","149","60","NA","NA","11","149","60","60","0","60","60","NA","11","149","Fri Feb 21 12:38:09 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","60","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS013.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","return","return","return","NA","NA","return","NA","5","NA","NA","NA","return","return","1686","NA","6409","8991","13854","NA","NA","7284","NA","1686","NA","NA","NA","6709","6978","2","legacy","1024","2","48000","-16","experiment","13","odd","212658","2684561","NA","363993","365501","2271615","3239730","2273123","364497","2272119","3240234","NA","234987","2302538","382074","369505","2277128","NA","228577","373082","2281699","372523","2280627","NA","NA","4451","NA","465250","NA","4462","223528","NA","366005","3241239","2273628","2272115","3240230","2273623","3241234","NA","2274123","3242234","223534","205373","NA","373018","2281122","3246932","NA","NA","NA","NA","NA","3245244","NA","373020","2281124","NA","2281128","NA","NA","3245244","NA","NA","372505","2277628","237998","458540","2271337","3239454","NA","NA","366505","2274128","3242239","3237770","2295559","3246934","3239453","NA","363989","2271337","Extended template","0","105999","61","yes","1024","GLOBE"
"3","3495","undefined","undefined","1728.90322581","1728.90322581","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","61","149","11","149","61","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","61","149","149","61","149","61","NA","149","61","2","0","NA","11","149","61","NA","NA","NA","NA","NA","61","NA","11","149","NA","149","NA","NA","61","NA","NA","11","149","0","0","149","61","NA","NA","11","149","61","61","0","61","61","NA","11","149","Fri Feb 21 12:38:09 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","61","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS013.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","return","return","return","NA","NA","return","NA","2","NA","NA","NA","return","return","1193","NA","6409","8991","13854","NA","NA","7284","NA","1193","NA","NA","NA","6709","6978","2","legacy","1024","2","48000","-16","experiment","13","odd","212658","2684561","NA","363993","365501","2271615","3248902","2273123","364497","2272119","3249406","NA","234987","2302538","382074","369505","2277128","NA","228577","373082","2281699","372523","2280627","NA","NA","4451","NA","465250","NA","4462","223528","NA","366005","3250411","2273628","2272115","3249402","2273623","3250406","NA","2274123","3251406","223534","205373","NA","373018","2281122","3255611","NA","NA","NA","NA","NA","3254416","NA","373020","2281124","NA","2281128","NA","NA","3254416","NA","NA","372505","2277628","237998","458540","2271337","3248623","NA","NA","366505","2274128","3251411","3246938","2295559","3255613","3248623","NA","363989","2271337","Extended template","0","107192","62","yes","1024","YIELD"
"2","1495","undefined","undefined","1740.76190476","1740.76190476","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","62","149","11","149","62","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","62","149","149","62","149","62","NA","149","62","2","0","NA","11","149","62","NA","NA","NA","NA","NA","62","NA","11","149","NA","149","NA","NA","62","NA","NA","11","149","0","0","149","62","NA","NA","11","149","62","62","0","62","62","NA","11","149","Fri Feb 21 12:38:09 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","62","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS013.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","3","NA","return","return","return","NA","NA","return","NA","3","NA","NA","NA","return","return","2476","NA","6409","8991","13854","NA","NA","7284","NA","2476","NA","NA","NA","6709","6978","2","legacy","1024","2","48000","-16","experiment","13","odd","212658","2684561","NA","363993","365501","2271615","3257579","2273123","364497","2272119","3258083","NA","234987","2302538","382074","369505","2277128","NA","228577","373082","2281699","372523","2280627","NA","NA","4451","NA","465250","NA","4462","223528","NA","366005","3259088","2273628","2272115","3258079","2273623","3259083","NA","2274123","3260083","223534","205373","NA","373018","2281122","3265571","NA","NA","NA","NA","NA","3263093","NA","373020","2281124","NA","2281128","NA","NA","3263093","NA","NA","372505","2277628","237998","458540","2271337","3257300","NA","NA","366505","2274128","3260088","3255617","2295559","3265573","3257300","NA","363989","2271337","Extended template","0","109668","63","yes","1024","EDGE"
"2","1495","undefined","undefined","1736.421875","1736.421875","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","63","149","11","149","63","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","63","149","149","63","149","63","NA","149","63","2","0","NA","11","149","63","NA","NA","NA","NA","NA","63","NA","11","149","NA","149","NA","NA","63","NA","NA","11","149","0","0","149","63","NA","NA","11","149","63","63","0","63","63","NA","11","149","Fri Feb 21 12:38:09 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","63","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS013.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","3","NA","return","return","return","NA","NA","return","NA","3","NA","NA","NA","return","return","1463","NA","6409","8991","13854","NA","NA","7284","NA","1463","NA","NA","NA","6709","6978","2","legacy","1024","2","48000","-16","experiment","13","odd","212658","2684561","NA","363993","365501","2271615","3267519","2273123","364497","2272119","3268024","NA","234987","2302538","382074","369505","2277128","NA","228577","373082","2281699","372523","2280627","NA","NA","4451","NA","465250","NA","4462","223528","NA","366005","3269029","2273628","2272115","3268020","2273623","3269024","NA","2274123","3270024","223534","205373","NA","373018","2281122","3274499","NA","NA","NA","NA","NA","3273034","NA","373020","2281124","NA","2281128","NA","NA","3273034","NA","NA","372505","2277628","237998","458540","2271337","3267261","NA","NA","366505","2274128","3270029","3265577","2295559","3274501","3267261","NA","363989","2271337","Extended template","0","111131","64","yes","1024","GLANCE"
"7","495","undefined","undefined","1738.35384615","1738.35384615","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","64","149","11","149","64","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","64","149","149","64","149","64","NA","149","64","2","0","NA","11","149","64","NA","NA","NA","NA","NA","64","NA","11","149","NA","149","NA","NA","64","NA","NA","11","149","0","0","149","64","NA","NA","11","149","64","64","0","64","64","NA","11","149","Fri Feb 21 12:38:09 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","64","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS013.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","return","return","return","NA","NA","return","NA","4","NA","NA","NA","return","return","1862","NA","6409","8991","13854","NA","NA","7284","NA","1862","NA","NA","NA","6709","6978","2","legacy","1024","2","48000","-16","experiment","13","odd","212658","2684561","NA","363993","365501","2271615","3276466","2273123","364497","2272119","3276970","NA","234987","2302538","382074","369505","2277128","NA","228577","373082","2281699","372523","2280627","NA","NA","4451","NA","465250","NA","4462","223528","NA","366005","3277975","2273628","2272115","3276966","2273623","3277970","NA","2274123","3278970","223534","205373","NA","373018","2281122","3283844","NA","NA","NA","NA","NA","3281980","NA","373020","2281124","NA","2281128","NA","NA","3281980","NA","NA","372505","2277628","237998","458540","2271337","3276191","NA","NA","366505","2274128","3278975","3274505","2295559","3283846","3276190","NA","363989","2271337","Extended template","0","112993","65","yes","1024","GRADE"
"7","495","undefined","undefined","1753.57575758","1753.57575758","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","65","149","11","149","65","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","65","149","149","65","149","65","NA","149","65","2","0","NA","11","149","65","NA","NA","NA","NA","NA","65","NA","11","149","NA","149","NA","NA","65","NA","NA","11","149","0","0","149","65","NA","NA","11","149","65","65","0","65","65","NA","11","149","Fri Feb 21 12:38:09 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","65","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS013.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","3","NA","return","return","return","NA","NA","return","NA","3","NA","NA","NA","return","return","2743","NA","6409","8991","13854","NA","NA","7284","NA","2743","NA","NA","NA","6709","6978","2","legacy","1024","2","48000","-16","experiment","13","odd","212658","2684561","NA","363993","365501","2271615","3285816","2273123","364497","2272119","3286320","NA","234987","2302538","382074","369505","2277128","NA","228577","373082","2281699","372523","2280627","NA","NA","4451","NA","465250","NA","4462","223528","NA","366005","3287325","2273628","2272115","3286316","2273623","3287320","NA","2274123","3288320","223534","205373","NA","373018","2281122","3294075","NA","NA","NA","NA","NA","3291330","NA","373020","2281124","NA","2281128","NA","NA","3291330","NA","NA","372505","2277628","237998","458540","2271337","3285537","NA","NA","366505","2274128","3288325","3283850","2295559","3294077","3285537","NA","363989","2271337","Extended template","0","115736","66","yes","1024","LEASE"
"1","495","undefined","undefined","1750.62686567","1750.62686567","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","66","149","11","149","66","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","66","149","149","66","149","66","NA","149","66","2","0","NA","11","149","66","NA","NA","NA","NA","NA","66","NA","11","149","NA","149","NA","NA","66","NA","NA","11","149","0","0","149","66","NA","NA","11","149","66","66","0","66","66","NA","11","149","Fri Feb 21 12:38:09 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","66","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS013.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","return","return","return","NA","NA","return","NA","5","NA","NA","NA","return","return","1556","NA","6409","8991","13854","NA","NA","7284","NA","1556","NA","NA","NA","6709","6978","2","legacy","1024","2","48000","-16","experiment","13","odd","212658","2684561","NA","363993","365501","2271615","3296043","2273123","364497","2272119","3296547","NA","234987","2302538","382074","369505","2277128","NA","228577","373082","2281699","372523","2280627","NA","NA","4451","NA","465250","NA","4462","223528","NA","366005","3297552","2273628","2272115","3296543","2273623","3297547","NA","2274123","3298547","223534","205373","NA","373018","2281122","3303115","NA","NA","NA","NA","NA","3301557","NA","373020","2281124","NA","2281128","NA","NA","3301557","NA","NA","372505","2277628","237998","458540","2271337","3295769","NA","NA","366505","2274128","3298552","3294081","2295559","3303117","3295769","NA","363989","2271337","Extended template","0","117292","67","yes","1024","TALENT"
"2","1495","undefined","undefined","1755.30882353","1755.30882353","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","67","149","11","149","67","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","67","149","149","67","149","67","NA","149","67","2","0","NA","11","149","67","NA","NA","NA","NA","NA","67","NA","11","149","NA","149","NA","NA","67","NA","NA","11","149","0","0","149","67","NA","NA","11","149","67","67","0","67","67","NA","11","149","Fri Feb 21 12:38:09 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","67","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS013.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","3","NA","return","return","return","NA","NA","return","NA","3","NA","NA","NA","return","return","2069","NA","6409","8991","13854","NA","NA","7284","NA","2069","NA","NA","NA","6709","6978","2","legacy","1024","2","48000","-16","experiment","13","odd","212658","2684561","NA","363993","365501","2271615","3305083","2273123","364497","2272119","3305587","NA","234987","2302538","382074","369505","2277128","NA","228577","373082","2281699","372523","2280627","NA","NA","4451","NA","465250","NA","4462","223528","NA","366005","3306592","2273628","2272115","3305583","2273623","3306587","NA","2274123","3307587","223534","205373","NA","373018","2281122","3312668","NA","NA","NA","NA","NA","3310597","NA","373020","2281124","NA","2281128","NA","NA","3310597","NA","NA","372505","2277628","237998","458540","2271337","3304809","NA","NA","366505","2274128","3307592","3303121","2295559","3312670","3304809","NA","363989","2271337","Extended template","0","119361","68","yes","1024","ABILITY"
"3","3495","undefined","undefined","1747.14492754","1747.14492754","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","68","149","11","149","68","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","68","149","149","68","149","68","NA","149","68","2","0","NA","11","149","68","NA","NA","NA","NA","NA","68","NA","11","149","NA","149","NA","NA","68","NA","NA","11","149","0","0","149","68","NA","NA","11","149","68","68","0","68","68","NA","11","149","Fri Feb 21 12:38:09 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","68","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS013.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","1","NA","return","return","return","NA","NA","return","NA","1","NA","NA","NA","return","return","1192","NA","6409","8991","13854","NA","NA","7284","NA","1192","NA","NA","NA","6709","6978","2","legacy","1024","2","48000","-16","experiment","13","odd","212658","2684561","NA","363993","365501","2271615","3314637","2273123","364497","2272119","3315142","NA","234987","2302538","382074","369505","2277128","NA","228577","373082","2281699","372523","2280627","NA","NA","4451","NA","465250","NA","4462","223528","NA","366005","3316147","2273628","2272115","3315138","2273623","3316142","NA","2274123","3317142","223534","205373","NA","373018","2281122","3321347","NA","NA","NA","NA","NA","3320153","NA","373020","2281124","NA","2281128","NA","NA","3320152","NA","NA","372505","2277628","237998","458540","2271337","3314360","NA","NA","366505","2274128","3317147","3312674","2295559","3321349","3314360","NA","363989","2271337","Extended template","0","120553","69","yes","1024","ELEVATOR"
"2","1495","undefined","undefined","1746.12857143","1746.12857143","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","69","149","11","149","69","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","69","149","149","69","149","69","NA","149","69","2","0","NA","11","149","69","NA","NA","NA","NA","NA","69","NA","11","149","NA","149","NA","NA","69","NA","NA","11","149","0","0","149","69","NA","NA","11","149","69","69","0","69","69","NA","11","149","Fri Feb 21 12:38:09 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BA.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","69","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS013.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","return","return","return","NA","NA","return","NA","5","NA","NA","NA","return","return","1676","NA","6409","8991","13854","NA","NA","7284","NA","1676","NA","NA","NA","6709","6978","2","legacy","1024","2","48000","-16","experiment","13","odd","212658","2684561","NA","363993","365501","2271615","3323315","2273123","364497","2272119","3323819","NA","234987","2302538","382074","369505","2277128","NA","228577","373082","2281699","372523","2280627","NA","NA","4451","NA","465250","NA","4462","223528","NA","366005","3324824","2273628","2272115","3323815","2273623","3324819","NA","2274123","3325819","223534","205373","NA","373018","2281122","3330507","NA","NA","NA","NA","NA","3328829","NA","373020","2281124","NA","2281128","NA","NA","3328829","NA","NA","372505","2277628","237998","458540","2271337","3323038","NA","NA","366505","2274128","3325824","3321353","2295559","3330509","3323038","NA","363989","2271337","Extended template","0","122229","70","yes","1024","GIANT"
