"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Inline_Fixation","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_2","count_blank_screen_3","count_blank_screen_4","count_blank_screen_5","count_blink_screen","count_blink_screen_1","count_blink_screen_2","count_block_loop","count_calibrate","count_calibrate_2","count_calibrate_3","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eyetracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inlin_blink","count_inline_blink","count_inline_blink_1","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_keyboard_response","count_log_end_of_practice","count_log_end_of_test","count_log_end_of_trial","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_pygaze_start_recording","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_new_sketchpad_6","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_press_key","count_record_study","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stimulus_test","count_stop_study","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_new_sketchpad_6","response_press_key","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_new_sketchpad_6","response_time_press_key","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Inline_Fixation","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_2","time_blank_screen_3","time_blank_screen_4","time_blank_screen_5","time_blink_screen","time_blink_screen_1","time_blink_screen_2","time_block_loop","time_calibrate","time_calibrate_2","time_calibrate_3","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eyetracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inlin_blink","time_inline_blink","time_inline_blink_1","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_keyboard_response","time_log_end_of_practice","time_log_end_of_test","time_log_end_of_trial","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_pygaze_start_recording","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_new_sketchpad_6","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_press_key","time_record_study","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stimulus_test","time_stop_study","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"2","495","undefined","undefined","2374.0625","2374.0625","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","31","31","11","149","31","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","31","149","NA","149","31","31","149","31","2","0","NA","11","31","149","NA","NA","NA","31","NA","11","149","NA","31","NA","NA","31","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","31","149","31","0","31","31","NA","11","149","Thu Jan 30 20:54:09 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","31","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS003.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","space","space","NA","NA","space","NA","6","NA","NA","NA","NA","space","space","806","NA","1916","11735","50746","NA","NA","1796","NA","806","NA","NA","NA","NA","1506","10811","2","legacy","1024","2","48000","-16","experiment","3","odd","57016","2106004","2250414","NA","216547","218054","2103996","2105503","2581418","2582925","217051","2104499","2581921","NA","74817","237849","2175641","222057","2109508","NA","72900","226113","2114078","225555","2113005","NA","NA","2556","NA","297576","NA","2560","67852","NA","218558","2583429","2106008","NA","2104496","2581918","2583425","2106503","2584424","67857","55219","NA","226050","2588240","2113501","NA","NA","NA","2587433","NA","226052","2113503","NA","2581145","NA","NA","2587432","NA","NA","NA","223556","2110007","91518","296069","2103721","NA","NA","219057","2106508","2584428","2113507","2579246","2164829","2588242","2581145","NA","216544","2103720","Extended template","0","75970","32","yes","1024","DEAL"
"6","1495","undefined","undefined","2317.96969697","2317.96969697","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","32","32","11","149","32","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","32","149","NA","149","32","32","149","32","2","0","NA","11","32","149","NA","NA","NA","32","NA","11","149","NA","32","NA","NA","32","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","32","149","32","0","32","32","NA","11","149","Thu Jan 30 20:54:09 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","32","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS003.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","space","space","NA","NA","space","NA","6","NA","NA","NA","NA","space","space","523","NA","1916","11735","50746","NA","NA","1796","NA","523","NA","NA","NA","NA","1506","10811","2","legacy","1024","2","48000","-16","experiment","3","odd","57016","2106004","2250414","NA","216547","218054","2103996","2105503","2590421","2591928","217051","2104499","2590925","NA","74817","237849","2175641","222057","2109508","NA","72900","226113","2114078","225555","2113005","NA","NA","2556","NA","297576","NA","2560","67852","NA","218558","2592432","2106008","NA","2104496","2590921","2592428","2106503","2593427","67857","55219","NA","226050","2596961","2113501","NA","NA","NA","2596437","NA","226052","2113503","NA","2590145","NA","NA","2596436","NA","NA","NA","223556","2110007","91518","296069","2103721","NA","NA","219057","2106508","2593431","2113507","2588246","2164829","2596963","2590145","NA","216544","2103720","Extended template","0","76493","33","yes","1024","DICE"
"3","1495","undefined","undefined","2263.55882353","2263.55882353","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","33","33","11","149","33","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","33","149","NA","149","33","33","149","33","2","0","NA","11","33","149","NA","NA","NA","33","NA","11","149","NA","33","NA","NA","33","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","33","149","33","0","33","33","NA","11","149","Thu Jan 30 20:54:09 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","33","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS003.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","space","space","NA","NA","space","NA","6","NA","NA","NA","NA","space","space","468","NA","1916","11735","50746","NA","NA","1796","NA","468","NA","NA","NA","NA","1506","10811","2","legacy","1024","2","48000","-16","experiment","3","odd","57016","2106004","2250414","NA","216547","218054","2103996","2105503","2599139","2600646","217051","2104499","2599643","NA","74817","237849","2175641","222057","2109508","NA","72900","226113","2114078","225555","2113005","NA","NA","2556","NA","297576","NA","2560","67852","NA","218558","2601151","2106008","NA","2104496","2599639","2601147","2106503","2602146","67857","55219","NA","226050","2605625","2113501","NA","NA","NA","2605156","NA","226052","2113503","NA","2598866","NA","NA","2605156","NA","NA","NA","223556","2110007","91518","296069","2103721","NA","NA","219057","2106508","2602151","2113507","2596967","2164829","2605627","2598866","NA","216544","2103720","Extended template","0","76961","34","yes","1024","RABBIT"
"3","1495","undefined","undefined","2212.62857143","2212.62857143","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","34","34","11","149","34","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","34","149","NA","149","34","34","149","34","2","0","NA","11","34","149","NA","NA","NA","34","NA","11","149","NA","34","NA","NA","34","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","34","149","34","0","34","34","NA","11","149","Thu Jan 30 20:54:09 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","34","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS003.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","space","space","NA","NA","space","NA","6","NA","NA","NA","NA","space","space","481","NA","1916","11735","50746","NA","NA","1796","NA","481","NA","NA","NA","NA","1506","10811","2","legacy","1024","2","48000","-16","experiment","3","odd","57016","2106004","2250414","NA","216547","218054","2103996","2105503","2607806","2609313","217051","2104499","2608310","NA","74817","237849","2175641","222057","2109508","NA","72900","226113","2114078","225555","2113005","NA","NA","2556","NA","297576","NA","2560","67852","NA","218558","2609817","2106008","NA","2104496","2608306","2609813","2106503","2610812","67857","55219","NA","226050","2614304","2113501","NA","NA","NA","2613822","NA","226052","2113503","NA","2607529","NA","NA","2613822","NA","NA","NA","223556","2110007","91518","296069","2103721","NA","NA","219057","2106508","2610817","2113507","2605631","2164829","2614306","2607529","NA","216544","2103720","Extended template","0","77442","35","yes","1024","OCEAN"
"2","495","undefined","undefined","2254.13888889","2254.13888889","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","35","35","11","149","35","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","35","149","NA","149","35","35","149","35","2","0","NA","11","35","149","NA","NA","NA","35","NA","11","149","NA","35","NA","NA","35","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","35","149","35","0","35","35","NA","11","149","Thu Jan 30 20:54:09 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","35","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS003.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","space","space","space","NA","NA","space","NA","4","NA","NA","NA","NA","space","space","3707","NA","1916","11735","50746","NA","NA","1796","NA","3707","NA","NA","NA","NA","1506","10811","2","legacy","1024","2","48000","-16","experiment","3","odd","57016","2106004","2250414","NA","216547","218054","2103996","2105503","2616484","2617991","217051","2104499","2616988","NA","74817","237849","2175641","222057","2109508","NA","72900","226113","2114078","225555","2113005","NA","NA","2556","NA","297576","NA","2560","67852","NA","218558","2618495","2106008","NA","2104496","2616984","2618491","2106503","2619490","67857","55219","NA","226050","2626208","2113501","NA","NA","NA","2622500","NA","226052","2113503","NA","2616209","NA","NA","2622500","NA","NA","NA","223556","2110007","91518","296069","2103721","NA","NA","219057","2106508","2619494","2113507","2614310","2164829","2626210","2616208","NA","216544","2103720","Extended template","0","81149","36","yes","1024","EDITION"
"8","","undefined","undefined","2276.78378378","2276.78378378","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","36","36","11","149","36","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","36","149","NA","149","36","36","149","36","2","0","NA","11","36","149","NA","NA","NA","36","NA","11","149","NA","36","NA","NA","36","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","36","149","36","0","36","36","NA","11","149","Thu Jan 30 20:54:09 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","36","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS003.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","3","NA","space","space","space","NA","NA","space","NA","3","NA","NA","NA","NA","space","space","3092","NA","1916","11735","50746","NA","NA","1796","NA","3092","NA","NA","NA","NA","1506","10811","2","legacy","1024","2","48000","-16","experiment","3","odd","57016","2106004","2250414","NA","216547","218054","2103996","2105503","2628388","2629895","217051","2104499","2628892","NA","74817","237849","2175641","222057","2109508","NA","72900","226113","2114078","225555","2113005","NA","NA","2556","NA","297576","NA","2560","67852","NA","218558","2630399","2106008","NA","2104496","2628888","2630395","2106503","2631394","67857","55219","NA","226050","2637496","2113501","NA","NA","NA","2634403","NA","226052","2113503","NA","2628114","NA","NA","2634402","NA","NA","NA","223556","2110007","91518","296069","2103721","NA","NA","219057","2106508","2631398","2113507","2626214","2164829","2637498","2628113","NA","216544","2103720","Extended template","0","84241","37","yes","1024","TALK"
"1","3495","undefined","undefined","2248.73684211","2248.73684211","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","37","37","11","149","37","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","37","149","NA","149","37","37","149","37","2","0","NA","11","37","149","NA","NA","NA","37","NA","11","149","NA","37","NA","NA","37","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","37","149","37","0","37","37","NA","11","149","Thu Jan 30 20:54:09 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","37","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS003.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","space","space","NA","NA","space","NA","6","NA","NA","NA","NA","space","space","1211","NA","1916","11735","50746","NA","NA","1796","NA","1211","NA","NA","NA","NA","1506","10811","2","legacy","1024","2","48000","-16","experiment","3","odd","57016","2106004","2250414","NA","216547","218054","2103996","2105503","2639686","2641193","217051","2104499","2640190","NA","74817","237849","2175641","222057","2109508","NA","72900","226113","2114078","225555","2113005","NA","NA","2556","NA","297576","NA","2560","67852","NA","218558","2641697","2106008","NA","2104496","2640186","2641693","2106503","2642692","67857","55219","NA","226050","2646913","2113501","NA","NA","NA","2645701","NA","226052","2113503","NA","2639409","NA","NA","2645700","NA","NA","NA","223556","2110007","91518","296069","2103721","NA","NA","219057","2106508","2642696","2113507","2637502","2164829","2646915","2639408","NA","216544","2103720","Extended template","0","85452","38","yes","1024","TACTICS"
"2","495","undefined","undefined","2199.28205128","2199.28205128","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","38","38","11","149","38","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","38","149","NA","149","38","38","149","38","2","0","NA","11","38","149","NA","NA","NA","38","NA","11","149","NA","38","NA","NA","38","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","38","149","38","0","38","38","NA","11","149","Thu Jan 30 20:54:09 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","38","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS003.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","space","space","NA","NA","space","NA","6","NA","NA","NA","NA","space","space","320","NA","1916","11735","50746","NA","NA","1796","NA","320","NA","NA","NA","NA","1506","10811","2","legacy","1024","2","48000","-16","experiment","3","odd","57016","2106004","2250414","NA","216547","218054","2103996","2105503","2649095","2650602","217051","2104499","2649599","NA","74817","237849","2175641","222057","2109508","NA","72900","226113","2114078","225555","2113005","NA","NA","2556","NA","297576","NA","2560","67852","NA","218558","2651106","2106008","NA","2104496","2649595","2651102","2106503","2652102","67857","55219","NA","226050","2655432","2113501","NA","NA","NA","2655111","NA","226052","2113503","NA","2648819","NA","NA","2655110","NA","NA","NA","223556","2110007","91518","296069","2103721","NA","NA","219057","2106508","2652106","2113507","2646919","2164829","2655434","2648819","NA","216544","2103720","Extended template","0","85772","39","yes","1024","GLOBE"
"3","1495","undefined","undefined","2154.075","2154.075","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","39","39","11","149","39","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","39","149","NA","149","39","39","149","39","2","0","NA","11","39","149","NA","NA","NA","39","NA","11","149","NA","39","NA","NA","39","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","39","149","39","0","39","39","NA","11","149","Thu Jan 30 20:54:09 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","39","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS003.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","space","space","NA","NA","space","NA","6","NA","NA","NA","NA","space","space","391","NA","1916","11735","50746","NA","NA","1796","NA","391","NA","NA","NA","NA","1506","10811","2","legacy","1024","2","48000","-16","experiment","3","odd","57016","2106004","2250414","NA","216547","218054","2103996","2105503","2657615","2659122","217051","2104499","2658119","NA","74817","237849","2175641","222057","2109508","NA","72900","226113","2114078","225555","2113005","NA","NA","2556","NA","297576","NA","2560","67852","NA","218558","2659627","2106008","NA","2104496","2658115","2659623","2106503","2660622","67857","55219","NA","226050","2664024","2113501","NA","NA","NA","2663632","NA","226052","2113503","NA","2657338","NA","NA","2663632","NA","NA","NA","223556","2110007","91518","296069","2103721","NA","NA","219057","2106508","2660627","2113507","2655438","2164829","2664026","2657338","NA","216544","2103720","Extended template","0","86163","40","yes","1024","JUNIOR"
"1","3495","undefined","undefined","2110.7804878","2110.7804878","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","40","40","11","149","40","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","40","149","NA","149","40","40","149","40","2","0","NA","11","40","149","NA","NA","NA","40","NA","11","149","NA","40","NA","NA","40","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","40","149","40","0","40","40","NA","11","149","Thu Jan 30 20:54:09 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","40","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS003.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","space","space","space","NA","NA","space","NA","5","NA","NA","NA","NA","space","space","379","NA","1916","11735","50746","NA","NA","1796","NA","379","NA","NA","NA","NA","1506","10811","2","legacy","1024","2","48000","-16","experiment","3","odd","57016","2106004","2250414","NA","216547","218054","2103996","2105503","2666203","2667710","217051","2104499","2666707","NA","74817","237849","2175641","222057","2109508","NA","72900","226113","2114078","225555","2113005","NA","NA","2556","NA","297576","NA","2560","67852","NA","218558","2668215","2106008","NA","2104496","2666703","2668211","2106503","2669210","67857","55219","NA","226050","2672600","2113501","NA","NA","NA","2672220","NA","226052","2113503","NA","2665929","NA","NA","2672220","NA","NA","NA","223556","2110007","91518","296069","2103721","NA","NA","219057","2106508","2669215","2113507","2664030","2164829","2672602","2665929","NA","216544","2103720","Extended template","0","86542","41","yes","1024","TALENT"
"5","495","undefined","undefined","2216.78571429","2216.78571429","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","41","41","11","149","41","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","41","149","NA","149","41","41","149","41","2","0","NA","11","41","149","NA","NA","NA","41","NA","11","149","NA","41","NA","NA","41","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","41","149","41","0","41","41","NA","11","149","Thu Jan 30 20:54:09 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","41","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS003.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","3","NA","space","space","space","NA","NA","space","NA","3","NA","NA","NA","NA","space","space","6563","NA","1916","11735","50746","NA","NA","1796","NA","6563","NA","NA","NA","NA","1506","10811","2","legacy","1024","2","48000","-16","experiment","3","odd","57016","2106004","2250414","NA","216547","218054","2103996","2105503","2674780","2676287","217051","2104499","2675284","NA","74817","237849","2175641","222057","2109508","NA","72900","226113","2114078","225555","2113005","NA","NA","2556","NA","297576","NA","2560","67852","NA","218558","2676791","2106008","NA","2104496","2675280","2676787","2106503","2677786","67857","55219","NA","226050","2687360","2113501","NA","NA","NA","2680796","NA","226052","2113503","NA","2674505","NA","NA","2680796","NA","NA","NA","223556","2110007","91518","296069","2103721","NA","NA","219057","2106508","2677791","2113507","2672606","2164829","2687362","2674504","NA","216544","2103720","Extended template","0","93105","42","yes","1024","INCH"
"3","1495","undefined","undefined","2183.76744186","2183.76744186","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","42","42","11","149","42","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","42","149","NA","149","42","42","149","42","2","0","NA","11","42","149","NA","NA","NA","42","NA","11","149","NA","42","NA","NA","42","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","42","149","42","0","42","42","NA","11","149","Thu Jan 30 20:54:09 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","42","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS003.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","space","space","space","NA","NA","space","NA","5","NA","NA","NA","NA","space","space","797","NA","1916","11735","50746","NA","NA","1796","NA","797","NA","NA","NA","NA","1506","10811","2","legacy","1024","2","48000","-16","experiment","3","odd","57016","2106004","2250414","NA","216547","218054","2103996","2105503","2689540","2691047","217051","2104499","2690043","NA","74817","237849","2175641","222057","2109508","NA","72900","226113","2114078","225555","2113005","NA","NA","2556","NA","297576","NA","2560","67852","NA","218558","2691551","2106008","NA","2104496","2690040","2691547","2106503","2692546","67857","55219","NA","226050","2696352","2113501","NA","NA","NA","2695554","NA","226052","2113503","NA","2689266","NA","NA","2695554","NA","NA","NA","223556","2110007","91518","296069","2103721","NA","NA","219057","2106508","2692550","2113507","2687366","2164829","2696354","2689265","NA","216544","2103720","Extended template","0","93902","43","yes","1024","TACKLE"
"4","3495","undefined","undefined","2145.18181818","2145.18181818","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","43","43","11","149","43","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","43","149","NA","149","43","43","149","43","2","0","NA","11","43","149","NA","NA","NA","43","NA","11","149","NA","43","NA","NA","43","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","43","149","43","0","43","43","NA","11","149","Thu Jan 30 20:54:09 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","43","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS003.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","space","space","NA","NA","space","NA","6","NA","NA","NA","NA","space","space","486","NA","1916","11735","50746","NA","NA","1796","NA","486","NA","NA","NA","NA","1506","10811","2","legacy","1024","2","48000","-16","experiment","3","odd","57016","2106004","2250414","NA","216547","218054","2103996","2105503","2698530","2700037","217051","2104499","2699034","NA","74817","237849","2175641","222057","2109508","NA","72900","226113","2114078","225555","2113005","NA","NA","2556","NA","297576","NA","2560","67852","NA","218558","2700541","2106008","NA","2104496","2699030","2700537","2106503","2701536","67857","55219","NA","226050","2705032","2113501","NA","NA","NA","2704545","NA","226052","2113503","NA","2698256","NA","NA","2704544","NA","NA","NA","223556","2110007","91518","296069","2103721","NA","NA","219057","2106508","2701540","2113507","2696358","2164829","2705034","2698256","NA","216544","2103720","Extended template","0","94388","44","yes","1024","ADVICE"
