"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_2","count_blank_screen_2_1","count_blank_screen_3","count_blank_screen_3_1","count_blink_screen","count_blink_screen_1","count_blink_screen_1_1","count_block_loop","count_calibrate","count_calibrate_1","count_calibrate_2","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eyetracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inline_blink","count_inline_blink_1","count_inline_fixation","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_key_press","count_keyboard_response","count_log_end_of_test","count_log_end_of_trial","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_pygaze_log","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_record_study","count_record_test","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stimulus_test","count_stop_recording","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_key_press","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_key_press","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_2","time_blank_screen_2_1","time_blank_screen_3","time_blank_screen_3_1","time_blink_screen","time_blink_screen_1","time_blink_screen_1_1","time_block_loop","time_calibrate","time_calibrate_1","time_calibrate_2","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eyetracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inline_blink","time_inline_blink_1","time_inline_fixation","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_key_press","time_keyboard_response","time_log_end_of_test","time_log_end_of_trial","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_pygaze_log","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_record_study","time_record_test","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stimulus_test","time_stop_recording","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"4","3495","undefined","undefined","2227.58333333","2227.58333333","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","35","149","35","11","149","35","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","35","149","149","35","149","35","149","35","2","0","0","NA","35","11","NA","NA","NA","35","NA","11","149","NA","149","NA","NA","35","NA","NA","11","149","0","149","35","NA","NA","11","149","35","149","35","0","35","35","NA","11","149","Fri Jan 31 08:03:04 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","35","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS004.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","right alt","space","NA","NA","right alt","space","NA","6","NA","NA","NA","space","649","NA","61643","30356","105775","NA","NA","5215","3180","NA","649","NA","NA","NA","1314","2","legacy","1024","2","48000","-16","experiment","4","even","88094","2337935","NA","354290","355797","2211838","2706255","2213345","2707762","354793","2212341","2706759","NA","165624","2329015","393727","359799","2217349","NA","103980","363371","2221920","362812","2220847","NA","NA","2523","NA","403576","NA","2527","98932","NA","356301","2708266","2213850","2212338","2706756","2213846","2708262","2214345","2709261","98937","82879","400395","NA","2712920","363308","NA","NA","NA","2712270","NA","363310","2221344","NA","2221342","NA","NA","2712270","NA","NA","362798","2218848","228735","2211580","2705983","NA","NA","356800","2214350","2709265","2221348","2704013","2327700","2712922","2705983","NA","354286","2211580","Extended template","0","80193","36","yes","1024","KISS"
"3","","undefined","undefined","2184.08108108","2184.08108108","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","36","149","36","11","149","36","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","36","149","149","36","149","36","149","36","2","0","0","NA","36","11","NA","NA","NA","36","NA","11","149","NA","149","NA","NA","36","NA","NA","11","149","0","149","36","NA","NA","11","149","36","149","36","0","36","36","NA","11","149","Fri Jan 31 08:03:04 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","36","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS004.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","1","NA","space","right alt","space","NA","NA","right alt","space","NA","1","NA","NA","NA","space","618","NA","61643","30356","105775","NA","NA","5215","3180","NA","618","NA","NA","NA","1314","2","legacy","1024","2","48000","-16","experiment","4","even","88094","2337935","NA","354290","355797","2211838","2715100","2213345","2716607","354793","2212341","2715603","NA","165624","2329015","393727","359799","2217349","NA","103980","363371","2221920","362812","2220847","NA","NA","2523","NA","403576","NA","2527","98932","NA","356301","2717112","2213850","2212338","2715600","2213846","2717108","2214345","2718107","98937","82879","400395","NA","2721736","363308","NA","NA","NA","2721117","NA","363310","2221344","NA","2221342","NA","NA","2721117","NA","NA","362798","2218848","228735","2211580","2714821","NA","NA","356800","2214350","2718112","2221348","2712925","2327700","2721738","2714821","NA","354286","2211580","Extended template","0","80811","37","yes","1024","RADICAL"
"3","","undefined","undefined","2161.89473684","2161.89473684","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","37","149","37","11","149","37","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","37","149","149","37","149","37","149","37","2","0","0","NA","37","11","NA","NA","NA","37","NA","11","149","NA","149","NA","NA","37","NA","NA","11","149","0","149","37","NA","NA","11","149","37","149","37","0","37","37","NA","11","149","Fri Jan 31 08:03:04 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","37","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS004.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","right alt","space","NA","NA","right alt","space","NA","6","NA","NA","NA","space","1341","NA","61643","30356","105775","NA","NA","5215","3180","NA","1341","NA","NA","NA","1314","2","legacy","1024","2","48000","-16","experiment","4","even","88094","2337935","NA","354290","355797","2211838","2723919","2213345","2725427","354793","2212341","2724423","NA","165624","2329015","393727","359799","2217349","NA","103980","363371","2221920","362812","2220847","NA","NA","2523","NA","403576","NA","2527","98932","NA","356301","2725932","2213850","2212338","2724420","2213846","2725928","2214345","2726927","98937","82879","400395","NA","2731279","363308","NA","NA","NA","2729937","NA","363310","2221344","NA","2221342","NA","NA","2729937","NA","NA","362798","2218848","228735","2211580","2723640","NA","NA","356800","2214350","2726932","2221348","2721742","2327700","2731281","2723640","NA","354286","2211580","Extended template","0","82152","38","yes","1024","DETAIL"
"9","1495","undefined","undefined","2126","2126","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","38","149","38","11","149","38","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","38","149","149","38","149","38","149","38","2","0","0","NA","38","11","NA","NA","NA","38","NA","11","149","NA","149","NA","NA","38","NA","NA","11","149","0","149","38","NA","NA","11","149","38","149","38","0","38","38","NA","11","149","Fri Jan 31 08:03:04 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","38","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS004.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","right alt","space","NA","NA","right alt","space","NA","6","NA","NA","NA","space","762","NA","61643","30356","105775","NA","NA","5215","3180","NA","762","NA","NA","NA","1314","2","legacy","1024","2","48000","-16","experiment","4","even","88094","2337935","NA","354290","355797","2211838","2733459","2213345","2734968","354793","2212341","2733963","NA","165624","2329015","393727","359799","2217349","NA","103980","363371","2221920","362812","2220847","NA","NA","2523","NA","403576","NA","2527","98932","NA","356301","2735472","2213850","2212338","2733960","2213846","2735468","2214345","2736467","98937","82879","400395","NA","2740239","363308","NA","NA","NA","2739476","NA","363310","2221344","NA","2221342","NA","NA","2739475","NA","NA","362798","2218848","228735","2211580","2733184","NA","NA","356800","2214350","2736471","2221348","2731285","2327700","2740241","2733184","NA","354286","2211580","Extended template","0","82914","39","yes","1024","LEAGUE"
"5","495","undefined","undefined","2109.75","2109.75","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","39","149","39","11","149","39","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","39","149","149","39","149","39","149","39","2","0","0","NA","39","11","NA","NA","NA","39","NA","11","149","NA","149","NA","NA","39","NA","NA","11","149","0","149","39","NA","NA","11","149","39","149","39","0","39","39","NA","11","149","Fri Jan 31 08:03:04 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","39","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS004.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","space","right alt","space","NA","NA","right alt","space","NA","4","NA","NA","NA","space","1476","NA","61643","30356","105775","NA","NA","5215","3180","NA","1476","NA","NA","NA","1314","2","legacy","1024","2","48000","-16","experiment","4","even","88094","2337935","NA","354290","355797","2211838","2742420","2213345","2743926","354793","2212341","2742923","NA","165624","2329015","393727","359799","2217349","NA","103980","363371","2221920","362812","2220847","NA","NA","2523","NA","403576","NA","2527","98932","NA","356301","2744430","2213850","2212338","2742920","2213846","2744426","2214345","2745425","98937","82879","400395","NA","2749912","363308","NA","NA","NA","2748435","NA","363310","2221344","NA","2221342","NA","NA","2748434","NA","NA","362798","2218848","228735","2211580","2742144","NA","NA","356800","2214350","2745430","2221348","2740244","2327700","2749914","2742144","NA","354286","2211580","Extended template","0","84390","40","yes","1024","USAGE"
"3","","undefined","undefined","2083.63414634","2083.63414634","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","40","149","40","11","149","40","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","40","149","149","40","149","40","149","40","2","0","0","NA","40","11","NA","NA","NA","40","NA","11","149","NA","149","NA","NA","40","NA","NA","11","149","0","149","40","NA","NA","11","149","40","149","40","0","40","40","NA","11","149","Fri Jan 31 08:03:04 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","40","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS004.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","1","NA","space","right alt","space","NA","NA","right alt","space","NA","1","NA","NA","NA","space","1039","NA","61643","30356","105775","NA","NA","5215","3180","NA","1039","NA","NA","NA","1314","2","legacy","1024","2","48000","-16","experiment","4","even","88094","2337935","NA","354290","355797","2211838","2752088","2213345","2753595","354793","2212341","2752591","NA","165624","2329015","393727","359799","2217349","NA","103980","363371","2221920","362812","2220847","NA","NA","2523","NA","403576","NA","2527","98932","NA","356301","2754099","2213850","2212338","2752588","2213846","2754095","2214345","2755094","98937","82879","400395","NA","2759143","363308","NA","NA","NA","2758103","NA","363310","2221344","NA","2221342","NA","NA","2758103","NA","NA","362798","2218848","228735","2211580","2751815","NA","NA","356800","2214350","2755098","2221348","2749918","2327700","2759145","2751815","NA","354286","2211580","Extended template","0","85429","41","yes","1024","NEON"
"6","1495","undefined","undefined","2050.0952381","2050.0952381","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","41","149","41","11","149","41","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","41","149","149","41","149","41","149","41","2","0","0","NA","41","11","NA","NA","NA","41","NA","11","149","NA","149","NA","NA","41","NA","NA","11","149","0","149","41","NA","NA","11","149","41","149","41","0","41","41","NA","11","149","Fri Jan 31 08:03:04 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","41","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS004.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","1","NA","space","right alt","space","NA","NA","right alt","space","NA","1","NA","NA","NA","space","675","NA","61643","30356","105775","NA","NA","5215","3180","NA","675","NA","NA","NA","1314","2","legacy","1024","2","48000","-16","experiment","4","even","88094","2337935","NA","354290","355797","2211838","2761325","2213345","2762832","354793","2212341","2761829","NA","165624","2329015","393727","359799","2217349","NA","103980","363371","2221920","362812","2220847","NA","NA","2523","NA","403576","NA","2527","98932","NA","356301","2763336","2213850","2212338","2761825","2213846","2763332","2214345","2764331","98937","82879","400395","NA","2768015","363308","NA","NA","NA","2767339","NA","363310","2221344","NA","2221342","NA","NA","2767339","NA","NA","362798","2218848","228735","2211580","2761047","NA","NA","356800","2214350","2764335","2221348","2759149","2327700","2768017","2761046","NA","354286","2211580","Extended template","0","86104","42","yes","1024","CURVE"
"8","495","undefined","undefined","2038.09302326","2038.09302326","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","42","149","42","11","149","42","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","42","149","149","42","149","42","149","42","2","0","0","NA","42","11","NA","NA","NA","42","NA","11","149","NA","149","NA","NA","42","NA","NA","11","149","0","149","42","NA","NA","11","149","42","149","42","0","42","42","NA","11","149","Fri Jan 31 08:03:04 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","42","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS004.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","right alt","space","NA","NA","right alt","space","NA","6","NA","NA","NA","space","1534","NA","61643","30356","105775","NA","NA","5215","3180","NA","1534","NA","NA","NA","1314","2","legacy","1024","2","48000","-16","experiment","4","even","88094","2337935","NA","354290","355797","2211838","2770194","2213345","2771700","354793","2212341","2770697","NA","165624","2329015","393727","359799","2217349","NA","103980","363371","2221920","362812","2220847","NA","NA","2523","NA","403576","NA","2527","98932","NA","356301","2772204","2213850","2212338","2770694","2213846","2772200","2214345","2773199","98937","82879","400395","NA","2777744","363308","NA","NA","NA","2776209","NA","363310","2221344","NA","2221342","NA","NA","2776209","NA","NA","362798","2218848","228735","2211580","2769920","NA","NA","356800","2214350","2773203","2221348","2768021","2327700","2777746","2769919","NA","354286","2211580","Extended template","0","87638","43","yes","1024","ILLUSION"
"8","495","undefined","undefined","2014.72727273","2014.72727273","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","43","149","43","11","149","43","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","43","149","149","43","149","43","149","43","2","0","0","NA","43","11","NA","NA","NA","43","NA","11","149","NA","149","NA","NA","43","NA","NA","11","149","0","149","43","NA","NA","11","149","43","149","43","0","43","43","NA","11","149","Fri Jan 31 08:03:04 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","43","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS004.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","3","NA","space","right alt","space","NA","NA","right alt","space","NA","3","NA","NA","NA","space","1010","NA","61643","30356","105775","NA","NA","5215","3180","NA","1010","NA","NA","NA","1314","2","legacy","1024","2","48000","-16","experiment","4","even","88094","2337935","NA","354290","355797","2211838","2779927","2213345","2781434","354793","2212341","2780430","NA","165624","2329015","393727","359799","2217349","NA","103980","363371","2221920","362812","2220847","NA","NA","2523","NA","403576","NA","2527","98932","NA","356301","2781938","2213850","2212338","2780427","2213846","2781934","2214345","2782933","98937","82879","400395","NA","2786952","363308","NA","NA","NA","2785941","NA","363310","2221344","NA","2221342","NA","NA","2785941","NA","NA","362798","2218848","228735","2211580","2779651","NA","NA","356800","2214350","2782937","2221348","2777749","2327700","2786954","2779651","NA","354286","2211580","Extended template","0","88648","44","yes","1024","TALK"
"7","3495","undefined","undefined","2017.68888889","2017.68888889","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","44","149","44","11","149","44","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","44","149","149","44","149","44","149","44","2","0","0","NA","44","11","NA","NA","NA","44","NA","11","149","NA","149","NA","NA","44","NA","NA","11","149","0","149","44","NA","NA","11","149","44","149","44","0","44","44","NA","11","149","Fri Jan 31 08:03:04 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","44","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS004.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","space","right alt","space","NA","NA","right alt","space","NA","5","NA","NA","NA","space","2148","NA","61643","30356","105775","NA","NA","5215","3180","NA","2148","NA","NA","NA","1314","2","legacy","1024","2","48000","-16","experiment","4","even","88094","2337935","NA","354290","355797","2211838","2789132","2213345","2790638","354793","2212341","2789635","NA","165624","2329015","393727","359799","2217349","NA","103980","363371","2221920","362812","2220847","NA","NA","2523","NA","403576","NA","2527","98932","NA","356301","2791142","2213850","2212338","2789632","2213846","2791138","2214345","2792137","98937","82879","400395","NA","2797295","363308","NA","NA","NA","2795146","NA","363310","2221344","NA","2221342","NA","NA","2795146","NA","NA","362798","2218848","228735","2211580","2788856","NA","NA","356800","2214350","2792142","2221348","2786958","2327700","2797297","2788856","NA","354286","2211580","Extended template","0","90796","45","yes","1024","DESIRE"
"5","495","undefined","undefined","2057.39130435","2057.39130435","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","45","149","45","11","149","45","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","45","149","149","45","149","45","149","45","2","0","0","NA","45","11","NA","NA","NA","45","NA","11","149","NA","149","NA","NA","45","NA","NA","11","149","0","149","45","NA","NA","11","149","45","149","45","0","45","45","NA","11","149","Fri Jan 31 08:03:04 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","45","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS004.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","space","right alt","space","NA","NA","right alt","space","NA","2","NA","NA","NA","space","3844","NA","61643","30356","105775","NA","NA","5215","3180","NA","3844","NA","NA","NA","1314","2","legacy","1024","2","48000","-16","experiment","4","even","88094","2337935","NA","354290","355797","2211838","2799481","2213345","2800989","354793","2212341","2799985","NA","165624","2329015","393727","359799","2217349","NA","103980","363371","2221920","362812","2220847","NA","NA","2523","NA","403576","NA","2527","98932","NA","356301","2801493","2213850","2212338","2799982","2213846","2801489","2214345","2802488","98937","82879","400395","NA","2809343","363308","NA","NA","NA","2805498","NA","363310","2221344","NA","2221342","NA","NA","2805497","NA","NA","362798","2218848","228735","2211580","2799203","NA","NA","356800","2214350","2802493","2221348","2797301","2327700","2809345","2799203","NA","354286","2211580","Extended template","0","94640","46","yes","1024","MOUTH"
"5","495","undefined","undefined","2059.10638298","2059.10638298","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","46","149","46","11","149","46","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","46","149","149","46","149","46","149","46","2","0","0","NA","46","11","NA","NA","NA","46","NA","11","149","NA","149","NA","NA","46","NA","NA","11","149","0","149","46","NA","NA","11","149","46","149","46","0","46","46","NA","11","149","Fri Jan 31 08:03:04 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","46","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS004.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","space","right alt","space","NA","NA","right alt","space","NA","4","NA","NA","NA","space","2138","NA","61643","30356","105775","NA","NA","5215","3180","NA","2138","NA","NA","NA","1314","2","legacy","1024","2","48000","-16","experiment","4","even","88094","2337935","NA","354290","355797","2211838","2811526","2213345","2813032","354793","2212341","2812029","NA","165624","2329015","393727","359799","2217349","NA","103980","363371","2221920","362812","2220847","NA","NA","2523","NA","403576","NA","2527","98932","NA","356301","2813537","2213850","2212338","2812026","2213846","2813533","2214345","2814532","98937","82879","400395","NA","2819680","363308","NA","NA","NA","2817541","NA","363310","2221344","NA","2221342","NA","NA","2817540","NA","NA","362798","2218848","228735","2211580","2811252","NA","NA","356800","2214350","2814536","2221348","2809349","2327700","2819682","2811252","NA","354286","2211580","Extended template","0","96778","47","yes","1024","UNIT"
"1","","undefined","undefined","2038.41666667","2038.41666667","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","47","149","47","11","149","47","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","47","149","149","47","149","47","149","47","2","0","0","NA","47","11","NA","NA","NA","47","NA","11","149","NA","149","NA","NA","47","NA","NA","11","149","0","149","47","NA","NA","11","149","47","149","47","0","47","47","NA","11","149","Fri Jan 31 08:03:04 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","47","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS004.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","1","NA","space","right alt","space","NA","NA","right alt","space","NA","1","NA","NA","NA","space","1066","NA","61643","30356","105775","NA","NA","5215","3180","NA","1066","NA","NA","NA","1314","2","legacy","1024","2","48000","-16","experiment","4","even","88094","2337935","NA","354290","355797","2211838","2821862","2213345","2823369","354793","2212341","2822365","NA","165624","2329015","393727","359799","2217349","NA","103980","363371","2221920","362812","2220847","NA","NA","2523","NA","403576","NA","2527","98932","NA","356301","2823873","2213850","2212338","2822362","2213846","2823869","2214345","2824868","98937","82879","400395","NA","2828944","363308","NA","NA","NA","2827877","NA","363310","2221344","NA","2221342","NA","NA","2827876","NA","NA","362798","2218848","228735","2211580","2821583","NA","NA","356800","2214350","2824872","2221348","2819685","2327700","2828946","2821583","NA","354286","2211580","Extended template","0","97844","48","yes","1024","GRADUATE"
