"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_2","count_blank_screen_2_1","count_blank_screen_3","count_blank_screen_3_1","count_blink_screen","count_blink_screen_1","count_blink_screen_1_1","count_block_loop","count_calibrate","count_calibrate_1","count_calibrate_2","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eyetracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inline_blink","count_inline_blink_1","count_inline_fixation","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_key_press","count_keyboard_response","count_log_end_of_test","count_log_end_of_trial","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_pygaze_log","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_record_study","count_record_test","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stimulus_test","count_stop_recording","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_key_press","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_key_press","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_2","time_blank_screen_2_1","time_blank_screen_3","time_blank_screen_3_1","time_blink_screen","time_blink_screen_1","time_blink_screen_1_1","time_block_loop","time_calibrate","time_calibrate_1","time_calibrate_2","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eyetracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inline_blink","time_inline_blink_1","time_inline_fixation","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_key_press","time_keyboard_response","time_log_end_of_test","time_log_end_of_trial","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_pygaze_log","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_record_study","time_record_test","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stimulus_test","time_stop_recording","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"7","3495","undefined","undefined","2410.03278689","2410.03278689","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","60","149","60","11","149","60","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","60","149","149","60","149","60","149","60","2","0","0","NA","60","11","NA","NA","NA","60","NA","11","149","NA","149","NA","NA","60","NA","NA","11","149","0","149","60","NA","NA","11","149","60","149","60","0","60","60","NA","11","149","Wed Jan 15 14:34:43 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","60","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","space","space","space","NA","NA","space","space","NA","2","NA","NA","NA","space","1718","NA","2829","32460","179926","NA","NA","4476","15676","NA","1718","NA","NA","NA","2195","2","legacy","1024","2","48000","-16","experiment","2","even","940080","3388221","NA","1171273","1172781","3041238","4026549","3042746","4028056","1171777","3041742","4027053","NA","958809","3233448","1212833","1176786","3046751","NA","955979","1180372","3051321","1179803","3050250","NA","NA","3158","NA","1235280","NA","3161","950931","NA","1173285","4028562","3043251","3041738","4027049","3043246","4028557","3043746","4029557","950936","935603","1219603","NA","4034288","1180298","NA","NA","NA","4032569","NA","1180300","3050747","NA","3050745","NA","NA","4032568","NA","NA","1179786","3047250","1045412","3040981","4026269","NA","NA","1173786","3043751","4029562","3050751","4024374","3231252","4034291","4026269","NA","1171268","3040981","Extended template","0","147012","61","yes","1024","MONUMENT"
"4","3495","undefined","undefined","2387.48387097","2387.48387097","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","61","149","61","11","149","61","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","61","149","149","61","149","61","149","61","2","0","0","NA","61","11","NA","NA","NA","61","NA","11","149","NA","149","NA","NA","61","NA","NA","11","149","0","149","61","NA","NA","11","149","61","149","61","0","61","61","NA","11","149","Wed Jan 15 14:34:43 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","61","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","space","space","NA","NA","space","space","NA","6","NA","NA","NA","space","1012","NA","2829","32460","179926","NA","NA","4476","15676","NA","1012","NA","NA","NA","2195","2","legacy","1024","2","48000","-16","experiment","2","even","940080","3388221","NA","1171273","1172781","3041238","4036432","3042746","4037941","1171777","3041742","4036937","NA","958809","3233448","1212833","1176786","3046751","NA","955979","1180372","3051321","1179803","3050250","NA","NA","3158","NA","1235280","NA","3161","950931","NA","1173285","4038445","3043251","3041738","4036933","3043246","4038441","3043746","4039441","950936","935603","1219603","NA","4043464","1180298","NA","NA","NA","4042451","NA","1180300","3050747","NA","3050745","NA","NA","4042451","NA","NA","1179786","3047250","1045412","3040981","4036176","NA","NA","1173786","3043751","4039446","3050751","4034295","3231252","4043466","4036176","NA","1171268","3040981","Extended template","0","148024","62","yes","1024","CREST"
"6","1495","undefined","undefined","2376.61904762","2376.61904762","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","62","149","62","11","149","62","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","62","149","149","62","149","62","149","62","2","0","0","NA","62","11","NA","NA","NA","62","NA","11","149","NA","149","NA","NA","62","NA","NA","11","149","0","149","62","NA","NA","11","149","62","149","62","0","62","62","NA","11","149","Wed Jan 15 14:34:43 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","62","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","1","NA","space","space","space","NA","NA","space","space","NA","1","NA","NA","NA","space","1703","NA","2829","32460","179926","NA","NA","4476","15676","NA","1703","NA","NA","NA","2195","2","legacy","1024","2","48000","-16","experiment","2","even","940080","3388221","NA","1171273","1172781","3041238","4045630","3042746","4047137","1171777","3041742","4046134","NA","958809","3233448","1212833","1176786","3046751","NA","955979","1180372","3051321","1179803","3050250","NA","NA","3158","NA","1235280","NA","3161","950931","NA","1173285","4047642","3043251","3041738","4046130","3043246","4047638","3043746","4048638","950936","935603","1219603","NA","4053352","1180298","NA","NA","NA","4051648","NA","1180300","3050747","NA","3050745","NA","NA","4051648","NA","NA","1179786","3047250","1045412","3040981","4045355","NA","NA","1173786","3043751","4048643","3050751","4043469","3231252","4053354","4045355","NA","1171268","3040981","Extended template","0","149727","63","yes","1024","HANDLE"
"6","1495","undefined","undefined","2358.5625","2358.5625","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","63","149","63","11","149","63","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","63","149","149","63","149","63","149","63","2","0","0","NA","63","11","NA","NA","NA","63","NA","11","149","NA","149","NA","NA","63","NA","NA","11","149","0","149","63","NA","NA","11","149","63","149","63","0","63","63","NA","11","149","Wed Jan 15 14:34:43 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","63","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","space","space","NA","NA","space","space","NA","6","NA","NA","NA","space","1221","NA","2829","32460","179926","NA","NA","4476","15676","NA","1221","NA","NA","NA","2195","2","legacy","1024","2","48000","-16","experiment","2","even","940080","3388221","NA","1171273","1172781","3041238","4055561","3042746","4057069","1171777","3041742","4056065","NA","958809","3233448","1212833","1176786","3046751","NA","955979","1180372","3051321","1179803","3050250","NA","NA","3158","NA","1235280","NA","3161","950931","NA","1173285","4057574","3043251","3041738","4056061","3043246","4057569","3043746","4058569","950936","935603","1219603","NA","4062801","1180298","NA","NA","NA","4061579","NA","1180300","3050747","NA","3050745","NA","NA","4061579","NA","NA","1179786","3047250","1045412","3040981","4055285","NA","NA","1173786","3043751","4058574","3050751","4053358","3231252","4062803","4055284","NA","1171268","3040981","Extended template","0","150948","64","yes","1024","DEPTH"
"9","1495","undefined","undefined","2338.47692308","2338.47692308","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","64","149","64","11","149","64","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","64","149","149","64","149","64","149","64","2","0","0","NA","64","11","NA","NA","NA","64","NA","11","149","NA","149","NA","NA","64","NA","NA","11","149","0","149","64","NA","NA","11","149","64","149","64","0","64","64","NA","11","149","Wed Jan 15 14:34:43 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","64","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","space","space","NA","NA","space","space","NA","6","NA","NA","NA","space","1053","NA","2829","32460","179926","NA","NA","4476","15676","NA","1053","NA","NA","NA","2195","2","legacy","1024","2","48000","-16","experiment","2","even","940080","3388221","NA","1171273","1172781","3041238","4064967","3042746","4066475","1171777","3041742","4065472","NA","958809","3233448","1212833","1176786","3046751","NA","955979","1180372","3051321","1179803","3050250","NA","NA","3158","NA","1235280","NA","3161","950931","NA","1173285","4066981","3043251","3041738","4065468","3043246","4066976","3043746","4067976","950936","935603","1219603","NA","4072040","1180298","NA","NA","NA","4070986","NA","1180300","3050747","NA","3050745","NA","NA","4070986","NA","NA","1179786","3047250","1045412","3040981","4064691","NA","NA","1173786","3043751","4067981","3050751","4062806","3231252","4072042","4064690","NA","1171268","3040981","Extended template","0","152001","65","yes","1024","CROSS"
"9","1495","undefined","undefined","2322.84848485","2322.84848485","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","65","149","65","11","149","65","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","65","149","149","65","149","65","149","65","2","0","0","NA","65","11","NA","NA","NA","65","NA","11","149","NA","149","NA","NA","65","NA","NA","11","149","0","149","65","NA","NA","11","149","65","149","65","0","65","65","NA","11","149","Wed Jan 15 14:34:43 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","65","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","space","space","space","NA","NA","space","space","NA","5","NA","NA","NA","space","1307","NA","2829","32460","179926","NA","NA","4476","15676","NA","1307","NA","NA","NA","2195","2","legacy","1024","2","48000","-16","experiment","2","even","940080","3388221","NA","1171273","1172781","3041238","4074186","3042746","4075694","1171777","3041742","4074690","NA","958809","3233448","1212833","1176786","3046751","NA","955979","1180372","3051321","1179803","3050250","NA","NA","3158","NA","1235280","NA","3161","950931","NA","1173285","4076199","3043251","3041738","4074686","3043246","4076194","3043746","4077194","950936","935603","1219603","NA","4081512","1180298","NA","NA","NA","4080204","NA","1180300","3050747","NA","3050745","NA","NA","4080204","NA","NA","1179786","3047250","1045412","3040981","4073929","NA","NA","1173786","3043751","4077199","3050751","4072045","3231252","4081514","4073928","NA","1171268","3040981","Extended template","0","153308","66","yes","1024","TAIL"
"1","","undefined","undefined","2327.32835821","2327.32835821","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","66","149","66","11","149","66","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","66","149","149","66","149","66","149","66","2","0","0","NA","66","11","NA","NA","NA","66","NA","11","149","NA","149","NA","NA","66","NA","NA","11","149","0","149","66","NA","NA","11","149","66","149","66","0","66","66","NA","11","149","Wed Jan 15 14:34:43 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","66","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","space","space","space","NA","NA","space","space","NA","2","NA","NA","NA","space","2623","NA","2829","32460","179926","NA","NA","4476","15676","NA","2623","NA","NA","NA","2195","2","legacy","1024","2","48000","-16","experiment","2","even","940080","3388221","NA","1171273","1172781","3041238","4083678","3042746","4085186","1171777","3041742","4084183","NA","958809","3233448","1212833","1176786","3046751","NA","955979","1180372","3051321","1179803","3050250","NA","NA","3158","NA","1235280","NA","3161","950931","NA","1173285","4085690","3043251","3041738","4084179","3043246","4085686","3043746","4086686","950936","935603","1219603","NA","4092320","1180298","NA","NA","NA","4089696","NA","1180300","3050747","NA","3050745","NA","NA","4089696","NA","NA","1179786","3047250","1045412","3040981","4083402","NA","NA","1173786","3043751","4086691","3050751","4081517","3231252","4092323","4083401","NA","1171268","3040981","Extended template","0","155931","67","yes","1024","FRAME"
"1","","undefined","undefined","2312.19117647","2312.19117647","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","67","149","67","11","149","67","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","67","149","149","67","149","67","149","67","2","0","0","NA","67","11","NA","NA","NA","67","NA","11","149","NA","149","NA","NA","67","NA","NA","11","149","0","149","67","NA","NA","11","149","67","149","67","0","67","67","NA","11","149","Wed Jan 15 14:34:43 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","67","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","1","NA","space","space","space","NA","NA","space","space","NA","1","NA","NA","NA","space","1298","NA","2829","32460","179926","NA","NA","4476","15676","NA","1298","NA","NA","NA","2195","2","legacy","1024","2","48000","-16","experiment","2","even","940080","3388221","NA","1171273","1172781","3041238","4094484","3042746","4095991","1171777","3041742","4094988","NA","958809","3233448","1212833","1176786","3046751","NA","955979","1180372","3051321","1179803","3050250","NA","NA","3158","NA","1235280","NA","3161","950931","NA","1173285","4096497","3043251","3041738","4094984","3043246","4096492","3043746","4097492","950936","935603","1219603","NA","4101801","1180298","NA","NA","NA","4100502","NA","1180300","3050747","NA","3050745","NA","NA","4100502","NA","NA","1179786","3047250","1045412","3040981","4094210","NA","NA","1173786","3043751","4097497","3050751","4092327","3231252","4101803","4094210","NA","1171268","3040981","Extended template","0","157229","68","yes","1024","SURPRISE"
"4","3495","undefined","undefined","2298.57971014","2298.57971014","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","68","149","68","11","149","68","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","68","149","149","68","149","68","149","68","2","0","0","NA","68","11","NA","NA","NA","68","NA","11","149","NA","149","NA","NA","68","NA","NA","11","149","0","149","68","NA","NA","11","149","68","149","68","0","68","68","NA","11","149","Wed Jan 15 14:34:43 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","68","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","space","space","space","NA","NA","space","space","NA","5","NA","NA","NA","space","1373","NA","2829","32460","179926","NA","NA","4476","15676","NA","1373","NA","NA","NA","2195","2","legacy","1024","2","48000","-16","experiment","2","even","940080","3388221","NA","1171273","1172781","3041238","4103968","3042746","4105476","1171777","3041742","4104472","NA","958809","3233448","1212833","1176786","3046751","NA","955979","1180372","3051321","1179803","3050250","NA","NA","3158","NA","1235280","NA","3161","950931","NA","1173285","4105981","3043251","3041738","4104468","3043246","4105976","3043746","4106976","950936","935603","1219603","NA","4111360","1180298","NA","NA","NA","4109986","NA","1180300","3050747","NA","3050745","NA","NA","4109986","NA","NA","1179786","3047250","1045412","3040981","4103695","NA","NA","1173786","3043751","4106981","3050751","4101807","3231252","4111362","4103695","NA","1171268","3040981","Extended template","0","158602","69","yes","1024","RAID"
"5","495","undefined","undefined","2279.41428571","2279.41428571","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","69","149","69","11","149","69","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","69","149","149","69","149","69","149","69","2","0","0","NA","69","11","NA","NA","NA","69","NA","11","149","NA","149","NA","NA","69","NA","NA","11","149","0","149","69","NA","NA","11","149","69","149","69","0","69","69","NA","11","149","Wed Jan 15 14:34:43 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","69","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","space","space","NA","NA","space","space","NA","6","NA","NA","NA","space","957","NA","2829","32460","179926","NA","NA","4476","15676","NA","957","NA","NA","NA","2195","2","legacy","1024","2","48000","-16","experiment","2","even","940080","3388221","NA","1171273","1172781","3041238","4113528","3042746","4115036","1171777","3041742","4114032","NA","958809","3233448","1212833","1176786","3046751","NA","955979","1180372","3051321","1179803","3050250","NA","NA","3158","NA","1235280","NA","3161","950931","NA","1173285","4115541","3043251","3041738","4114028","3043246","4115536","3043746","4116536","950936","935603","1219603","NA","4120504","1180298","NA","NA","NA","4119546","NA","1180300","3050747","NA","3050745","NA","NA","4119546","NA","NA","1179786","3047250","1045412","3040981","4113252","NA","NA","1173786","3043751","4116541","3050751","4111366","3231252","4120506","4113252","NA","1171268","3040981","Extended template","0","159559","70","yes","1024","DEBT"
"9","1495","undefined","undefined","2263.42253521","2263.42253521","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","70","149","70","11","149","70","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","70","149","149","70","149","70","149","70","2","0","0","NA","70","11","NA","NA","NA","70","NA","11","149","NA","149","NA","NA","70","NA","NA","11","149","0","149","70","NA","NA","11","149","70","149","70","0","70","70","NA","11","149","Wed Jan 15 14:34:43 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","70","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","1","NA","space","space","space","NA","NA","space","space","NA","1","NA","NA","NA","space","1144","NA","2829","32460","179926","NA","NA","4476","15676","NA","1144","NA","NA","NA","2195","2","legacy","1024","2","48000","-16","experiment","2","even","940080","3388221","NA","1171273","1172781","3041238","4122670","3042746","4124178","1171777","3041742","4123174","NA","958809","3233448","1212833","1176786","3046751","NA","955979","1180372","3051321","1179803","3050250","NA","NA","3158","NA","1235280","NA","3161","950931","NA","1173285","4124683","3043251","3041738","4123170","3043246","4124678","3043746","4125678","950936","935603","1219603","NA","4129833","1180298","NA","NA","NA","4128688","NA","1180300","3050747","NA","3050745","NA","NA","4128688","NA","NA","1179786","3047250","1045412","3040981","4122395","NA","NA","1173786","3043751","4125683","3050751","4120510","3231252","4129835","4122394","NA","1171268","3040981","Extended template","0","160703","71","yes","1024","HARVEST"
"2","","undefined","undefined","2266.84722222","2266.84722222","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","71","149","71","11","149","71","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","71","149","149","71","149","71","149","71","2","0","0","NA","71","11","NA","NA","NA","71","NA","11","149","NA","149","NA","NA","71","NA","NA","11","149","0","149","71","NA","NA","11","149","71","149","71","0","71","71","NA","11","149","Wed Jan 15 14:34:43 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","71","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","1","NA","space","space","space","NA","NA","space","space","NA","1","NA","NA","NA","space","2510","NA","2829","32460","179926","NA","NA","4476","15676","NA","2510","NA","NA","NA","2195","2","legacy","1024","2","48000","-16","experiment","2","even","940080","3388221","NA","1171273","1172781","3041238","4131999","3042746","4133507","1171777","3041742","4132503","NA","958809","3233448","1212833","1176786","3046751","NA","955979","1180372","3051321","1179803","3050250","NA","NA","3158","NA","1235280","NA","3161","950931","NA","1173285","4134012","3043251","3041738","4132499","3043246","4134007","3043746","4135007","950936","935603","1219603","NA","4140528","1180298","NA","NA","NA","4138017","NA","1180300","3050747","NA","3050745","NA","NA","4138017","NA","NA","1179786","3047250","1045412","3040981","4131721","NA","NA","1173786","3043751","4135012","3050751","4129838","3231252","4140531","4131721","NA","1171268","3040981","Extended template","0","163213","72","yes","1024","RADAR"
"9","1495","undefined","undefined","2327.80821918","2327.80821918","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","72","149","72","11","149","72","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","72","149","149","72","149","72","149","72","2","0","0","NA","72","11","NA","NA","NA","72","NA","11","149","NA","149","NA","NA","72","NA","NA","11","149","0","149","72","NA","NA","11","149","72","149","72","0","72","72","NA","11","149","Wed Jan 15 14:34:43 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","72","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","space","space","space","NA","NA","space","space","NA","2","NA","NA","NA","space","6717","NA","2829","32460","179926","NA","NA","4476","15676","NA","6717","NA","NA","NA","2195","2","legacy","1024","2","48000","-16","experiment","2","even","940080","3388221","NA","1171273","1172781","3041238","4142680","3042746","4144188","1171777","3041742","4143184","NA","958809","3233448","1212833","1176786","3046751","NA","955979","1180372","3051321","1179803","3050250","NA","NA","3158","NA","1235280","NA","3161","950931","NA","1173285","4144692","3043251","3041738","4143180","3043246","4144688","3043746","4145688","950936","935603","1219603","NA","4155416","1180298","NA","NA","NA","4148698","NA","1180300","3050747","NA","3050745","NA","NA","4148698","NA","NA","1179786","3047250","1045412","3040981","4142422","NA","NA","1173786","3043751","4145693","3050751","4140534","3231252","4155419","4142422","NA","1171268","3040981","Extended template","0","169930","73","yes","1024","DESTINY"
