"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_1_1","count_blank_screen_1_1_1","count_blank_screen_2","count_blank_screen_2_1","count_blink_screen","count_blink_screen_1","count_blink_screen_1_1","count_block_loop","count_calibrate","count_calibrate_1","count_calibrate_2","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inline_blink","count_inline_blink_1","count_inline_fixation","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_key_press","count_keyboard_response","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_pygaze_init","count_new_pygaze_log","count_new_pygaze_log_1","count_new_pygaze_log_2","count_new_pygaze_start_recording","count_new_pygaze_stop_recording","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_record_study","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stimulus_test","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_key_press","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_key_press","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_1_1","time_blank_screen_1_1_1","time_blank_screen_2","time_blank_screen_2_1","time_blink_screen","time_blink_screen_1","time_blink_screen_1_1","time_block_loop","time_calibrate","time_calibrate_1","time_calibrate_2","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inline_blink","time_inline_blink_1","time_inline_fixation","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_key_press","time_keyboard_response","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_pygaze_init","time_new_pygaze_log","time_new_pygaze_log_1","time_new_pygaze_log_2","time_new_pygaze_start_recording","time_new_pygaze_stop_recording","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_record_study","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stimulus_test","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"4","1495","undefined","undefined","2031.51851852","2031.51851852","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","26","149","26","11","149","26","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","26","149","149","26","149","26","149","26","2","0","0","NA","NA","NA","NA","26","NA","11","149","NA","0","11","149","26","26","149","NA","NA","26","NA","NA","11","149","0","149","NA","NA","11","149","26","26","0","26","26","NA","11","149","Fri Feb 21 14:26:12 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","26","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS014.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","space","space","NA","NA","space","space","NA","6","NA","NA","NA","space","3335","NA","4552","4375","120152","NA","NA","11428","12794","NA","3335","NA","NA","NA","2211","2","legacy","1024","2","48000","-16","experiment","14","even","337173","2542425","NA","485377","486883","2321493","2810561","2319985","2809054","485880","2320489","2809557","NA","357621","2452437","498830","490885","2325497","NA","353068","494454","2330068","493896","2328995","NA","NA","2671","NA","511629","NA","348020","NA","487387","2811065","2321998","2320485","2809554","2321993","2811061","2322493","2812060","348025","325744","498834","NA","NA","NA","NA","2815069","NA","494393","2329492","NA","2674","494391","2329490","2818405","2808778","2329496","NA","NA","2815069","NA","NA","493884","2325996","359929","2319709","NA","NA","487886","2322498","2812064","2806876","2450225","2818407","2808778","NA","485373","2319709","Extended template","0","54851","27","yes","1024","MYTH"
"1","","undefined","undefined","2052","2052","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","27","149","27","11","149","27","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","27","149","149","27","149","27","149","27","2","0","0","NA","NA","NA","NA","27","NA","11","149","NA","0","11","149","27","27","149","NA","NA","27","NA","NA","11","149","0","149","NA","NA","11","149","27","27","0","27","27","NA","11","149","Fri Feb 21 14:26:12 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","27","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS014.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","space","space","space","NA","NA","space","space","NA","4","NA","NA","NA","space","2605","NA","4552","4375","120152","NA","NA","11428","12794","NA","2605","NA","NA","NA","2211","2","legacy","1024","2","48000","-16","experiment","14","even","337173","2542425","NA","485377","486883","2321493","2822075","2319985","2820568","485880","2320489","2821071","NA","357621","2452437","498830","490885","2325497","NA","353068","494454","2330068","493896","2328995","NA","NA","2671","NA","511629","NA","348020","NA","487387","2822579","2321998","2320485","2821068","2321993","2822575","2322493","2823574","348025","325744","498834","NA","NA","NA","NA","2826583","NA","494393","2329492","NA","2674","494391","2329490","2829189","2820311","2329496","NA","NA","2826582","NA","NA","493884","2325996","359929","2319709","NA","NA","487886","2322498","2823578","2818411","2450225","2829191","2820310","NA","485373","2319709","Extended template","0","57456","28","yes","1024","IMPULSE"
"6","495","undefined","undefined","2015.4137931","2015.4137931","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","28","149","28","11","149","28","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","28","149","149","28","149","28","149","28","2","0","0","NA","NA","NA","NA","28","NA","11","149","NA","0","11","149","28","28","149","NA","NA","28","NA","NA","11","149","0","149","NA","NA","11","149","28","28","0","28","28","NA","11","149","Fri Feb 21 14:26:12 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","28","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS014.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","space","space","NA","NA","space","space","NA","6","NA","NA","NA","space","991","NA","4552","4375","120152","NA","NA","11428","12794","NA","991","NA","NA","NA","2211","2","legacy","1024","2","48000","-16","experiment","14","even","337173","2542425","NA","485377","486883","2321493","2832874","2319985","2831367","485880","2320489","2831871","NA","357621","2452437","498830","490885","2325497","NA","353068","494454","2330068","493896","2328995","NA","NA","2671","NA","511629","NA","348020","NA","487387","2833378","2321998","2320485","2831867","2321993","2833374","2322493","2834373","348025","325744","498834","NA","NA","NA","NA","2837381","NA","494393","2329492","NA","2674","494391","2329490","2838373","2831093","2329496","NA","NA","2837381","NA","NA","493884","2325996","359929","2319709","NA","NA","487886","2322498","2834377","2829195","2450225","2838375","2831093","NA","485373","2319709","Extended template","0","58447","29","yes","1024","FAIR"
"3","","undefined","undefined","1976.63333333","1976.63333333","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","29","149","29","11","149","29","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","29","149","149","29","149","29","149","29","2","0","0","NA","NA","NA","NA","29","NA","11","149","NA","0","11","149","29","29","149","NA","NA","29","NA","NA","11","149","0","149","NA","NA","11","149","29","29","0","29","29","NA","11","149","Fri Feb 21 14:26:12 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","29","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS014.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","1","NA","space","space","space","NA","NA","space","space","NA","1","NA","NA","NA","space","852","NA","4552","4375","120152","NA","NA","11428","12794","NA","852","NA","NA","NA","2211","2","legacy","1024","2","48000","-16","experiment","14","even","337173","2542425","NA","485377","486883","2321493","2842060","2319985","2840553","485880","2320489","2841056","NA","357621","2452437","498830","490885","2325497","NA","353068","494454","2330068","493896","2328995","NA","NA","2671","NA","511629","NA","348020","NA","487387","2842564","2321998","2320485","2841053","2321993","2842560","2322493","2843559","348025","325744","498834","NA","NA","NA","NA","2846568","NA","494393","2329492","NA","2674","494391","2329490","2847421","2840278","2329496","NA","NA","2846567","NA","NA","493884","2325996","359929","2319709","NA","NA","487886","2322498","2843563","2838378","2450225","2847423","2840278","NA","485373","2319709","Extended template","0","59299","30","yes","1024","CAREER"
"1","","undefined","undefined","1980.77419355","1980.77419355","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","30","149","30","11","149","30","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","30","149","149","30","149","30","149","30","2","0","0","NA","NA","NA","NA","30","NA","11","149","NA","0","11","149","30","30","149","NA","NA","30","NA","NA","11","149","0","149","NA","NA","11","149","30","30","0","30","30","NA","11","149","Fri Feb 21 14:26:12 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","30","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS014.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","space","space","space","NA","NA","space","space","NA","2","NA","NA","NA","space","2105","NA","4552","4375","120152","NA","NA","11428","12794","NA","2105","NA","NA","NA","2211","2","legacy","1024","2","48000","-16","experiment","14","even","337173","2542425","NA","485377","486883","2321493","2851111","2319985","2849604","485880","2320489","2850107","NA","357621","2452437","498830","490885","2325497","NA","353068","494454","2330068","493896","2328995","NA","NA","2671","NA","511629","NA","348020","NA","487387","2851615","2321998","2320485","2850104","2321993","2851611","2322493","2852610","348025","325744","498834","NA","NA","NA","NA","2855619","NA","494393","2329492","NA","2674","494391","2329490","2857725","2849327","2329496","NA","NA","2855618","NA","NA","493884","2325996","359929","2319709","NA","NA","487886","2322498","2852614","2847427","2450225","2857727","2849326","NA","485373","2319709","Extended template","0","61404","31","yes","1024","NATION"
"5","3495","undefined","undefined","1970.96875","1970.96875","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","31","149","31","11","149","31","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","31","149","149","31","149","31","149","31","2","0","0","NA","NA","NA","NA","31","NA","11","149","NA","0","11","149","31","31","149","NA","NA","31","NA","NA","11","149","0","149","NA","NA","11","149","31","31","0","31","31","NA","11","149","Fri Feb 21 14:26:12 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","31","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS014.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","space","space","NA","NA","space","space","NA","6","NA","NA","NA","space","1667","NA","4552","4375","120152","NA","NA","11428","12794","NA","1667","NA","NA","NA","2211","2","legacy","1024","2","48000","-16","experiment","14","even","337173","2542425","NA","485377","486883","2321493","2861476","2319985","2859969","485880","2320489","2860472","NA","357621","2452437","498830","490885","2325497","NA","353068","494454","2330068","493896","2328995","NA","NA","2671","NA","511629","NA","348020","NA","487387","2861981","2321998","2320485","2860469","2321993","2861977","2322493","2862976","348025","325744","498834","NA","NA","NA","NA","2865985","NA","494393","2329492","NA","2674","494391","2329490","2867653","2859694","2329496","NA","NA","2865985","NA","NA","493884","2325996","359929","2319709","NA","NA","487886","2322498","2862980","2857730","2450225","2867655","2859693","NA","485373","2319709","Extended template","0","63071","32","yes","1024","RAGE"
"4","1495","undefined","undefined","1942.21212121","1942.21212121","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","32","149","32","11","149","32","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","32","149","149","32","149","32","149","32","2","0","0","NA","NA","NA","NA","32","NA","11","149","NA","0","11","149","32","32","149","NA","NA","32","NA","NA","11","149","0","149","NA","NA","11","149","32","32","0","32","32","NA","11","149","Fri Feb 21 14:26:12 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","32","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS014.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","space","space","NA","NA","space","space","NA","6","NA","NA","NA","space","1022","NA","4552","4375","120152","NA","NA","11428","12794","NA","1022","NA","NA","NA","2211","2","legacy","1024","2","48000","-16","experiment","14","even","337173","2542425","NA","485377","486883","2321493","2871338","2319985","2869831","485880","2320489","2870335","NA","357621","2452437","498830","490885","2325497","NA","353068","494454","2330068","493896","2328995","NA","NA","2671","NA","511629","NA","348020","NA","487387","2871843","2321998","2320485","2870331","2321993","2871838","2322493","2872838","348025","325744","498834","NA","NA","NA","NA","2875847","NA","494393","2329492","NA","2674","494391","2329490","2876870","2869555","2329496","NA","NA","2875846","NA","NA","493884","2325996","359929","2319709","NA","NA","487886","2322498","2872842","2867659","2450225","2876872","2869555","NA","485373","2319709","Extended template","0","64093","33","yes","1024","ITEM"
"7","1495","undefined","undefined","1919","1919","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","33","149","33","11","149","33","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","33","149","149","33","149","33","149","33","2","0","0","NA","NA","NA","NA","33","NA","11","149","NA","0","11","149","33","33","149","NA","NA","33","NA","NA","11","149","0","149","NA","NA","11","149","33","33","0","33","33","NA","11","149","Fri Feb 21 14:26:12 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","33","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS014.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","space","space","NA","NA","space","space","NA","6","NA","NA","NA","space","1153","NA","4552","4375","120152","NA","NA","11428","12794","NA","1153","NA","NA","NA","2211","2","legacy","1024","2","48000","-16","experiment","14","even","337173","2542425","NA","485377","486883","2321493","2880558","2319985","2879052","485880","2320489","2879555","NA","357621","2452437","498830","490885","2325497","NA","353068","494454","2330068","493896","2328995","NA","NA","2671","NA","511629","NA","348020","NA","487387","2881062","2321998","2320485","2879552","2321993","2881058","2322493","2882057","348025","325744","498834","NA","NA","NA","NA","2885067","NA","494393","2329492","NA","2674","494391","2329490","2886221","2878772","2329496","NA","NA","2885066","NA","NA","493884","2325996","359929","2319709","NA","NA","487886","2322498","2882062","2876876","2450225","2886224","2878772","NA","485373","2319709","Extended template","0","65246","34","yes","1024","FRUIT"
"3","","undefined","undefined","1921.82857143","1921.82857143","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","34","149","34","11","149","34","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","34","149","149","34","149","34","149","34","2","0","0","NA","NA","NA","NA","34","NA","11","149","NA","0","11","149","34","34","149","NA","NA","34","NA","NA","11","149","0","149","NA","NA","11","149","34","34","0","34","34","NA","11","149","Fri Feb 21 14:26:12 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","34","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS014.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","space","space","space","NA","NA","space","space","NA","2","NA","NA","NA","space","2018","NA","4552","4375","120152","NA","NA","11428","12794","NA","2018","NA","NA","NA","2211","2","legacy","1024","2","48000","-16","experiment","14","even","337173","2542425","NA","485377","486883","2321493","2889909","2319985","2888402","485880","2320489","2888905","NA","357621","2452437","498830","490885","2325497","NA","353068","494454","2330068","493896","2328995","NA","NA","2671","NA","511629","NA","348020","NA","487387","2890413","2321998","2320485","2888902","2321993","2890409","2322493","2891409","348025","325744","498834","NA","NA","NA","NA","2894418","NA","494393","2329492","NA","2674","494391","2329490","2896437","2888125","2329496","NA","NA","2894418","NA","NA","493884","2325996","359929","2319709","NA","NA","487886","2322498","2891413","2886228","2450225","2896440","2888124","NA","485373","2319709","Extended template","0","67264","35","yes","1024","ABANDON"
"8","3495","undefined","undefined","1948.80555556","1948.80555556","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","35","149","35","11","149","35","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","35","149","149","35","149","35","149","35","2","0","0","NA","NA","NA","NA","35","NA","11","149","NA","0","11","149","35","35","149","NA","NA","35","NA","NA","11","149","0","149","NA","NA","11","149","35","35","0","35","35","NA","11","149","Fri Feb 21 14:26:12 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","35","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS014.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","space","space","space","NA","NA","space","space","NA","2","NA","NA","NA","space","2893","NA","4552","4375","120152","NA","NA","11428","12794","NA","2893","NA","NA","NA","2211","2","legacy","1024","2","48000","-16","experiment","14","even","337173","2542425","NA","485377","486883","2321493","2900123","2319985","2898617","485880","2320489","2899120","NA","357621","2452437","498830","490885","2325497","NA","353068","494454","2330068","493896","2328995","NA","NA","2671","NA","511629","NA","348020","NA","487387","2900627","2321998","2320485","2899117","2321993","2900623","2322493","2901622","348025","325744","498834","NA","NA","NA","NA","2904631","NA","494393","2329492","NA","2674","494391","2329490","2907525","2898340","2329496","NA","NA","2904630","NA","NA","493884","2325996","359929","2319709","NA","NA","487886","2322498","2901626","2896444","2450225","2907527","2898340","NA","485373","2319709","Extended template","0","70157","36","yes","1024","ILLUSION"
"3","","undefined","undefined","1911.13513514","1911.13513514","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","36","149","36","11","149","36","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","36","149","149","36","149","36","149","36","2","0","0","NA","NA","NA","NA","36","NA","11","149","NA","0","11","149","36","36","149","NA","NA","36","NA","NA","11","149","0","149","NA","NA","11","149","36","36","0","36","36","NA","11","149","Fri Feb 21 14:26:12 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","36","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS014.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","1","NA","space","space","space","NA","NA","space","space","NA","1","NA","NA","NA","space","555","NA","4552","4375","120152","NA","NA","11428","12794","NA","555","NA","NA","NA","2211","2","legacy","1024","2","48000","-16","experiment","14","even","337173","2542425","NA","485377","486883","2321493","2911213","2319985","2909706","485880","2320489","2910209","NA","357621","2452437","498830","490885","2325497","NA","353068","494454","2330068","493896","2328995","NA","NA","2671","NA","511629","NA","348020","NA","487387","2911717","2321998","2320485","2910206","2321993","2911713","2322493","2912712","348025","325744","498834","NA","NA","NA","NA","2915721","NA","494393","2329492","NA","2674","494391","2329490","2916277","2909428","2329496","NA","NA","2915721","NA","NA","493884","2325996","359929","2319709","NA","NA","487886","2322498","2912716","2907531","2450225","2916280","2909428","NA","485373","2319709","Extended template","0","70712","37","yes","1024","NEON"
"5","3495","undefined","undefined","1989.42105263","1989.42105263","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","37","149","37","11","149","37","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","37","149","149","37","149","37","149","37","2","0","0","NA","NA","NA","NA","37","NA","11","149","NA","0","11","149","37","37","149","NA","NA","37","NA","NA","11","149","0","149","NA","NA","11","149","37","37","0","37","37","NA","11","149","Fri Feb 21 14:26:12 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","37","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS014.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","space","space","space","NA","NA","space","space","NA","4","NA","NA","NA","space","4886","NA","4552","4375","120152","NA","NA","11428","12794","NA","4886","NA","NA","NA","2211","2","legacy","1024","2","48000","-16","experiment","14","even","337173","2542425","NA","485377","486883","2321493","2919960","2319985","2918453","485880","2320489","2918956","NA","357621","2452437","498830","490885","2325497","NA","353068","494454","2330068","493896","2328995","NA","NA","2671","NA","511629","NA","348020","NA","487387","2920465","2321998","2320485","2918953","2321993","2920461","2322493","2921460","348025","325744","498834","NA","NA","NA","NA","2924470","NA","494393","2329492","NA","2674","494391","2329490","2929357","2918178","2329496","NA","NA","2924470","NA","NA","493884","2325996","359929","2319709","NA","NA","487886","2322498","2921465","2916284","2450225","2929360","2918178","NA","485373","2319709","Extended template","0","75598","38","yes","1024","UNIT"
"2","","undefined","undefined","1976.97435897","1976.97435897","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","38","149","38","11","149","38","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","38","149","149","38","149","38","149","38","2","0","0","NA","NA","NA","NA","38","NA","11","149","NA","0","11","149","38","38","149","NA","NA","38","NA","NA","11","149","0","149","NA","NA","11","149","38","38","0","38","38","NA","11","149","Fri Feb 21 14:26:12 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","38","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS014.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","3","NA","space","space","space","NA","NA","space","space","NA","3","NA","NA","NA","space","1504","NA","4552","4375","120152","NA","NA","11428","12794","NA","1504","NA","NA","NA","2211","2","legacy","1024","2","48000","-16","experiment","14","even","337173","2542425","NA","485377","486883","2321493","2933048","2319985","2931541","485880","2320489","2932044","NA","357621","2452437","498830","490885","2325497","NA","353068","494454","2330068","493896","2328995","NA","NA","2671","NA","511629","NA","348020","NA","487387","2933552","2321998","2320485","2932041","2321993","2933548","2322493","2934547","348025","325744","498834","NA","NA","NA","NA","2937556","NA","494393","2329492","NA","2674","494391","2329490","2939061","2931264","2329496","NA","NA","2937556","NA","NA","493884","2325996","359929","2319709","NA","NA","487886","2322498","2934551","2929364","2450225","2939064","2931264","NA","485373","2319709","Extended template","0","77102","39","yes","1024","ABILITY"
