"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_2","count_blank_screen_2_1","count_blank_screen_4","count_blink_screen","count_blink_screen_3","count_blink_screen_3_1","count_block_loop","count_calibrate","count_calibrate_1","count_calibrate_2","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eytracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inline_blink","count_inline_blink_1","count_inline_fixation","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_key_press","count_keyboard_response","count_log_end_of_trial","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_pygaze_log","count_new_pygaze_log_1","count_new_pygaze_start_recording","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_new_sketchpad_4","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_record_study","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stop_study","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_key_press","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_key_press","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_2","time_blank_screen_2_1","time_blank_screen_4","time_blink_screen","time_blink_screen_3","time_blink_screen_3_1","time_block_loop","time_calibrate","time_calibrate_1","time_calibrate_2","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eytracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inline_blink","time_inline_blink_1","time_inline_fixation","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_key_press","time_keyboard_response","time_log_end_of_trial","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_pygaze_log","time_new_pygaze_log_1","time_new_pygaze_start_recording","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_new_sketchpad_4","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_record_study","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stop_study","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"5","","undefined","undefined","1800.13333333","1800.13333333","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","44","194","11","149","44","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","44","149","149","44","149","44","149","44","2","0","0","NA","11","NA","NA","NA","44","NA","11","149","NA","149","44","44","NA","NA","44","NA","44","NA","11","149","0","149","NA","NA","11","149","149","44","0","44","44","NA","11","149","Wed Feb 12 15:27:22 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","44","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS010.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","space","space","NA","NA","space","space","NA","6","NA","NA","NA","space","1436","NA","30358","10598","69533","NA","NA","3496","5441","NA","1436","NA","NA","NA","2242","2","legacy","1024","2","48000","-16","experiment","10","even","260570","2607022","NA","436529","438037","2522608","3049050","3050558","437033","2523112","3049554","NA","306842","2604474","456698","442041","2528121","NA","276483","446099","2532692","445541","2531620","NA","NA","3615","NA","714033","NA","3624","271434","NA","438541","3051063","2524621","2523108","3049550","2524616","3051058","2525116","3052058","271440","257073","708591","NA","446036","NA","NA","NA","3055069","NA","446038","2532117","NA","2532115","3056507","3048773","NA","NA","3055068","NA","3052063","NA","443541","2529621","310735","2522330","NA","NA","439042","2525121","2532121","3046873","2602231","3056509","3048773","NA","436525","2522330","Extended template","0","81006","45","yes","1024","IDEAL"
"9","1495","undefined","undefined","1784.2173913","1784.2173913","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","45","195","11","149","45","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","45","149","149","45","149","45","149","45","2","0","0","NA","11","NA","NA","NA","45","NA","11","149","NA","149","45","45","NA","NA","45","NA","45","NA","11","149","0","149","NA","NA","11","149","149","45","0","45","45","NA","11","149","Wed Feb 12 15:27:22 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","45","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS010.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","space","space","space","NA","NA","space","space","NA","5","NA","NA","NA","space","1068","NA","30358","10598","69533","NA","NA","3496","5441","NA","1068","NA","NA","NA","2242","2","legacy","1024","2","48000","-16","experiment","10","even","260570","2607022","NA","436529","438037","2522608","3058667","3060174","437033","2523112","3059171","NA","306842","2604474","456698","442041","2528121","NA","276483","446099","2532692","445541","2531620","NA","NA","3615","NA","714033","NA","3624","271434","NA","438541","3060680","2524621","2523108","3059167","2524616","3060675","2525116","3061675","271440","257073","708591","NA","446036","NA","NA","NA","3064685","NA","446038","2532117","NA","2532115","3065755","3058410","NA","NA","3064685","NA","3061680","NA","443541","2529621","310735","2522330","NA","NA","439042","2525121","2532121","3056512","2602231","3065757","3058410","NA","436525","2522330","Extended template","0","82074","46","yes","1024","RAIL"
"8","495","undefined","undefined","1773.74468085","1773.74468085","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","46","196","11","149","46","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","46","149","149","46","149","46","149","46","2","0","0","NA","11","NA","NA","NA","46","NA","11","149","NA","149","46","46","NA","NA","46","NA","46","NA","11","149","0","149","NA","NA","11","149","149","46","0","46","46","NA","11","149","Wed Feb 12 15:27:22 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","46","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS010.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","space","space","NA","NA","space","space","NA","6","NA","NA","NA","space","1292","NA","30358","10598","69533","NA","NA","3496","5441","NA","1292","NA","NA","NA","2242","2","legacy","1024","2","48000","-16","experiment","10","even","260570","2607022","NA","436529","438037","2522608","3067939","3069446","437033","2523112","3068443","NA","306842","2604474","456698","442041","2528121","NA","276483","446099","2532692","445541","2531620","NA","NA","3615","NA","714033","NA","3624","271434","NA","438541","3069952","2524621","2523108","3068439","2524616","3069947","2525116","3070947","271440","257073","708591","NA","446036","NA","NA","NA","3073957","NA","446038","2532117","NA","2532115","3075251","3067662","NA","NA","3073957","NA","3070952","NA","443541","2529621","310735","2522330","NA","NA","439042","2525121","2532121","3065761","2602231","3075253","3067662","NA","436525","2522330","Extended template","0","83366","47","yes","1024","MUSCLE"
"5","","undefined","undefined","1761.45833333","1761.45833333","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","47","197","11","149","47","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","47","149","149","47","149","47","149","47","2","0","0","NA","11","NA","NA","NA","47","NA","11","149","NA","149","47","47","NA","NA","47","NA","47","NA","11","149","0","149","NA","NA","11","149","149","47","0","47","47","NA","11","149","Wed Feb 12 15:27:22 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","47","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS010.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","space","space","space","NA","NA","space","space","NA","5","NA","NA","NA","space","1184","NA","30358","10598","69533","NA","NA","3496","5441","NA","1184","NA","NA","NA","2242","2","legacy","1024","2","48000","-16","experiment","10","even","260570","2607022","NA","436529","438037","2522608","3077407","3078914","437033","2523112","3077911","NA","306842","2604474","456698","442041","2528121","NA","276483","446099","2532692","445541","2531620","NA","NA","3615","NA","714033","NA","3624","271434","NA","438541","3079420","2524621","2523108","3077907","2524616","3079415","2525116","3080415","271440","257073","708591","NA","446036","NA","NA","NA","3083425","NA","446038","2532117","NA","2532115","3084611","3077150","NA","NA","3083425","NA","3080420","NA","443541","2529621","310735","2522330","NA","NA","439042","2525121","2532121","3075256","2602231","3084613","3077150","NA","436525","2522330","Extended template","0","84550","48","yes","1024","LABEL"
"5","","undefined","undefined","1759.53061224","1759.53061224","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","48","198","11","149","48","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","48","149","149","48","149","48","149","48","2","0","0","NA","11","NA","NA","NA","48","NA","11","149","NA","149","48","48","NA","NA","48","NA","48","NA","11","149","0","149","NA","NA","11","149","149","48","0","48","48","NA","11","149","Wed Feb 12 15:27:22 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","48","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS010.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","space","space","space","NA","NA","space","space","NA","4","NA","NA","NA","space","1667","NA","30358","10598","69533","NA","NA","3496","5441","NA","1667","NA","NA","NA","2242","2","legacy","1024","2","48000","-16","experiment","10","even","260570","2607022","NA","436529","438037","2522608","3086796","3088304","437033","2523112","3087300","NA","306842","2604474","456698","442041","2528121","NA","276483","446099","2532692","445541","2531620","NA","NA","3615","NA","714033","NA","3624","271434","NA","438541","3088809","2524621","2523108","3087296","2524616","3088804","2525116","3089804","271440","257073","708591","NA","446036","NA","NA","NA","3092814","NA","446038","2532117","NA","2532115","3094483","3086518","NA","NA","3092814","NA","3089809","NA","443541","2529621","310735","2522330","NA","NA","439042","2525121","2532121","3084616","2602231","3094485","3086518","NA","436525","2522330","Extended template","0","86217","49","yes","1024","INTERVAL"
"7","3495","undefined","undefined","1746.72","1746.72","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","49","199","11","149","49","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","49","149","149","49","149","49","149","49","2","0","0","NA","11","NA","NA","NA","49","NA","11","149","NA","149","49","49","NA","NA","49","NA","49","NA","11","149","0","149","NA","NA","11","149","149","49","0","49","49","NA","11","149","Wed Feb 12 15:27:22 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","49","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS010.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","space","space","NA","NA","space","space","NA","6","NA","NA","NA","space","1119","NA","30358","10598","69533","NA","NA","3496","5441","NA","1119","NA","NA","NA","2242","2","legacy","1024","2","48000","-16","experiment","10","even","260570","2607022","NA","436529","438037","2522608","3096664","3098171","437033","2523112","3097168","NA","306842","2604474","456698","442041","2528121","NA","276483","446099","2532692","445541","2531620","NA","NA","3615","NA","714033","NA","3624","271434","NA","438541","3098676","2524621","2523108","3097164","2524616","3098672","2525116","3099672","271440","257073","708591","NA","446036","NA","NA","NA","3102682","NA","446038","2532117","NA","2532115","3103803","3096386","NA","NA","3102682","NA","3099677","NA","443541","2529621","310735","2522330","NA","NA","439042","2525121","2532121","3094488","2602231","3103805","3096386","NA","436525","2522330","Extended template","0","87336","50","yes","1024","JUICE"
"4","","undefined","undefined","1728.23529412","1728.23529412","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","50","200","11","149","50","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","50","149","149","50","149","50","149","50","2","0","0","NA","11","NA","NA","NA","50","NA","11","149","NA","149","50","50","NA","NA","50","NA","50","NA","11","149","0","149","NA","NA","11","149","149","50","0","50","50","NA","11","149","Wed Feb 12 15:27:22 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","50","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS010.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","space","space","NA","NA","space","space","NA","6","NA","NA","NA","space","804","NA","30358","10598","69533","NA","NA","3496","5441","NA","804","NA","NA","NA","2242","2","legacy","1024","2","48000","-16","experiment","10","even","260570","2607022","NA","436529","438037","2522608","3105979","3107487","437033","2523112","3106483","NA","306842","2604474","456698","442041","2528121","NA","276483","446099","2532692","445541","2531620","NA","NA","3615","NA","714033","NA","3624","271434","NA","438541","3107992","2524621","2523108","3106479","2524616","3107987","2525116","3108987","271440","257073","708591","NA","446036","NA","NA","NA","3111997","NA","446038","2532117","NA","2532115","3112803","3105706","NA","NA","3111997","NA","3108992","NA","443541","2529621","310735","2522330","NA","NA","439042","2525121","2532121","3103809","2602231","3112805","3105706","NA","436525","2522330","Extended template","0","88140","51","yes","1024","PASSIVE"
"4","","undefined","undefined","1717.67307692","1717.67307692","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","51","201","11","149","51","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","51","149","149","51","149","51","149","51","2","0","0","NA","11","NA","NA","NA","51","NA","11","149","NA","149","51","51","NA","NA","51","NA","51","NA","11","149","0","149","NA","NA","11","149","149","51","0","51","51","NA","11","149","Wed Feb 12 15:27:22 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","51","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS010.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","1","NA","space","space","space","NA","NA","space","space","NA","1","NA","NA","NA","space","1179","NA","30358","10598","69533","NA","NA","3496","5441","NA","1179","NA","NA","NA","2242","2","legacy","1024","2","48000","-16","experiment","10","even","260570","2607022","NA","436529","438037","2522608","3114980","3116488","437033","2523112","3115484","NA","306842","2604474","456698","442041","2528121","NA","276483","446099","2532692","445541","2531620","NA","NA","3615","NA","714033","NA","3624","271434","NA","438541","3116993","2524621","2523108","3115480","2524616","3116988","2525116","3117988","271440","257073","708591","NA","446036","NA","NA","NA","3120998","NA","446038","2532117","NA","2532115","3122179","3114704","NA","NA","3120998","NA","3117993","NA","443541","2529621","310735","2522330","NA","NA","439042","2525121","2532121","3112809","2602231","3122181","3114703","NA","436525","2522330","Extended template","0","89319","52","yes","1024","KISS"
"6","","undefined","undefined","1709.39622642","1709.39622642","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","52","202","11","149","52","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","52","149","149","52","149","52","149","52","2","0","0","NA","11","NA","NA","NA","52","NA","11","149","NA","149","52","52","NA","NA","52","NA","52","NA","11","149","0","149","NA","NA","11","149","149","52","0","52","52","NA","11","149","Wed Feb 12 15:27:22 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","52","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS010.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","3","NA","space","space","space","NA","NA","space","space","NA","3","NA","NA","NA","space","1279","NA","30358","10598","69533","NA","NA","3496","5441","NA","1279","NA","NA","NA","2242","2","legacy","1024","2","48000","-16","experiment","10","even","260570","2607022","NA","436529","438037","2522608","3124360","3125867","437033","2523112","3124864","NA","306842","2604474","456698","442041","2528121","NA","276483","446099","2532692","445541","2531620","NA","NA","3615","NA","714033","NA","3624","271434","NA","438541","3126373","2524621","2523108","3124860","2524616","3126368","2525116","3127368","271440","257073","708591","NA","446036","NA","NA","NA","3130378","NA","446038","2532117","NA","2532115","3131659","3124080","NA","NA","3130378","NA","3127373","NA","443541","2529621","310735","2522330","NA","NA","439042","2525121","2532121","3122185","2602231","3131661","3124079","NA","436525","2522330","Extended template","0","90598","53","yes","1024","CURRENT"
"4","","undefined","undefined","1718.59259259","1718.59259259","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","53","203","11","149","53","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","53","149","149","53","149","53","149","53","2","0","0","NA","11","NA","NA","NA","53","NA","11","149","NA","149","53","53","NA","NA","53","NA","53","NA","11","149","0","149","NA","NA","11","149","149","53","0","53","53","NA","11","149","Wed Feb 12 15:27:22 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","53","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS010.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","space","space","space","NA","NA","space","space","NA","2","NA","NA","NA","space","2206","NA","30358","10598","69533","NA","NA","3496","5441","NA","2206","NA","NA","NA","2242","2","legacy","1024","2","48000","-16","experiment","10","even","260570","2607022","NA","436529","438037","2522608","3133840","3135347","437033","2523112","3134344","NA","306842","2604474","456698","442041","2528121","NA","276483","446099","2532692","445541","2531620","NA","NA","3615","NA","714033","NA","3624","271434","NA","438541","3135853","2524621","2523108","3134340","2524616","3135848","2525116","3136848","271440","257073","708591","NA","446036","NA","NA","NA","3139858","NA","446038","2532117","NA","2532115","3142066","3133564","NA","NA","3139858","NA","3136853","NA","443541","2529621","310735","2522330","NA","NA","439042","2525121","2532121","3131665","2602231","3142068","3133564","NA","436525","2522330","Extended template","0","92804","54","yes","1024","VACUUM"
"5","","undefined","undefined","1708.61818182","1708.61818182","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","54","204","11","149","54","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","54","149","149","54","149","54","149","54","2","0","0","NA","11","NA","NA","NA","54","NA","11","149","NA","149","54","54","NA","NA","54","NA","54","NA","11","149","0","149","NA","NA","11","149","149","54","0","54","54","NA","11","149","Wed Feb 12 15:27:22 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","54","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS010.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","space","space","space","NA","NA","space","space","NA","2","NA","NA","NA","space","1170","NA","30358","10598","69533","NA","NA","3496","5441","NA","1170","NA","NA","NA","2242","2","legacy","1024","2","48000","-16","experiment","10","even","260570","2607022","NA","436529","438037","2522608","3144245","3145752","437033","2523112","3144749","NA","306842","2604474","456698","442041","2528121","NA","276483","446099","2532692","445541","2531620","NA","NA","3615","NA","714033","NA","3624","271434","NA","438541","3146258","2524621","2523108","3144745","2524616","3146253","2525116","3147253","271440","257073","708591","NA","446036","NA","NA","NA","3150263","NA","446038","2532117","NA","2532115","3151435","3143968","NA","NA","3150263","NA","3147258","NA","443541","2529621","310735","2522330","NA","NA","439042","2525121","2532121","3142071","2602231","3151437","3143967","NA","436525","2522330","Extended template","0","93974","55","yes","1024","OPINION"
"8","495","undefined","undefined","1700.14285714","1700.14285714","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","55","205","11","149","55","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","55","149","149","55","149","55","149","55","2","0","0","NA","11","NA","NA","NA","55","NA","11","149","NA","149","55","55","NA","NA","55","NA","55","NA","11","149","0","149","NA","NA","11","149","149","55","0","55","55","NA","11","149","Wed Feb 12 15:27:22 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","55","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS010.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","space","space","NA","NA","space","space","NA","6","NA","NA","NA","space","1234","NA","30358","10598","69533","NA","NA","3496","5441","NA","1234","NA","NA","NA","2242","2","legacy","1024","2","48000","-16","experiment","10","even","260570","2607022","NA","436529","438037","2522608","3153613","3155120","437033","2523112","3154117","NA","306842","2604474","456698","442041","2528121","NA","276483","446099","2532692","445541","2531620","NA","NA","3615","NA","714033","NA","3624","271434","NA","438541","3155626","2524621","2523108","3154113","2524616","3155621","2525116","3156621","271440","257073","708591","NA","446036","NA","NA","NA","3159631","NA","446038","2532117","NA","2532115","3160867","3153338","NA","NA","3159631","NA","3156626","NA","443541","2529621","310735","2522330","NA","NA","439042","2525121","2532121","3151440","2602231","3160869","3153338","NA","436525","2522330","Extended template","0","95208","56","yes","1024","YARD"
"9","1495","undefined","undefined","1688.0877193","1688.0877193","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","56","206","11","149","56","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","56","149","149","56","149","56","149","56","2","0","0","NA","11","NA","NA","NA","56","NA","11","149","NA","149","56","56","NA","NA","56","NA","56","NA","11","149","0","149","NA","NA","11","149","149","56","0","56","56","NA","11","149","Wed Feb 12 15:27:22 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","56","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS010.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","space","space","space","NA","NA","space","space","NA","2","NA","NA","NA","space","1013","NA","30358","10598","69533","NA","NA","3496","5441","NA","1013","NA","NA","NA","2242","2","legacy","1024","2","48000","-16","experiment","10","even","260570","2607022","NA","436529","438037","2522608","3163049","3164557","437033","2523112","3163553","NA","306842","2604474","456698","442041","2528121","NA","276483","446099","2532692","445541","2531620","NA","NA","3615","NA","714033","NA","3624","271434","NA","438541","3165062","2524621","2523108","3163549","2524616","3165057","2525116","3166057","271440","257073","708591","NA","446036","NA","NA","NA","3169067","NA","446038","2532117","NA","2532115","3170082","3162772","NA","NA","3169067","NA","3166062","NA","443541","2529621","310735","2522330","NA","NA","439042","2525121","2532121","3160873","2602231","3170084","3162772","NA","436525","2522330","Extended template","0","96221","57","yes","1024","GATHER"
"5","","undefined","undefined","1688.60344828","1688.60344828","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","57","207","11","149","57","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","57","149","149","57","149","57","149","57","2","0","0","NA","11","NA","NA","NA","57","NA","11","149","NA","149","57","57","NA","NA","57","NA","57","NA","11","149","0","149","NA","NA","11","149","149","57","0","57","57","NA","11","149","Wed Feb 12 15:27:22 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","57","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS010.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","space","space","space","NA","NA","space","space","NA","2","NA","NA","NA","space","1718","NA","30358","10598","69533","NA","NA","3496","5441","NA","1718","NA","NA","NA","2242","2","legacy","1024","2","48000","-16","experiment","10","even","260570","2607022","NA","436529","438037","2522608","3172264","3173771","437033","2523112","3172768","NA","306842","2604474","456698","442041","2528121","NA","276483","446099","2532692","445541","2531620","NA","NA","3615","NA","714033","NA","3624","271434","NA","438541","3174277","2524621","2523108","3172764","2524616","3174272","2525116","3175272","271440","257073","708591","NA","446036","NA","NA","NA","3178282","NA","446038","2532117","NA","2532115","3180002","3171987","NA","NA","3178282","NA","3175277","NA","443541","2529621","310735","2522330","NA","NA","439042","2525121","2532121","3170087","2602231","3180004","3171987","NA","436525","2522330","Extended template","0","97939","58","yes","1024","GRADIENT"
