"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_1_1","count_blank_screen_1_1_1","count_blank_screen_2","count_blank_screen_2_1","count_blink_screen","count_blink_screen_1","count_blink_screen_1_1","count_block_loop","count_calibrate","count_calibrate_1","count_calibrate_2","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inline_blink","count_inline_blink_1","count_inline_fixation","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_key_press","count_keyboard_response","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_pygaze_init","count_new_pygaze_log","count_new_pygaze_log_1","count_new_pygaze_log_2","count_new_pygaze_start_recording","count_new_pygaze_stop_recording","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_record_study","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stimulus_test","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_key_press","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_key_press","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_1_1","time_blank_screen_1_1_1","time_blank_screen_2","time_blank_screen_2_1","time_blink_screen","time_blink_screen_1","time_blink_screen_1_1","time_block_loop","time_calibrate","time_calibrate_1","time_calibrate_2","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inline_blink","time_inline_blink_1","time_inline_fixation","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_key_press","time_keyboard_response","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_pygaze_init","time_new_pygaze_log","time_new_pygaze_log_1","time_new_pygaze_log_2","time_new_pygaze_start_recording","time_new_pygaze_stop_recording","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_record_study","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stimulus_test","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"3","","undefined","undefined","2094.71052632","2094.71052632","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","37","149","37","11","149","37","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","37","149","149","37","149","37","149","37","2","0","0","NA","NA","NA","NA","37","NA","11","149","NA","0","11","149","37","37","149","NA","NA","37","NA","NA","11","149","0","149","NA","NA","11","149","37","37","0","37","37","NA","11","149","Sun Feb 23 12:45:32 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","37","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS017.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","space","space","space","NA","NA","space","space","NA","2","NA","NA","NA","space","1275","NA","9405","4568","5639","NA","NA","4508","2043","NA","1275","NA","NA","NA","60634","2","legacy","1024","2","48000","-16","experiment","17","odd","310051","2432504","NA","462569","464075","2288383","2817027","2286875","2815521","463072","2287379","2816024","NA","335404","2363235","478267","468078","2292386","NA","325998","471650","2296956","471091","2295883","NA","NA","2551","NA","478267","NA","320949","NA","464579","2817531","2288887","2287375","2816021","2288883","2817527","2289382","2818526","320954","305542","476223","NA","NA","NA","NA","2821536","NA","471588","2296381","NA","2555","471586","2296379","2822812","2815245","2296386","NA","NA","2821535","NA","NA","471077","2292885","337004","2286598","NA","NA","465078","2289386","2818531","2813353","2302600","2822814","2815245","NA","462565","2286598","Extended template","0","79599","38","yes","1024","WRONG"
"7","1495","undefined","undefined","2077.25641026","2077.25641026","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","38","149","38","11","149","38","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","38","149","149","38","149","38","149","38","2","0","0","NA","NA","NA","NA","38","NA","11","149","NA","0","11","149","38","38","149","NA","NA","38","NA","NA","11","149","0","149","NA","NA","11","149","38","38","0","38","38","NA","11","149","Sun Feb 23 12:45:32 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","38","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS017.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","space","space","space","NA","NA","space","space","NA","5","NA","NA","NA","space","1414","NA","9405","4568","5639","NA","NA","4508","2043","NA","1414","NA","NA","NA","60634","2","legacy","1024","2","48000","-16","experiment","17","odd","310051","2432504","NA","462569","464075","2288383","2826490","2286875","2824983","463072","2287379","2825487","NA","335404","2363235","478267","468078","2292386","NA","325998","471650","2296956","471091","2295883","NA","NA","2551","NA","478267","NA","320949","NA","464579","2826994","2288887","2287375","2825483","2288883","2826990","2289382","2827989","320954","305542","476223","NA","NA","NA","NA","2830997","NA","471588","2296381","NA","2555","471586","2296379","2832412","2824710","2296386","NA","NA","2830997","NA","NA","471077","2292885","337004","2286598","NA","NA","465078","2289386","2827993","2822817","2302600","2832414","2824710","NA","462565","2286598","Extended template","0","81013","39","yes","1024","NEWS"
"6","495","undefined","undefined","2059.45","2059.45","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","39","149","39","11","149","39","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","39","149","149","39","149","39","149","39","2","0","0","NA","NA","NA","NA","39","NA","11","149","NA","0","11","149","39","39","149","NA","NA","39","NA","NA","11","149","0","149","NA","NA","11","149","39","39","0","39","39","NA","11","149","Sun Feb 23 12:45:32 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","39","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS017.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","space","space","space","NA","NA","space","space","NA","5","NA","NA","NA","space","1365","NA","9405","4568","5639","NA","NA","4508","2043","NA","1365","NA","NA","NA","60634","2","legacy","1024","2","48000","-16","experiment","17","odd","310051","2432504","NA","462569","464075","2288383","2836089","2286875","2834582","463072","2287379","2835086","NA","335404","2363235","478267","468078","2292386","NA","325998","471650","2296956","471091","2295883","NA","NA","2551","NA","478267","NA","320949","NA","464579","2836594","2288887","2287375","2835082","2288883","2836590","2289382","2837589","320954","305542","476223","NA","NA","NA","NA","2840598","NA","471588","2296381","NA","2555","471586","2296379","2841964","2834307","2296386","NA","NA","2840597","NA","NA","471077","2292885","337004","2286598","NA","NA","465078","2289386","2837593","2832417","2302600","2841966","2834307","NA","462565","2286598","Extended template","0","82378","40","yes","1024","LEMON"
"6","495","undefined","undefined","2041.73170732","2041.73170732","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","40","149","40","11","149","40","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","40","149","149","40","149","40","149","40","2","0","0","NA","NA","NA","NA","40","NA","11","149","NA","0","11","149","40","40","149","NA","NA","40","NA","NA","11","149","0","149","NA","NA","11","149","40","40","0","40","40","NA","11","149","Sun Feb 23 12:45:32 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","40","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS017.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","space","space","space","NA","NA","space","space","NA","4","NA","NA","NA","space","1333","NA","9405","4568","5639","NA","NA","4508","2043","NA","1333","NA","NA","NA","60634","2","legacy","1024","2","48000","-16","experiment","17","odd","310051","2432504","NA","462569","464075","2288383","2845641","2286875","2844135","463072","2287379","2844638","NA","335404","2363235","478267","468078","2292386","NA","325998","471650","2296956","471091","2295883","NA","NA","2551","NA","478267","NA","320949","NA","464579","2846146","2288887","2287375","2844635","2288883","2846141","2289382","2847141","320954","305542","476223","NA","NA","NA","NA","2850150","NA","471588","2296381","NA","2555","471586","2296379","2851484","2843861","2296386","NA","NA","2850149","NA","NA","471077","2292885","337004","2286598","NA","NA","465078","2289386","2847145","2841970","2302600","2851486","2843861","NA","462565","2286598","Extended template","0","83711","41","yes","1024","ZINC"
"8","3495","undefined","undefined","2020.71428571","2020.71428571","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","41","149","41","11","149","41","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","41","149","149","41","149","41","149","41","2","0","0","NA","NA","NA","NA","41","NA","11","149","NA","0","11","149","41","41","149","NA","NA","41","NA","NA","11","149","0","149","NA","NA","11","149","41","41","0","41","41","NA","11","149","Sun Feb 23 12:45:32 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","41","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS017.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","3","NA","space","space","space","NA","NA","space","space","NA","3","NA","NA","NA","space","1159","NA","9405","4568","5639","NA","NA","4508","2043","NA","1159","NA","NA","NA","60634","2","legacy","1024","2","48000","-16","experiment","17","odd","310051","2432504","NA","462569","464075","2288383","2855167","2286875","2853661","463072","2287379","2854164","NA","335404","2363235","478267","468078","2292386","NA","325998","471650","2296956","471091","2295883","NA","NA","2551","NA","478267","NA","320949","NA","464579","2855671","2288887","2287375","2854161","2288883","2855667","2289382","2856666","320954","305542","476223","NA","NA","NA","NA","2859676","NA","471588","2296381","NA","2555","471586","2296379","2860836","2853381","2296386","NA","NA","2859675","NA","NA","471077","2292885","337004","2286598","NA","NA","465078","2289386","2856671","2851490","2302600","2860838","2853381","NA","462565","2286598","Extended template","0","84870","42","yes","1024","MUSCLE"
"9","495","undefined","undefined","2002.23255814","2002.23255814","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","42","149","42","11","149","42","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","42","149","149","42","149","42","149","42","2","0","0","NA","NA","NA","NA","42","NA","11","149","NA","0","11","149","42","42","149","NA","NA","42","NA","NA","11","149","0","149","NA","NA","11","149","42","42","0","42","42","NA","11","149","Sun Feb 23 12:45:32 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","42","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS017.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","space","space","space","NA","NA","space","space","NA","4","NA","NA","NA","space","1226","NA","9405","4568","5639","NA","NA","4508","2043","NA","1226","NA","NA","NA","60634","2","legacy","1024","2","48000","-16","experiment","17","odd","310051","2432504","NA","462569","464075","2288383","2864516","2286875","2863009","463072","2287379","2863513","NA","335404","2363235","478267","468078","2292386","NA","325998","471650","2296956","471091","2295883","NA","NA","2551","NA","478267","NA","320949","NA","464579","2865020","2288887","2287375","2863509","2288883","2865016","2289382","2866015","320954","305542","476223","NA","NA","NA","NA","2869024","NA","471588","2296381","NA","2555","471586","2296379","2870251","2862732","2296386","NA","NA","2869024","NA","NA","471077","2292885","337004","2286598","NA","NA","465078","2289386","2866019","2860842","2302600","2870253","2862732","NA","462565","2286598","Extended template","0","86096","43","yes","1024","PASSION"
"3","","undefined","undefined","1982.65909091","1982.65909091","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","43","149","43","11","149","43","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","43","149","149","43","149","43","149","43","2","0","0","NA","NA","NA","NA","43","NA","11","149","NA","0","11","149","43","43","149","NA","NA","43","NA","NA","11","149","0","149","NA","NA","11","149","43","43","0","43","43","NA","11","149","Sun Feb 23 12:45:32 2020","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","43","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS017.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","space","space","space","NA","NA","space","space","NA","2","NA","NA","NA","space","1141","NA","9405","4568","5639","NA","NA","4508","2043","NA","1141","NA","NA","NA","60634","2","legacy","1024","2","48000","-16","experiment","17","odd","310051","2432504","NA","462569","464075","2288383","2873914","2286875","2872407","463072","2287379","2872910","NA","335404","2363235","478267","468078","2292386","NA","325998","471650","2296956","471091","2295883","NA","NA","2551","NA","478267","NA","320949","NA","464579","2874418","2288887","2287375","2872907","2288883","2874414","2289382","2875413","320954","305542","476223","NA","NA","NA","NA","2878422","NA","471588","2296381","NA","2555","471586","2296379","2879564","2872147","2296386","NA","NA","2878422","NA","NA","471077","2292885","337004","2286598","NA","NA","465078","2289386","2875417","2870257","2302600","2879566","2872147","NA","462565","2286598","Extended template","0","87237","44","yes","1024","TACKLE"
"5","3495","undefined","undefined","1964.62222222","1964.62222222","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","44","149","44","11","149","44","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","44","149","149","44","149","44","149","44","2","0","0","NA","NA","NA","NA","44","NA","11","149","NA","0","11","149","44","44","149","NA","NA","44","NA","NA","11","149","0","149","NA","NA","11","149","44","44","0","44","44","NA","11","149","Sun Feb 23 12:45:32 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","44","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS017.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","space","space","space","NA","NA","space","space","NA","4","NA","NA","NA","space","1171","NA","9405","4568","5639","NA","NA","4508","2043","NA","1171","NA","NA","NA","60634","2","legacy","1024","2","48000","-16","experiment","17","odd","310051","2432504","NA","462569","464075","2288383","2883244","2286875","2881737","463072","2287379","2882240","NA","335404","2363235","478267","468078","2292386","NA","325998","471650","2296956","471091","2295883","NA","NA","2551","NA","478267","NA","320949","NA","464579","2883748","2288887","2287375","2882237","2288883","2883744","2289382","2884743","320954","305542","476223","NA","NA","NA","NA","2887752","NA","471588","2296381","NA","2555","471586","2296379","2888924","2881461","2296386","NA","NA","2887751","NA","NA","471077","2292885","337004","2286598","NA","NA","465078","2289386","2884747","2879569","2302600","2888926","2881461","NA","462565","2286598","Extended template","0","88408","45","yes","1024","DEBATE"
"9","495","undefined","undefined","1943.56521739","1943.56521739","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","45","149","45","11","149","45","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","45","149","149","45","149","45","149","45","2","0","0","NA","NA","NA","NA","45","NA","11","149","NA","0","11","149","45","45","149","NA","NA","45","NA","NA","11","149","0","149","NA","NA","11","149","45","45","0","45","45","NA","11","149","Sun Feb 23 12:45:32 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","45","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS017.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","space","space","space","NA","NA","space","space","NA","2","NA","NA","NA","space","996","NA","9405","4568","5639","NA","NA","4508","2043","NA","996","NA","NA","NA","60634","2","legacy","1024","2","48000","-16","experiment","17","odd","310051","2432504","NA","462569","464075","2288383","2892602","2286875","2891096","463072","2287379","2891599","NA","335404","2363235","478267","468078","2292386","NA","325998","471650","2296956","471091","2295883","NA","NA","2551","NA","478267","NA","320949","NA","464579","2893106","2288887","2287375","2891596","2288883","2893102","2289382","2894101","320954","305542","476223","NA","NA","NA","NA","2897110","NA","471588","2296381","NA","2555","471586","2296379","2898107","2890822","2296386","NA","NA","2897109","NA","NA","471077","2292885","337004","2286598","NA","NA","465078","2289386","2894105","2888929","2302600","2898109","2890822","NA","462565","2286598","Extended template","0","89404","46","yes","1024","SWIFT"
"9","495","undefined","undefined","1931.68085106","1931.68085106","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","46","149","46","11","149","46","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","46","149","149","46","149","46","149","46","2","0","0","NA","NA","NA","NA","46","NA","11","149","NA","0","11","149","46","46","149","NA","NA","46","NA","NA","11","149","0","149","NA","NA","11","149","46","46","0","46","46","NA","11","149","Sun Feb 23 12:45:32 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","46","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS017.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","space","space","space","NA","NA","space","space","NA","2","NA","NA","NA","space","1385","NA","9405","4568","5639","NA","NA","4508","2043","NA","1385","NA","NA","NA","60634","2","legacy","1024","2","48000","-16","experiment","17","odd","310051","2432504","NA","462569","464075","2288383","2901789","2286875","2900282","463072","2287379","2900786","NA","335404","2363235","478267","468078","2292386","NA","325998","471650","2296956","471091","2295883","NA","NA","2551","NA","478267","NA","320949","NA","464579","2902293","2288887","2287375","2900782","2288883","2902289","2289382","2903289","320954","305542","476223","NA","NA","NA","NA","2906298","NA","471588","2296381","NA","2555","471586","2296379","2907684","2900007","2296386","NA","NA","2906297","NA","NA","471077","2292885","337004","2286598","NA","NA","465078","2289386","2903293","2898113","2302600","2907686","2900007","NA","462565","2286598","Extended template","0","90789","47","yes","1024","VARIABLE"
"5","3495","undefined","undefined","1989.54166667","1989.54166667","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","47","149","47","11","149","47","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","47","149","149","47","149","47","149","47","2","0","0","NA","NA","NA","NA","47","NA","11","149","NA","0","11","149","47","47","149","NA","NA","47","NA","NA","11","149","0","149","NA","NA","11","149","47","47","0","47","47","NA","11","149","Sun Feb 23 12:45:32 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","47","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS017.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","space","space","space","NA","NA","space","space","NA","4","NA","NA","NA","space","4709","NA","9405","4568","5639","NA","NA","4508","2043","NA","4709","NA","NA","NA","60634","2","legacy","1024","2","48000","-16","experiment","17","odd","310051","2432504","NA","462569","464075","2288383","2911361","2286875","2909854","463072","2287379","2910358","NA","335404","2363235","478267","468078","2292386","NA","325998","471650","2296956","471091","2295883","NA","NA","2551","NA","478267","NA","320949","NA","464579","2911865","2288887","2287375","2910354","2288883","2911861","2289382","2912860","320954","305542","476223","NA","NA","NA","NA","2915870","NA","471588","2296381","NA","2555","471586","2296379","2920580","2909580","2296386","NA","NA","2915869","NA","NA","471077","2292885","337004","2286598","NA","NA","465078","2289386","2912865","2907689","2302600","2920582","2909580","NA","462565","2286598","Extended template","0","95498","48","yes","1024","OPPONENT"
"4","1495","undefined","undefined","2034.08163265","2034.08163265","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","48","149","48","11","149","48","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","48","149","149","48","149","48","149","48","2","0","0","NA","NA","NA","NA","48","NA","11","149","NA","0","11","149","48","48","149","NA","NA","48","NA","NA","11","149","0","149","NA","NA","11","149","48","48","0","48","48","NA","11","149","Sun Feb 23 12:45:32 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","48","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS017.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","space","space","space","NA","NA","space","space","NA","4","NA","NA","NA","space","4172","NA","9405","4568","5639","NA","NA","4508","2043","NA","4172","NA","NA","NA","60634","2","legacy","1024","2","48000","-16","experiment","17","odd","310051","2432504","NA","462569","464075","2288383","2924258","2286875","2922751","463072","2287379","2923255","NA","335404","2363235","478267","468078","2292386","NA","325998","471650","2296956","471091","2295883","NA","NA","2551","NA","478267","NA","320949","NA","464579","2924762","2288887","2287375","2923251","2288883","2924758","2289382","2925757","320954","305542","476223","NA","NA","NA","NA","2928767","NA","471588","2296381","NA","2555","471586","2296379","2932940","2922477","2296386","NA","NA","2928766","NA","NA","471077","2292885","337004","2286598","NA","NA","465078","2289386","2925762","2920585","2302600","2932942","2922477","NA","462565","2286598","Extended template","0","99670","49","yes","1024","ITEM"
"4","1495","undefined","undefined","2042.66","2042.66","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","49","149","49","11","149","49","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","49","149","149","49","149","49","149","49","2","0","0","NA","NA","NA","NA","49","NA","11","149","NA","0","11","149","49","49","149","NA","NA","49","NA","NA","11","149","0","149","NA","NA","11","149","49","49","0","49","49","NA","11","149","Sun Feb 23 12:45:32 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","49","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS017.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","3","NA","space","space","space","NA","NA","space","space","NA","3","NA","NA","NA","space","2463","NA","9405","4568","5639","NA","NA","4508","2043","NA","2463","NA","NA","NA","60634","2","legacy","1024","2","48000","-16","experiment","17","odd","310051","2432504","NA","462569","464075","2288383","2936624","2286875","2935117","463072","2287379","2935620","NA","335404","2363235","478267","468078","2292386","NA","325998","471650","2296956","471091","2295883","NA","NA","2551","NA","478267","NA","320949","NA","464579","2937128","2288887","2287375","2935617","2288883","2937124","2289382","2938123","320954","305542","476223","NA","NA","NA","NA","2941132","NA","471588","2296381","NA","2555","471586","2296379","2943596","2934838","2296386","NA","NA","2941132","NA","NA","471077","2292885","337004","2286598","NA","NA","465078","2289386","2938127","2932946","2302600","2943598","2934838","NA","462565","2286598","Extended template","0","102133","50","yes","1024","JOURNEY"
