"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Inline_Fixation","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_2","count_blank_screen_3","count_blank_screen_4","count_blank_screen_5","count_blink_screen","count_blink_screen_1","count_blink_screen_2","count_block_loop","count_calibrate","count_calibrate_2","count_calibrate_3","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eyetracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inlin_blink","count_inline_blink","count_inline_blink_1","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_keyboard_response","count_log_end_of_practice","count_log_end_of_test","count_log_end_of_trial","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_pygaze_start_recording","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_new_sketchpad_6","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_press_key","count_record_study","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stimulus_test","count_stop_study","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_new_sketchpad_6","response_press_key","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_new_sketchpad_6","response_time_press_key","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Inline_Fixation","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_2","time_blank_screen_3","time_blank_screen_4","time_blank_screen_5","time_blink_screen","time_blink_screen_1","time_blink_screen_2","time_block_loop","time_calibrate","time_calibrate_2","time_calibrate_3","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eyetracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inlin_blink","time_inline_blink","time_inline_blink_1","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_keyboard_response","time_log_end_of_practice","time_log_end_of_test","time_log_end_of_trial","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_pygaze_start_recording","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_new_sketchpad_6","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_press_key","time_record_study","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stimulus_test","time_stop_study","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"8","","undefined","undefined","1296.80434783","1296.80434783","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","45","45","11","149","45","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","45","149","NA","149","45","45","149","45","2","0","NA","11","45","149","NA","NA","NA","45","NA","11","149","NA","45","NA","NA","45","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","45","149","45","0","45","45","NA","11","149","Fri Jan 17 14:35:49 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","45","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-14.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","q","space","q","NA","NA","space","NA","4","NA","NA","NA","NA","space","q","2034","NA","5635","99461","325402","NA","NA","614","NA","2034","NA","NA","NA","NA","1084","2299","2","legacy","1024","2","48000","-16","experiment","14","even","1248257","4300825","4945319","NA","2389371","2390877","4298818","4300325","5370616","5372123","2389874","4299321","5371119","NA","1269802","2498401","4636617","2394880","4304328","NA","1264166","2398939","4308910","2398377","4307843","NA","NA","24160","NA","2502577","NA","24177","1259118","NA","2391381","5372627","4300829","NA","4299318","5371116","5372623","4301324","5373622","1259123","1247642","NA","2398873","5378665","4308338","NA","NA","NA","5376630","NA","2398875","4308340","NA","5370402","NA","NA","5376630","NA","NA","NA","2395379","4307827","2263015","2501492","4298603","NA","NA","2391880","4301329","5373626","4308345","5368511","4634317","5378667","5370401","NA","2389367","4298603","Extended template","0","59653","46","yes","1024","AMOUNT"
"4","3495","undefined","undefined","1286.46808511","1286.46808511","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","46","46","11","149","46","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","46","149","NA","149","46","46","149","46","2","0","NA","11","46","149","NA","NA","NA","46","NA","11","149","NA","46","NA","NA","46","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","46","149","46","0","46","46","NA","11","149","Fri Jan 17 14:35:49 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","46","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-14.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","q","space","q","NA","NA","space","NA","5","NA","NA","NA","NA","space","q","811","NA","5635","99461","325402","NA","NA","614","NA","811","NA","NA","NA","NA","1084","2299","2","legacy","1024","2","48000","-16","experiment","14","even","1248257","4300825","4945319","NA","2389371","2390877","4298818","4300325","5380781","5382289","2389874","4299321","5381284","NA","1269802","2498401","4636617","2394880","4304328","NA","1264166","2398939","4308910","2398377","4307843","NA","NA","24160","NA","2502577","NA","24177","1259118","NA","2391381","5382793","4300829","NA","4299318","5381281","5382789","4301324","5383788","1259123","1247642","NA","2398873","5387609","4308338","NA","NA","NA","5386797","NA","2398875","4308340","NA","5380566","NA","NA","5386796","NA","NA","NA","2395379","4307827","2263015","2501492","4298603","NA","NA","2391880","4301329","5383792","4308345","5378671","4634317","5387611","5380565","NA","2389367","4298603","Extended template","0","60464","47","yes","1024","DELAY"
"7","","undefined","undefined","1272.4375","1272.4375","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","47","47","11","149","47","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","47","149","NA","149","47","47","149","47","2","0","NA","11","47","149","NA","NA","NA","47","NA","11","149","NA","47","NA","NA","47","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","47","149","47","0","47","47","NA","11","149","Fri Jan 17 14:35:49 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","47","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-14.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","3","NA","q","space","q","NA","NA","space","NA","3","NA","NA","NA","NA","space","q","613","NA","5635","99461","325402","NA","NA","614","NA","613","NA","NA","NA","NA","1084","2299","2","legacy","1024","2","48000","-16","experiment","14","even","1248257","4300825","4945319","NA","2389371","2390877","4298818","4300325","5389723","5391230","2389874","4299321","5390226","NA","1269802","2498401","4636617","2394880","4304328","NA","1264166","2398939","4308910","2398377","4307843","NA","NA","24160","NA","2502577","NA","24177","1259118","NA","2391381","5391734","4300829","NA","4299318","5390223","5391730","4301324","5392729","1259123","1247642","NA","2398873","5396353","4308338","NA","NA","NA","5395739","NA","2398875","4308340","NA","5389510","NA","NA","5395738","NA","NA","NA","2395379","4307827","2263015","2501492","4298603","NA","NA","2391880","4301329","5392734","4308345","5387615","4634317","5396355","5389509","NA","2389367","4298603","Extended template","0","61077","48","yes","1024","GOLF"
"7","","undefined","undefined","1260.16326531","1260.16326531","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","48","48","11","149","48","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","48","149","NA","149","48","48","149","48","2","0","NA","11","48","149","NA","NA","NA","48","NA","11","149","NA","48","NA","NA","48","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","48","149","48","0","48","48","NA","11","149","Fri Jan 17 14:35:49 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","48","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-14.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","q","space","q","NA","NA","space","NA","2","NA","NA","NA","NA","space","q","671","NA","5635","99461","325402","NA","NA","614","NA","671","NA","NA","NA","NA","1084","2299","2","legacy","1024","2","48000","-16","experiment","14","even","1248257","4300825","4945319","NA","2389371","2390877","4298818","4300325","5398465","5399972","2389874","4299321","5398968","NA","1269802","2498401","4636617","2394880","4304328","NA","1264166","2398939","4308910","2398377","4307843","NA","NA","24160","NA","2502577","NA","24177","1259118","NA","2391381","5400476","4300829","NA","4299318","5398965","5400472","4301324","5401471","1259123","1247642","NA","2398873","5405153","4308338","NA","NA","NA","5404481","NA","2398875","4308340","NA","5398251","NA","NA","5404481","NA","NA","NA","2395379","4307827","2263015","2501492","4298603","NA","NA","2391880","4301329","5401476","4308345","5396359","4634317","5405155","5398251","NA","2389367","4298603","Extended template","0","61748","49","yes","1024","INDEX"
"7","","undefined","undefined","1257.1","1257.1","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","49","49","11","149","49","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","49","149","NA","149","49","49","149","49","2","0","NA","11","49","149","NA","NA","NA","49","NA","11","149","NA","49","NA","NA","49","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","49","149","49","0","49","49","NA","11","149","Fri Jan 17 14:35:49 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","49","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-14.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","q","space","q","NA","NA","space","NA","4","NA","NA","NA","NA","space","q","1107","NA","5635","99461","325402","NA","NA","614","NA","1107","NA","NA","NA","NA","1084","2299","2","legacy","1024","2","48000","-16","experiment","14","even","1248257","4300825","4945319","NA","2389371","2390877","4298818","4300325","5407269","5408776","2389874","4299321","5407772","NA","1269802","2498401","4636617","2394880","4304328","NA","1264166","2398939","4308910","2398377","4307843","NA","NA","24160","NA","2502577","NA","24177","1259118","NA","2391381","5409280","4300829","NA","4299318","5407769","5409276","4301324","5410275","1259123","1247642","NA","2398873","5414393","4308338","NA","NA","NA","5413285","NA","2398875","4308340","NA","5407055","NA","NA","5413285","NA","NA","NA","2395379","4307827","2263015","2501492","4298603","NA","NA","2391880","4301329","5410280","4308345","5405159","4634317","5414395","5407055","NA","2389367","4298603","Extended template","0","62855","50","yes","1024","NEWS"
"7","","undefined","undefined","1274.60784314","1274.60784314","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","50","50","11","149","50","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","50","149","NA","149","50","50","149","50","2","0","NA","11","50","149","NA","NA","NA","50","NA","11","149","NA","50","NA","NA","50","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","50","149","50","0","50","50","NA","11","149","Fri Jan 17 14:35:49 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","50","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-14.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","q","space","q","NA","NA","space","NA","5","NA","NA","NA","NA","space","q","2150","NA","5635","99461","325402","NA","NA","614","NA","2150","NA","NA","NA","NA","1084","2299","2","legacy","1024","2","48000","-16","experiment","14","even","1248257","4300825","4945319","NA","2389371","2390877","4298818","4300325","5416508","5418015","2389874","4299321","5417012","NA","1269802","2498401","4636617","2394880","4304328","NA","1264166","2398939","4308910","2398377","4307843","NA","NA","24160","NA","2502577","NA","24177","1259118","NA","2391381","5418519","4300829","NA","4299318","5417008","5418515","4301324","5419514","1259123","1247642","NA","2398873","5424673","4308338","NA","NA","NA","5422522","NA","2398875","4308340","NA","5416293","NA","NA","5422522","NA","NA","NA","2395379","4307827","2263015","2501492","4298603","NA","NA","2391880","4301329","5419518","4308345","5414399","4634317","5424675","5416292","NA","2389367","4298603","Extended template","0","65005","51","yes","1024","MONUMENT"
"6","1495","undefined","undefined","1259.30769231","1259.30769231","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","51","51","11","149","51","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","51","149","NA","149","51","51","149","51","2","0","NA","11","51","149","NA","NA","NA","51","NA","11","149","NA","51","NA","NA","51","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","51","149","51","0","51","51","NA","11","149","Fri Jan 17 14:35:49 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","51","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-14.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","q","space","q","NA","NA","space","NA","6","NA","NA","NA","NA","space","q","479","NA","5635","99461","325402","NA","NA","614","NA","479","NA","NA","NA","NA","1084","2299","2","legacy","1024","2","48000","-16","experiment","14","even","1248257","4300825","4945319","NA","2389371","2390877","4298818","4300325","5426786","5428294","2389874","4299321","5427290","NA","1269802","2498401","4636617","2394880","4304328","NA","1264166","2398939","4308910","2398377","4307843","NA","NA","24160","NA","2502577","NA","24177","1259118","NA","2391381","5428798","4300829","NA","4299318","5427286","5428794","4301324","5429793","1259123","1247642","NA","2398873","5433281","4308338","NA","NA","NA","5432801","NA","2398875","4308340","NA","5426571","NA","NA","5432801","NA","NA","NA","2395379","4307827","2263015","2501492","4298603","NA","NA","2391880","4301329","5429797","4308345","5424679","4634317","5433283","5426570","NA","2389367","4298603","Extended template","0","65484","52","yes","1024","DEPTH"
"9","","undefined","undefined","1253.03773585","1253.03773585","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","52","52","11","149","52","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","52","149","NA","149","52","52","149","52","2","0","NA","11","52","149","NA","NA","NA","52","NA","11","149","NA","52","NA","NA","52","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","52","149","52","0","52","52","NA","11","149","Fri Jan 17 14:35:49 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","52","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-14.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","q","space","q","NA","NA","space","NA","6","NA","NA","NA","NA","space","q","927","NA","5635","99461","325402","NA","NA","614","NA","927","NA","NA","NA","NA","1084","2299","2","legacy","1024","2","48000","-16","experiment","14","even","1248257","4300825","4945319","NA","2389371","2390877","4298818","4300325","5435393","5436900","2389874","4299321","5435897","NA","1269802","2498401","4636617","2394880","4304328","NA","1264166","2398939","4308910","2398377","4307843","NA","NA","24160","NA","2502577","NA","24177","1259118","NA","2391381","5437404","4300829","NA","4299318","5435893","5437400","4301324","5438399","1259123","1247642","NA","2398873","5442337","4308338","NA","NA","NA","5441409","NA","2398875","4308340","NA","5435179","NA","NA","5441409","NA","NA","NA","2395379","4307827","2263015","2501492","4298603","NA","NA","2391880","4301329","5438404","4308345","5433287","4634317","5442339","5435179","NA","2389367","4298603","Extended template","0","66411","53","yes","1024","DESTINY"
"3","1495","undefined","undefined","1244.94444444","1244.94444444","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","53","53","11","149","53","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","53","149","NA","149","53","53","149","53","2","0","NA","11","53","149","NA","NA","NA","53","NA","11","149","NA","53","NA","NA","53","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","53","149","53","0","53","53","NA","11","149","Fri Jan 17 14:35:49 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","53","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-14.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","q","space","q","NA","NA","space","NA","6","NA","NA","NA","NA","space","q","816","NA","5635","99461","325402","NA","NA","614","NA","816","NA","NA","NA","NA","1084","2299","2","legacy","1024","2","48000","-16","experiment","14","even","1248257","4300825","4945319","NA","2389371","2390877","4298818","4300325","5444514","5446021","2389874","4299321","5445018","NA","1269802","2498401","4636617","2394880","4304328","NA","1264166","2398939","4308910","2398377","4307843","NA","NA","24160","NA","2502577","NA","24177","1259118","NA","2391381","5446525","4300829","NA","4299318","5445014","5446521","4301324","5447520","1259123","1247642","NA","2398873","5451345","4308338","NA","NA","NA","5450528","NA","2398875","4308340","NA","5444299","NA","NA","5450528","NA","NA","NA","2395379","4307827","2263015","2501492","4298603","NA","NA","2391880","4301329","5447524","4308345","5442343","4634317","5451347","5444299","NA","2389367","4298603","Extended template","0","67227","54","yes","1024","JAIL"
"7","","undefined","undefined","1260.54545455","1260.54545455","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","54","54","11","149","54","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","54","149","NA","149","54","54","149","54","2","0","NA","11","54","149","NA","NA","NA","54","NA","11","149","NA","54","NA","NA","54","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","54","149","54","0","54","54","NA","11","149","Fri Jan 17 14:35:49 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","54","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-14.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","q","space","q","NA","NA","space","NA","4","NA","NA","NA","NA","space","q","2103","NA","5635","99461","325402","NA","NA","614","NA","2103","NA","NA","NA","NA","1084","2299","2","legacy","1024","2","48000","-16","experiment","14","even","1248257","4300825","4945319","NA","2389371","2390877","4298818","4300325","5453459","5454966","2389874","4299321","5453963","NA","1269802","2498401","4636617","2394880","4304328","NA","1264166","2398939","4308910","2398377","4307843","NA","NA","24160","NA","2502577","NA","24177","1259118","NA","2391381","5455470","4300829","NA","4299318","5453959","5455466","4301324","5456465","1259123","1247642","NA","2398873","5461577","4308338","NA","NA","NA","5459473","NA","2398875","4308340","NA","5453244","NA","NA","5459473","NA","NA","NA","2395379","4307827","2263015","2501492","4298603","NA","NA","2391880","4301329","5456469","4308345","5451351","4634317","5461579","5453243","NA","2389367","4298603","Extended template","0","69330","55","yes","1024","LEASE"
"3","1495","undefined","undefined","1254.82142857","1254.82142857","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","55","55","11","149","55","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","55","149","NA","149","55","55","149","55","2","0","NA","11","55","149","NA","NA","NA","55","NA","11","149","NA","55","NA","NA","55","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","55","149","55","0","55","55","NA","11","149","Fri Jan 17 14:35:49 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","55","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-14.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","q","space","q","NA","NA","space","NA","6","NA","NA","NA","NA","space","q","940","NA","5635","99461","325402","NA","NA","614","NA","940","NA","NA","NA","NA","1084","2299","2","legacy","1024","2","48000","-16","experiment","14","even","1248257","4300825","4945319","NA","2389371","2390877","4298818","4300325","5463685","5465192","2389874","4299321","5464188","NA","1269802","2498401","4636617","2394880","4304328","NA","1264166","2398939","4308910","2398377","4307843","NA","NA","24160","NA","2502577","NA","24177","1259118","NA","2391381","5465697","4300829","NA","4299318","5464185","5465693","4301324","5466692","1259123","1247642","NA","2398873","5470641","4308338","NA","NA","NA","5469700","NA","2398875","4308340","NA","5463472","NA","NA","5469700","NA","NA","NA","2395379","4307827","2263015","2501492","4298603","NA","NA","2391880","4301329","5466696","4308345","5461583","4634317","5470643","5463471","NA","2389367","4298603","Extended template","0","70270","56","yes","1024","DEPOT"
"1","3495","undefined","undefined","1258.87719298","1258.87719298","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","56","56","11","149","56","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","56","149","NA","149","56","56","149","56","2","0","NA","11","56","149","NA","NA","NA","56","NA","11","149","NA","56","NA","NA","56","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","56","149","56","0","56","56","NA","11","149","Fri Jan 17 14:35:49 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","56","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-14.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","q","space","q","NA","NA","space","NA","5","NA","NA","NA","NA","space","q","1486","NA","5635","99461","325402","NA","NA","614","NA","1486","NA","NA","NA","NA","1084","2299","2","legacy","1024","2","48000","-16","experiment","14","even","1248257","4300825","4945319","NA","2389371","2390877","4298818","4300325","5472763","5474270","2389874","4299321","5473266","NA","1269802","2498401","4636617","2394880","4304328","NA","1264166","2398939","4308910","2398377","4307843","NA","NA","24160","NA","2502577","NA","24177","1259118","NA","2391381","5474774","4300829","NA","4299318","5473263","5474770","4301324","5475769","1259123","1247642","NA","2398873","5480265","4308338","NA","NA","NA","5478778","NA","2398875","4308340","NA","5472548","NA","NA","5478778","NA","NA","NA","2395379","4307827","2263015","2501492","4298603","NA","NA","2391880","4301329","5475774","4308345","5470647","4634317","5480267","5472548","NA","2389367","4298603","Extended template","0","71756","57","yes","1024","IMPULSE"
"7","","undefined","undefined","1288.60344828","1288.60344828","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","57","57","11","149","57","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","57","149","NA","149","57","57","149","57","2","0","NA","11","57","149","NA","NA","NA","57","NA","11","149","NA","57","NA","NA","57","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","57","149","57","0","57","57","NA","11","149","Fri Jan 17 14:35:49 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","57","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-14.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","q","space","q","NA","NA","space","NA","4","NA","NA","NA","NA","space","q","2983","NA","5635","99461","325402","NA","NA","614","NA","2983","NA","NA","NA","NA","1084","2299","2","legacy","1024","2","48000","-16","experiment","14","even","1248257","4300825","4945319","NA","2389371","2390877","4298818","4300325","5482378","5483885","2389874","4299321","5482881","NA","1269802","2498401","4636617","2394880","4304328","NA","1264166","2398939","4308910","2398377","4307843","NA","NA","24160","NA","2502577","NA","24177","1259118","NA","2391381","5484389","4300829","NA","4299318","5482878","5484385","4301324","5485384","1259123","1247642","NA","2398873","5491377","4308338","NA","NA","NA","5488393","NA","2398875","4308340","NA","5482163","NA","NA","5488393","NA","NA","NA","2395379","4307827","2263015","2501492","4298603","NA","NA","2391880","4301329","5485388","4308345","5480271","4634317","5491380","5482163","NA","2389367","4298603","Extended template","0","74739","58","yes","1024","JUICE"
