"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_1_1","count_blank_screen_1_1_1","count_blank_screen_2","count_blank_screen_2_1","count_blink_screen","count_blink_screen_1","count_blink_screen_1_1","count_block_loop","count_calibrate","count_calibrate_1","count_calibrate_2","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inline_blink","count_inline_blink_1","count_inline_fixation","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_key_press","count_keyboard_response","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_pygaze_init","count_new_pygaze_log","count_new_pygaze_log_1","count_new_pygaze_log_2","count_new_pygaze_start_recording","count_new_pygaze_stop_recording","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_record_study","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stimulus_test","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_key_press","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_key_press","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_1_1","time_blank_screen_1_1_1","time_blank_screen_2","time_blank_screen_2_1","time_blink_screen","time_blink_screen_1","time_blink_screen_1_1","time_block_loop","time_calibrate","time_calibrate_1","time_calibrate_2","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inline_blink","time_inline_blink_1","time_inline_fixation","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_key_press","time_keyboard_response","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_pygaze_init","time_new_pygaze_log","time_new_pygaze_log_1","time_new_pygaze_log_2","time_new_pygaze_start_recording","time_new_pygaze_stop_recording","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_record_study","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stimulus_test","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"3","","undefined","undefined","1946","1946","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","62","149","62","11","149","62","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","62","149","149","62","149","62","149","62","2","0","0","NA","NA","NA","NA","62","NA","11","149","NA","0","11","149","62","62","149","NA","NA","62","NA","NA","11","149","0","149","NA","NA","11","149","62","62","0","62","62","NA","11","149","Thu Jan 30 14:07:37 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","62","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-21.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","q","q","q","NA","NA","space","space","NA","2","NA","NA","NA","q","727","NA","15794","59907","290206","NA","NA","619","843","NA","727","NA","NA","NA","1235","2","legacy","1024","2","48000","-16","experiment","21","odd","51277","2382137","NA","210053","211559","2077576","3010688","2076070","3009182","210556","2076573","3009685","NA","82957","2377589","280373","215562","2081580","NA","67162","219617","2086142","219059","2085078","NA","NA","4583","NA","280373","NA","62115","NA","212063","3011192","2078080","2076570","3009682","2078076","3011188","2078575","3012187","62120","50657","279529","NA","NA","NA","NA","3015197","NA","219557","2085575","NA","4611","219555","2085573","3015925","3008968","2085579","NA","NA","3015196","NA","NA","217061","2083079","85336","2075857","NA","NA","212562","2078580","3012192","3007090","2376353","3015927","3008967","NA","210050","2075857","Extended template","0","122598","63","yes","1024","YIELD"
"6","495","undefined","undefined","1924.96875","1924.96875","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","63","149","63","11","149","63","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","63","149","149","63","149","63","149","63","2","0","0","NA","NA","NA","NA","63","NA","11","149","NA","0","11","149","63","63","149","NA","NA","63","NA","NA","11","149","0","149","NA","NA","11","149","63","63","0","63","63","NA","11","149","Thu Jan 30 14:07:37 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","63","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-21.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","q","q","q","NA","NA","space","space","NA","2","NA","NA","NA","q","600","NA","15794","59907","290206","NA","NA","619","843","NA","600","NA","NA","NA","1235","2","legacy","1024","2","48000","-16","experiment","21","odd","51277","2382137","NA","210053","211559","2077576","3019528","2076070","3018022","210556","2076573","3018525","NA","82957","2377589","280373","215562","2081580","NA","67162","219617","2086142","219059","2085078","NA","NA","4583","NA","280373","NA","62115","NA","212063","3020032","2078080","2076570","3018522","2078076","3020028","2078575","3021027","62120","50657","279529","NA","NA","NA","NA","3024036","NA","219557","2085575","NA","4611","219555","2085573","3024637","3017808","2085579","NA","NA","3024036","NA","NA","217061","2083079","85336","2075857","NA","NA","212562","2078580","3021032","3015931","2376353","3024639","3017808","NA","210050","2075857","Extended template","0","123198","64","yes","1024","UPSET"
"3","","undefined","undefined","1904","1904","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","64","149","64","11","149","64","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","64","149","149","64","149","64","149","64","2","0","0","NA","NA","NA","NA","64","NA","11","149","NA","0","11","149","64","64","149","NA","NA","64","NA","NA","11","149","0","149","NA","NA","11","149","64","64","0","64","64","NA","11","149","Thu Jan 30 14:07:37 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","64","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-21.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","q","q","q","NA","NA","space","space","NA","2","NA","NA","NA","q","562","NA","15794","59907","290206","NA","NA","619","843","NA","562","NA","NA","NA","1235","2","legacy","1024","2","48000","-16","experiment","21","odd","51277","2382137","NA","210053","211559","2077576","3028292","2076070","3026786","210556","2076573","3027289","NA","82957","2377589","280373","215562","2081580","NA","67162","219617","2086142","219059","2085078","NA","NA","4583","NA","280373","NA","62115","NA","212063","3028797","2078080","2076570","3027286","2078076","3028793","2078575","3029792","62120","50657","279529","NA","NA","NA","NA","3032802","NA","219557","2085575","NA","4611","219555","2085573","3033365","3026572","2085579","NA","NA","3032802","NA","NA","217061","2083079","85336","2075857","NA","NA","212562","2078580","3029797","3024643","2376353","3033367","3026572","NA","210050","2075857","Extended template","0","123760","65","yes","1024","RABBIT"
"4","1495","undefined","undefined","1880.09090909","1880.09090909","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","65","149","65","11","149","65","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","65","149","149","65","149","65","149","65","2","0","0","NA","NA","NA","NA","65","NA","11","149","NA","0","11","149","65","65","149","NA","NA","65","NA","NA","11","149","0","149","NA","NA","11","149","65","65","0","65","65","NA","11","149","Thu Jan 30 14:07:37 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","65","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-21.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","q","q","q","NA","NA","space","space","NA","6","NA","NA","NA","q","326","NA","15794","59907","290206","NA","NA","619","843","NA","326","NA","NA","NA","1235","2","legacy","1024","2","48000","-16","experiment","21","odd","51277","2382137","NA","210053","211559","2077576","3036969","2076070","3035462","210556","2076573","3035965","NA","82957","2377589","280373","215562","2081580","NA","67162","219617","2086142","219059","2085078","NA","NA","4583","NA","280373","NA","62115","NA","212063","3037473","2078080","2076570","3035962","2078076","3037469","2078575","3038468","62120","50657","279529","NA","NA","NA","NA","3041478","NA","219557","2085575","NA","4611","219555","2085573","3041805","3035247","2085579","NA","NA","3041477","NA","NA","217061","2083079","85336","2075857","NA","NA","212562","2078580","3038473","3033371","2376353","3041807","3035247","NA","210050","2075857","Extended template","0","124086","66","yes","1024","NARROW"
"5","3495","undefined","undefined","1885.74626866","1885.74626866","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","66","149","66","11","149","66","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","66","149","149","66","149","66","149","66","2","0","0","NA","NA","NA","NA","66","NA","11","149","NA","0","11","149","66","66","149","NA","NA","66","NA","NA","11","149","0","149","NA","NA","11","149","66","66","0","66","66","NA","11","149","Thu Jan 30 14:07:37 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","66","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-21.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","q","q","q","NA","NA","space","space","NA","4","NA","NA","NA","q","2259","NA","15794","59907","290206","NA","NA","619","843","NA","2259","NA","NA","NA","1235","2","legacy","1024","2","48000","-16","experiment","21","odd","51277","2382137","NA","210053","211559","2077576","3045411","2076070","3043905","210556","2076573","3044408","NA","82957","2377589","280373","215562","2081580","NA","67162","219617","2086142","219059","2085078","NA","NA","4583","NA","280373","NA","62115","NA","212063","3045916","2078080","2076570","3044405","2078076","3045912","2078575","3046911","62120","50657","279529","NA","NA","NA","NA","3049921","NA","219557","2085575","NA","4611","219555","2085573","3052181","3043689","2085579","NA","NA","3049921","NA","NA","217061","2083079","85336","2075857","NA","NA","212562","2078580","3046916","3041811","2376353","3052183","3043689","NA","210050","2075857","Extended template","0","126345","67","yes","1024","MOUTH"
"4","1495","undefined","undefined","1888.38235294","1888.38235294","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","67","149","67","11","149","67","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","67","149","149","67","149","67","149","67","2","0","0","NA","NA","NA","NA","67","NA","11","149","NA","0","11","149","67","67","149","NA","NA","67","NA","NA","11","149","0","149","NA","NA","11","149","67","67","0","67","67","NA","11","149","Thu Jan 30 14:07:37 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","67","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-21.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","3","NA","q","q","q","NA","NA","space","space","NA","3","NA","NA","NA","q","2065","NA","15794","59907","290206","NA","NA","619","843","NA","2065","NA","NA","NA","1235","2","legacy","1024","2","48000","-16","experiment","21","odd","51277","2382137","NA","210053","211559","2077576","3055783","2076070","3054277","210556","2076573","3054780","NA","82957","2377589","280373","215562","2081580","NA","67162","219617","2086142","219059","2085078","NA","NA","4583","NA","280373","NA","62115","NA","212063","3056288","2078080","2076570","3054777","2078076","3056284","2078575","3057283","62120","50657","279529","NA","NA","NA","NA","3060291","NA","219557","2085575","NA","4611","219555","2085573","3062357","3054063","2085579","NA","NA","3060291","NA","NA","217061","2083079","85336","2075857","NA","NA","212562","2078580","3057287","3052187","2376353","3062359","3054062","NA","210050","2075857","Extended template","0","128410","68","yes","1024","MOVE"
"2","","undefined","undefined","1867.23188406","1867.23188406","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","68","149","68","11","149","68","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","68","149","149","68","149","68","149","68","2","0","0","NA","NA","NA","NA","68","NA","11","149","NA","0","11","149","68","68","149","NA","NA","68","NA","NA","11","149","0","149","NA","NA","11","149","68","68","0","68","68","NA","11","149","Thu Jan 30 14:07:37 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","68","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-21.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","1","NA","q","q","q","NA","NA","space","space","NA","1","NA","NA","NA","q","429","NA","15794","59907","290206","NA","NA","619","843","NA","429","NA","NA","NA","1235","2","legacy","1024","2","48000","-16","experiment","21","odd","51277","2382137","NA","210053","211559","2077576","3065964","2076070","3064457","210556","2076573","3064960","NA","82957","2377589","280373","215562","2081580","NA","67162","219617","2086142","219059","2085078","NA","NA","4583","NA","280373","NA","62115","NA","212063","3066468","2078080","2076570","3064957","2078076","3066464","2078575","3067463","62120","50657","279529","NA","NA","NA","NA","3070471","NA","219557","2085575","NA","4611","219555","2085573","3070901","3064244","2085579","NA","NA","3070471","NA","NA","217061","2083079","85336","2075857","NA","NA","212562","2078580","3067467","3062363","2376353","3070903","3064244","NA","210050","2075857","Extended template","0","128839","69","yes","1024","EDITION"
"8","3495","undefined","undefined","1846.24285714","1846.24285714","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","69","149","69","11","149","69","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","69","149","149","69","149","69","149","69","2","0","0","NA","NA","NA","NA","69","NA","11","149","NA","0","11","149","69","69","149","NA","NA","69","NA","NA","11","149","0","149","NA","NA","11","149","69","69","0","69","69","NA","11","149","Thu Jan 30 14:07:37 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","69","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-21.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","q","q","q","NA","NA","space","space","NA","6","NA","NA","NA","q","398","NA","15794","59907","290206","NA","NA","619","843","NA","398","NA","NA","NA","1235","2","legacy","1024","2","48000","-16","experiment","21","odd","51277","2382137","NA","210053","211559","2077576","3074505","2076070","3072998","210556","2076573","3073501","NA","82957","2377589","280373","215562","2081580","NA","67162","219617","2086142","219059","2085078","NA","NA","4583","NA","280373","NA","62115","NA","212063","3075009","2078080","2076570","3073498","2078076","3075005","2078575","3076004","62120","50657","279529","NA","NA","NA","NA","3079014","NA","219557","2085575","NA","4611","219555","2085573","3079413","3072784","2085579","NA","NA","3079014","NA","NA","217061","2083079","85336","2075857","NA","NA","212562","2078580","3076008","3070907","2376353","3079415","3072783","NA","210050","2075857","Extended template","0","129237","70","yes","1024","KNIGHT"
"2","","undefined","undefined","1823.92957746","1823.92957746","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","70","149","70","11","149","70","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","70","149","149","70","149","70","149","70","2","0","0","NA","NA","NA","NA","70","NA","11","149","NA","0","11","149","70","70","149","NA","NA","70","NA","NA","11","149","0","149","NA","NA","11","149","70","70","0","70","70","NA","11","149","Thu Jan 30 14:07:37 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","70","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-21.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","q","q","q","NA","NA","space","space","NA","5","NA","NA","NA","q","262","NA","15794","59907","290206","NA","NA","619","843","NA","262","NA","NA","NA","1235","2","legacy","1024","2","48000","-16","experiment","21","odd","51277","2382137","NA","210053","211559","2077576","3083017","2076070","3081511","210556","2076573","3082014","NA","82957","2377589","280373","215562","2081580","NA","67162","219617","2086142","219059","2085078","NA","NA","4583","NA","280373","NA","62115","NA","212063","3083521","2078080","2076570","3082011","2078076","3083517","2078575","3084516","62120","50657","279529","NA","NA","NA","NA","3087526","NA","219557","2085575","NA","4611","219555","2085573","3087789","3081296","2085579","NA","NA","3087526","NA","NA","217061","2083079","85336","2075857","NA","NA","212562","2078580","3084520","3079419","2376353","3087791","3081296","NA","210050","2075857","Extended template","0","129499","71","yes","1024","ABILITY"
"4","1495","undefined","undefined","1803.43055556","1803.43055556","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","71","149","71","11","149","71","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","71","149","149","71","149","71","149","71","2","0","0","NA","NA","NA","NA","71","NA","11","149","NA","0","11","149","71","71","149","NA","NA","71","NA","NA","11","149","0","149","NA","NA","11","149","71","71","0","71","71","NA","11","149","Thu Jan 30 14:07:37 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","71","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-21.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","q","q","q","NA","NA","space","space","NA","6","NA","NA","NA","q","348","NA","15794","59907","290206","NA","NA","619","843","NA","348","NA","NA","NA","1235","2","legacy","1024","2","48000","-16","experiment","21","odd","51277","2382137","NA","210053","211559","2077576","3091394","2076070","3089888","210556","2076573","3090391","NA","82957","2377589","280373","215562","2081580","NA","67162","219617","2086142","219059","2085078","NA","NA","4583","NA","280373","NA","62115","NA","212063","3091899","2078080","2076570","3090388","2078076","3091895","2078575","3092894","62120","50657","279529","NA","NA","NA","NA","3095904","NA","219557","2085575","NA","4611","219555","2085573","3096253","3089673","2085579","NA","NA","3095904","NA","NA","217061","2083079","85336","2075857","NA","NA","212562","2078580","3092899","3087794","2376353","3096255","3089673","NA","210050","2075857","Extended template","0","129847","72","yes","1024","JOURNEY"
"8","3495","undefined","undefined","1784.67123288","1784.67123288","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","72","149","72","11","149","72","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","72","149","149","72","149","72","149","72","2","0","0","NA","NA","NA","NA","72","NA","11","149","NA","0","11","149","72","72","149","NA","NA","72","NA","NA","11","149","0","149","NA","NA","11","149","72","72","0","72","72","NA","11","149","Thu Jan 30 14:07:37 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","72","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-21.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","q","q","q","NA","NA","space","space","NA","5","NA","NA","NA","q","434","NA","15794","59907","290206","NA","NA","619","843","NA","434","NA","NA","NA","1235","2","legacy","1024","2","48000","-16","experiment","21","odd","51277","2382137","NA","210053","211559","2077576","3099861","2076070","3098354","210556","2076573","3098858","NA","82957","2377589","280373","215562","2081580","NA","67162","219617","2086142","219059","2085078","NA","NA","4583","NA","280373","NA","62115","NA","212063","3100365","2078080","2076570","3098854","2078076","3100361","2078575","3101360","62120","50657","279529","NA","NA","NA","NA","3104370","NA","219557","2085575","NA","4611","219555","2085573","3104805","3098139","2085579","NA","NA","3104369","NA","NA","217061","2083079","85336","2075857","NA","NA","212562","2078580","3101365","3096259","2376353","3104807","3098138","NA","210050","2075857","Extended template","0","130281","73","yes","1024","VICTORY"
"2","","undefined","undefined","1765.55405405","1765.55405405","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","73","149","73","11","149","73","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","73","149","149","73","149","73","149","73","2","0","0","NA","NA","NA","NA","73","NA","11","149","NA","0","11","149","73","73","149","NA","NA","73","NA","NA","11","149","0","149","NA","NA","11","149","73","73","0","73","73","NA","11","149","Thu Jan 30 14:07:37 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","73","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-21.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","q","q","q","NA","NA","space","space","NA","2","NA","NA","NA","q","370","NA","15794","59907","290206","NA","NA","619","843","NA","370","NA","NA","NA","1235","2","legacy","1024","2","48000","-16","experiment","21","odd","51277","2382137","NA","210053","211559","2077576","3108411","2076070","3106905","210556","2076573","3107408","NA","82957","2377589","280373","215562","2081580","NA","67162","219617","2086142","219059","2085078","NA","NA","4583","NA","280373","NA","62115","NA","212063","3108916","2078080","2076570","3107405","2078076","3108912","2078575","3109911","62120","50657","279529","NA","NA","NA","NA","3112922","NA","219557","2085575","NA","4611","219555","2085573","3113293","3106690","2085579","NA","NA","3112922","NA","NA","217061","2083079","85336","2075857","NA","NA","212562","2078580","3109915","3104811","2376353","3113295","3106690","NA","210050","2075857","Extended template","0","130651","74","yes","1024","ONION"
"6","495","undefined","undefined","1746.44","1746.44","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","74","149","74","11","149","74","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","74","149","149","74","149","74","149","74","2","0","0","NA","NA","NA","NA","74","NA","11","149","NA","0","11","149","74","74","149","NA","NA","74","NA","NA","11","149","0","149","NA","NA","11","149","74","74","0","74","74","NA","11","149","Thu Jan 30 14:07:37 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","74","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-21.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","q","q","q","NA","NA","space","space","NA","6","NA","NA","NA","q","332","NA","15794","59907","290206","NA","NA","619","843","NA","332","NA","NA","NA","1235","2","legacy","1024","2","48000","-16","experiment","21","odd","51277","2382137","NA","210053","211559","2077576","3116899","2076070","3115392","210556","2076573","3115896","NA","82957","2377589","280373","215562","2081580","NA","67162","219617","2086142","219059","2085078","NA","NA","4583","NA","280373","NA","62115","NA","212063","3117403","2078080","2076570","3115892","2078076","3117399","2078575","3118398","62120","50657","279529","NA","NA","NA","NA","3121408","NA","219557","2085575","NA","4611","219555","2085573","3121741","3115177","2085579","NA","NA","3121408","NA","NA","217061","2083079","85336","2075857","NA","NA","212562","2078580","3118402","3113299","2376353","3121743","3115177","NA","210050","2075857","Extended template","0","130983","75","yes","1024","ZINC"
