"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_1_1","count_blank_screen_1_1_1","count_blank_screen_2","count_blink_screen","count_blink_screen_1_1_1","count_blink_screen_1_2","count_blink_screen_2_1","count_block_loop","count_calibrate","count_calibrate_1","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eyetracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inline_blink","count_inline_blink_1","count_inline_calibrate","count_inline_fixation","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_key_press","count_keyboard_response","count_log_end_of_trial","count_log_study","count_log_test","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_new_sketchpad_7","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_record_study","count_record_study_1","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stimulus_study","count_stop_study","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_key_press","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_key_press","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_1_1","time_blank_screen_1_1_1","time_blank_screen_2","time_blink_screen","time_blink_screen_1_1_1","time_blink_screen_1_2","time_blink_screen_2_1","time_block_loop","time_calibrate","time_calibrate_1","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eyetracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inline_blink","time_inline_blink_1","time_inline_calibrate","time_inline_fixation","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_key_press","time_keyboard_response","time_log_end_of_trial","time_log_study","time_log_test","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_new_sketchpad_7","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_record_study","time_record_study_1","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stimulus_study","time_stop_study","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"2","3495","undefined","undefined","1677.37037037","1677.37037037","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","53","53","149","11","53","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","53","149","149","53","0","149","53","149","53","2","0","0","NA","11","149","53","NA","NA","NA","53","NA","11","149","NA","NA","NA","53","NA","11","NA","11","149","0","149","53","NA","NA","11","149","53","149","53","0","53","53","NA","11","149","Thu Nov 21 17:03:55 2024","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","53","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-7.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","c","q","q","NA","NA","space","space","NA","4","NA","NA","NA","q","2333","NA","64621","39915","207683","NA","NA","892","1188","NA","2333","NA","NA","NA","1284","2","legacy","1024","2","48000","-16","experiment","7","odd","813930","4307332","NA","1669296","3516569","4828319","4826813","3518076","1669799","4827316","3517072","NA","NA","894464","1718296","1674804","3522079","NA","829843","1678381","3526653","1677821","3525587","NA","NA","3808","NA","1724176","NA","3811","824796","NA","1671306","4828823","3518580","3517069","4827313","3735625","3518576","4828819","3519075","4829818","824801","813037","1722988","NA","1678317","3526082","4835161","NA","NA","NA","4832827","NA","1678319","3526084","NA","NA","NA","4832826","NA","1670802","NA","1677804","3525578","1543027","3516354","4826599","NA","NA","1671805","3519079","4829822","3526088","4824736","3734341","4835163","4826598","NA","1669292","3516353","Extended template","0","90578","54","yes","1024","EDGE"
"1","1495","undefined","undefined","1658.47272727","1658.47272727","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","54","54","149","11","54","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","54","149","149","54","0","149","54","149","54","2","0","0","NA","11","149","54","NA","NA","NA","54","NA","11","149","NA","NA","NA","54","NA","11","NA","11","149","0","149","54","NA","NA","11","149","54","149","54","0","54","54","NA","11","149","Thu Nov 21 17:03:55 2024","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","54","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-7.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","c","q","q","NA","NA","space","space","NA","4","NA","NA","NA","q","638","NA","64621","39915","207683","NA","NA","892","1188","NA","638","NA","NA","NA","1284","2","legacy","1024","2","48000","-16","experiment","7","odd","813930","4307332","NA","1669296","3516569","4838751","4837244","3518076","1669799","4837747","3517072","NA","NA","894464","1718296","1674804","3522079","NA","829843","1678381","3526653","1677821","3525587","NA","NA","3808","NA","1724176","NA","3811","824796","NA","1671306","4839256","3518580","3517069","4837744","3735625","3518576","4839252","3519075","4840251","824801","813037","1722988","NA","1678317","3526082","4843898","NA","NA","NA","4843259","NA","1678319","3526084","NA","NA","NA","4843259","NA","1670802","NA","1677804","3525578","1543027","3516354","4837030","NA","NA","1671805","3519079","4840255","3526088","4835167","3734341","4843900","4837030","NA","1669292","3516353","Extended template","0","91216","55","yes","1024","INCOME"
"4","","undefined","undefined","1655.21428571","1655.21428571","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","55","55","149","11","55","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","55","149","149","55","0","149","55","149","55","2","0","0","NA","11","149","55","NA","NA","NA","55","NA","11","149","NA","NA","NA","55","NA","11","NA","11","149","0","149","55","NA","NA","11","149","55","149","55","0","55","55","NA","11","149","Thu Nov 21 17:03:55 2024","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","55","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-7.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","1","NA","c","q","q","NA","NA","space","space","NA","1","NA","NA","NA","q","1476","NA","64621","39915","207683","NA","NA","892","1188","NA","1476","NA","NA","NA","1284","2","legacy","1024","2","48000","-16","experiment","7","odd","813930","4307332","NA","1669296","3516569","4847487","4845980","3518076","1669799","4846483","3517072","NA","NA","894464","1718296","1674804","3522079","NA","829843","1678381","3526653","1677821","3525587","NA","NA","3808","NA","1724176","NA","3811","824796","NA","1671306","4847991","3518580","3517069","4846480","3735625","3518576","4847987","3519075","4848986","824801","813037","1722988","NA","1678317","3526082","4853473","NA","NA","NA","4851996","NA","1678319","3526084","NA","NA","NA","4851995","NA","1670802","NA","1677804","3525578","1543027","3516354","4845765","NA","NA","1671805","3519079","4848991","3526088","4843904","3734341","4853475","4845765","NA","1669292","3516353","Extended template","0","92692","56","yes","1024","KISS"
"3","495","undefined","undefined","1646.52631579","1646.52631579","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","56","56","149","11","56","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","56","149","149","56","0","149","56","149","56","2","0","0","NA","11","149","56","NA","NA","NA","56","NA","11","149","NA","NA","NA","56","NA","11","NA","11","149","0","149","56","NA","NA","11","149","56","149","56","0","56","56","NA","11","149","Thu Nov 21 17:03:55 2024","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","56","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-7.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","c","q","q","NA","NA","space","space","NA","5","NA","NA","NA","q","1160","NA","64621","39915","207683","NA","NA","892","1188","NA","1160","NA","NA","NA","1284","2","legacy","1024","2","48000","-16","experiment","7","odd","813930","4307332","NA","1669296","3516569","4857060","4855554","3518076","1669799","4856057","3517072","NA","NA","894464","1718296","1674804","3522079","NA","829843","1678381","3526653","1677821","3525587","NA","NA","3808","NA","1724176","NA","3811","824796","NA","1671306","4857564","3518580","3517069","4856054","3735625","3518576","4857560","3519075","4858559","824801","813037","1722988","NA","1678317","3526082","4862730","NA","NA","NA","4861569","NA","1678319","3526084","NA","NA","NA","4861568","NA","1670802","NA","1677804","3525578","1543027","3516354","4855339","NA","NA","1671805","3519079","4858563","3526088","4853479","3734341","4862732","4855339","NA","1669292","3516353","Extended template","0","93852","57","yes","1024","CAREER"
"3","495","undefined","undefined","1632.82758621","1632.82758621","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","57","57","149","11","57","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","57","149","149","57","0","149","57","149","57","2","0","0","NA","11","149","57","NA","NA","NA","57","NA","11","149","NA","NA","NA","57","NA","11","NA","11","149","0","149","57","NA","NA","11","149","57","149","57","0","57","57","NA","11","149","Thu Nov 21 17:03:55 2024","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","57","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-7.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","c","q","q","NA","NA","space","space","NA","6","NA","NA","NA","q","852","NA","64621","39915","207683","NA","NA","892","1188","NA","852","NA","NA","NA","1284","2","legacy","1024","2","48000","-16","experiment","7","odd","813930","4307332","NA","1669296","3516569","4866321","4864815","3518076","1669799","4865318","3517072","NA","NA","894464","1718296","1674804","3522079","NA","829843","1678381","3526653","1677821","3525587","NA","NA","3808","NA","1724176","NA","3811","824796","NA","1671306","4866825","3518580","3517069","4865315","3735625","3518576","4866821","3519075","4867820","824801","813037","1722988","NA","1678317","3526082","4871682","NA","NA","NA","4870829","NA","1678319","3526084","NA","NA","NA","4870828","NA","1670802","NA","1677804","3525578","1543027","3516354","4864600","NA","NA","1671805","3519079","4867824","3526088","4862736","3734341","4871684","4864600","NA","1669292","3516353","Extended template","0","94704","58","yes","1024","SYMPHONY"
"6","","undefined","undefined","1619.08474576","1619.08474576","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","58","58","149","11","58","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","58","149","149","58","0","149","58","149","58","2","0","0","NA","11","149","58","NA","NA","NA","58","NA","11","149","NA","NA","NA","58","NA","11","NA","11","149","0","149","58","NA","NA","11","149","58","149","58","0","58","58","NA","11","149","Thu Nov 21 17:03:55 2024","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","58","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-7.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","c","q","q","NA","NA","space","space","NA","5","NA","NA","NA","q","822","NA","64621","39915","207683","NA","NA","892","1188","NA","822","NA","NA","NA","1284","2","legacy","1024","2","48000","-16","experiment","7","odd","813930","4307332","NA","1669296","3516569","4875270","4873764","3518076","1669799","4874267","3517072","NA","NA","894464","1718296","1674804","3522079","NA","829843","1678381","3526653","1677821","3525587","NA","NA","3808","NA","1724176","NA","3811","824796","NA","1671306","4875774","3518580","3517069","4874264","3735625","3518576","4875770","3519075","4876769","824801","813037","1722988","NA","1678317","3526082","4880601","NA","NA","NA","4879778","NA","1678319","3526084","NA","NA","NA","4879777","NA","1670802","NA","1677804","3525578","1543027","3516354","4873549","NA","NA","1671805","3519079","4876773","3526088","4871688","3734341","4880603","4873548","NA","1669292","3516353","Extended template","0","95526","59","yes","1024","CURRENT"
"8","3495","undefined","undefined","1606.05","1606.05","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","59","59","149","11","59","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","59","149","149","59","0","149","59","149","59","2","0","0","NA","11","149","59","NA","NA","NA","59","NA","11","149","NA","NA","NA","59","NA","11","NA","11","149","0","149","59","NA","NA","11","149","59","149","59","0","59","59","NA","11","149","Thu Nov 21 17:03:55 2024","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","59","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-7.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","c","q","q","NA","NA","space","space","NA","6","NA","NA","NA","q","837","NA","64621","39915","207683","NA","NA","892","1188","NA","837","NA","NA","NA","1284","2","legacy","1024","2","48000","-16","experiment","7","odd","813930","4307332","NA","1669296","3516569","4884190","4882683","3518076","1669799","4883186","3517072","NA","NA","894464","1718296","1674804","3522079","NA","829843","1678381","3526653","1677821","3525587","NA","NA","3808","NA","1724176","NA","3811","824796","NA","1671306","4884694","3518580","3517069","4883183","3735625","3518576","4884690","3519075","4885689","824801","813037","1722988","NA","1678317","3526082","4889537","NA","NA","NA","4888699","NA","1678319","3526084","NA","NA","NA","4888698","NA","1670802","NA","1677804","3525578","1543027","3516354","4882468","NA","NA","1671805","3519079","4885693","3526088","4880607","3734341","4889539","4882467","NA","1669292","3516353","Extended template","0","96363","60","yes","1024","DEBUT"
"4","","undefined","undefined","1618.14754098","1618.14754098","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","60","60","149","11","60","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","60","149","149","60","0","149","60","149","60","2","0","0","NA","11","149","60","NA","NA","NA","60","NA","11","149","NA","NA","NA","60","NA","11","NA","11","149","0","149","60","NA","NA","11","149","60","149","60","0","60","60","NA","11","149","Thu Nov 21 17:03:55 2024","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","60","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-7.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","1","NA","c","q","q","NA","NA","space","space","NA","1","NA","NA","NA","q","2344","NA","64621","39915","207683","NA","NA","892","1188","NA","2344","NA","NA","NA","1284","2","legacy","1024","2","48000","-16","experiment","7","odd","813930","4307332","NA","1669296","3516569","4893125","4891619","3518076","1669799","4892122","3517072","NA","NA","894464","1718296","1674804","3522079","NA","829843","1678381","3526653","1677821","3525587","NA","NA","3808","NA","1724176","NA","3811","824796","NA","1671306","4893629","3518580","3517069","4892119","3735625","3518576","4893625","3519075","4894624","824801","813037","1722988","NA","1678317","3526082","4899978","NA","NA","NA","4897633","NA","1678319","3526084","NA","NA","NA","4897633","NA","1670802","NA","1677804","3525578","1543027","3516354","4891405","NA","NA","1671805","3519079","4894628","3526088","4889543","3734341","4899980","4891405","NA","1669292","3516353","Extended template","0","98707","61","yes","1024","MYTH"
"7","1495","undefined","undefined","1635.14516129","1635.14516129","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","61","61","149","11","61","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","61","149","149","61","0","149","61","149","61","2","0","0","NA","11","149","61","NA","NA","NA","61","NA","11","149","NA","NA","NA","61","NA","11","NA","11","149","0","149","61","NA","NA","11","149","61","149","61","0","61","61","NA","11","149","Thu Nov 21 17:03:55 2024","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","61","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-7.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","c","q","q","NA","NA","space","space","NA","6","NA","NA","NA","q","2672","NA","64621","39915","207683","NA","NA","892","1188","NA","2672","NA","NA","NA","1284","2","legacy","1024","2","48000","-16","experiment","7","odd","813930","4307332","NA","1669296","3516569","4903566","4902059","3518076","1669799","4902562","3517072","NA","NA","894464","1718296","1674804","3522079","NA","829843","1678381","3526653","1677821","3525587","NA","NA","3808","NA","1724176","NA","3811","824796","NA","1671306","4904070","3518580","3517069","4902559","3735625","3518576","4904066","3519075","4905065","824801","813037","1722988","NA","1678317","3526082","4910746","NA","NA","NA","4908073","NA","1678319","3526084","NA","NA","NA","4908073","NA","1670802","NA","1677804","3525578","1543027","3516354","4901846","NA","NA","1671805","3519079","4905069","3526088","4899984","3734341","4910748","4901846","NA","1669292","3516353","Extended template","0","101379","62","yes","1024","QUIET"
"4","","undefined","undefined","1630.87301587","1630.87301587","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","62","62","149","11","62","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","62","149","149","62","0","149","62","149","62","2","0","0","NA","11","149","62","NA","NA","NA","62","NA","11","149","NA","NA","NA","62","NA","11","NA","11","149","0","149","62","NA","NA","11","149","62","149","62","0","62","62","NA","11","149","Thu Nov 21 17:03:55 2024","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","62","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-7.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","3","NA","c","q","q","NA","NA","space","space","NA","3","NA","NA","NA","q","1366","NA","64621","39915","207683","NA","NA","892","1188","NA","1366","NA","NA","NA","1284","2","legacy","1024","2","48000","-16","experiment","7","odd","813930","4307332","NA","1669296","3516569","4914334","4912828","3518076","1669799","4913331","3517072","NA","NA","894464","1718296","1674804","3522079","NA","829843","1678381","3526653","1677821","3525587","NA","NA","3808","NA","1724176","NA","3811","824796","NA","1671306","4914838","3518580","3517069","4913328","3735625","3518576","4914834","3519075","4915833","824801","813037","1722988","NA","1678317","3526082","4920209","NA","NA","NA","4918842","NA","1678319","3526084","NA","NA","NA","4918841","NA","1670802","NA","1677804","3525578","1543027","3516354","4912612","NA","NA","1671805","3519079","4915837","3526088","4910752","3734341","4920211","4912612","NA","1669292","3516353","Extended template","0","102745","63","yes","1024","JOURNEY"
"3","495","undefined","undefined","1624.640625","1624.640625","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","63","63","149","11","63","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","63","149","149","63","0","149","63","149","63","2","0","0","NA","11","149","63","NA","NA","NA","63","NA","11","149","NA","NA","NA","63","NA","11","NA","11","149","0","149","63","NA","NA","11","149","63","149","63","0","63","63","NA","11","149","Thu Nov 21 17:03:55 2024","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","63","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-7.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","3","NA","c","q","q","NA","NA","space","space","NA","3","NA","NA","NA","q","1232","NA","64621","39915","207683","NA","NA","892","1188","NA","1232","NA","NA","NA","1284","2","legacy","1024","2","48000","-16","experiment","7","odd","813930","4307332","NA","1669296","3516569","4923796","4922290","3518076","1669799","4922793","3517072","NA","NA","894464","1718296","1674804","3522079","NA","829843","1678381","3526653","1677821","3525587","NA","NA","3808","NA","1724176","NA","3811","824796","NA","1671306","4924300","3518580","3517069","4922790","3735625","3518576","4924296","3519075","4925295","824801","813037","1722988","NA","1678317","3526082","4929537","NA","NA","NA","4928304","NA","1678319","3526084","NA","NA","NA","4928303","NA","1670802","NA","1677804","3525578","1543027","3516354","4922076","NA","NA","1671805","3519079","4925299","3526088","4920215","3734341","4929539","4922076","NA","1669292","3516353","Extended template","0","103977","64","yes","1024","ACTOR"
"5","","undefined","undefined","1622.09230769","1622.09230769","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","64","64","149","11","64","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","64","149","149","64","0","149","64","149","64","2","0","0","NA","11","149","64","NA","NA","NA","64","NA","11","149","NA","NA","NA","64","NA","11","NA","11","149","0","149","64","NA","NA","11","149","64","149","64","0","64","64","NA","11","149","Thu Nov 21 17:03:55 2024","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","64","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-7.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","c","q","q","NA","NA","space","space","NA","4","NA","NA","NA","q","1459","NA","64621","39915","207683","NA","NA","892","1188","NA","1459","NA","NA","NA","1284","2","legacy","1024","2","48000","-16","experiment","7","odd","813930","4307332","NA","1669296","3516569","4933129","4931623","3518076","1669799","4932126","3517072","NA","NA","894464","1718296","1674804","3522079","NA","829843","1678381","3526653","1677821","3525587","NA","NA","3808","NA","1724176","NA","3811","824796","NA","1671306","4933633","3518580","3517069","4932123","3735625","3518576","4933629","3519075","4934628","824801","813037","1722988","NA","1678317","3526082","4939097","NA","NA","NA","4937637","NA","1678319","3526084","NA","NA","NA","4937636","NA","1670802","NA","1677804","3525578","1543027","3516354","4931408","NA","NA","1671805","3519079","4934632","3526088","4929543","3734341","4939099","4931407","NA","1669292","3516353","Extended template","0","105436","65","yes","1024","YOUTH"
"1","1495","undefined","undefined","1606.34848485","1606.34848485","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","65","65","149","11","65","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","65","149","149","65","0","149","65","149","65","2","0","0","NA","11","149","65","NA","NA","NA","65","NA","11","149","NA","NA","NA","65","NA","11","NA","11","149","0","149","65","NA","NA","11","149","65","149","65","0","65","65","NA","11","149","Thu Nov 21 17:03:55 2024","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","65","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-7.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","3","NA","c","q","q","NA","NA","space","space","NA","3","NA","NA","NA","q","583","NA","64621","39915","207683","NA","NA","892","1188","NA","583","NA","NA","NA","1284","2","legacy","1024","2","48000","-16","experiment","7","odd","813930","4307332","NA","1669296","3516569","4942686","4941179","3518076","1669799","4941682","3517072","NA","NA","894464","1718296","1674804","3522079","NA","829843","1678381","3526653","1677821","3525587","NA","NA","3808","NA","1724176","NA","3811","824796","NA","1671306","4943191","3518580","3517069","4941679","3735625","3518576","4943187","3519075","4944186","824801","813037","1722988","NA","1678317","3526082","4947778","NA","NA","NA","4947194","NA","1678319","3526084","NA","NA","NA","4947194","NA","1670802","NA","1677804","3525578","1543027","3516354","4940966","NA","NA","1671805","3519079","4944190","3526088","4939103","3734341","4947780","4940966","NA","1669292","3516353","Extended template","0","106019","66","yes","1024","WINDOW"
