"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_2","count_blank_screen_3","count_blank_screen_test","count_blank_screen_test_1","count_blink_screen","count_blink_screen_1","count_blink_screen_test","count_block_loop","count_calibrate","count_calibrate_2","count_calibrate_3","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inline_blink","count_inline_blink_1","count_inline_fixation","count_inline_fixation_1","count_inline_stimuli","count_inline_stimulus","count_instruction_cue","count_instructions","count_keyboard_response","count_log_end_of_exp","count_log_end_of_practice","count_log_test","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_pygaze_init","count_new_pygaze_stop_recording","count_new_pygaze_stop_recording_1","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_new_sketchpad_6","count_new_sketchpad_7","count_new_sketchpad_8","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_press_key","count_record_study","count_reset_feedback","count_sketchpad","count_start_recording_test","count_stimuli","count_stimuli_1","count_stimuli_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_new_sketchpad_6","response_new_sketchpad_7","response_new_sketchpad_8","response_press_key","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_new_sketchpad_6","response_time_new_sketchpad_7","response_time_new_sketchpad_8","response_time_press_key","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_2","time_blank_screen_3","time_blank_screen_test","time_blank_screen_test_1","time_blink_screen","time_blink_screen_1","time_blink_screen_test","time_block_loop","time_calibrate","time_calibrate_2","time_calibrate_3","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inline_blink","time_inline_blink_1","time_inline_fixation","time_inline_fixation_1","time_inline_stimuli","time_inline_stimulus","time_instruction_cue","time_instructions","time_keyboard_response","time_log_end_of_exp","time_log_end_of_practice","time_log_test","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_pygaze_init","time_new_pygaze_stop_recording","time_new_pygaze_stop_recording_1","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_new_sketchpad_6","time_new_sketchpad_7","time_new_sketchpad_8","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_press_key","time_record_study","time_reset_feedback","time_sketchpad","time_start_recording_test","time_stimuli","time_stimuli_1","time_stimuli_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"2","3495","undefined","undefined","544.653846154","544.653846154","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","149","11","51","51","11","149","51","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","51","149","149","51","149","51","51","149","2","0","NA","149","11","51","NA","NA","NA","51","NA","11","149","NA","0","149","51","NA","NA","51","NA","NA","NA","NA","NA","11","149","0","0","149","NA","NA","51","11","149","51","0","51","51","NA","11","149","Wed Jan 15 11:00:06 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","51","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-13.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","q","q","q","NA","NA","space","NA","2","NA","NA","NA","NA","NA","NA","space","q","343","NA","6651","25013","350668","NA","NA","699","NA","343","NA","NA","NA","NA","NA","NA","12863","4890","2","legacy","1024","2","48000","-16","experiment","13","odd","38895","2757402","NA","191117","2140668","2139162","189611","3200712","3202218","190114","2139665","3201215","NA","61478","224190","2504806","195119","2144673","NA","54826","199176","2149242","198616","2148178","NA","NA","24506","NA","345959","NA","49779","NA","191621","3202722","2141173","2139662","3201212","2141169","3202718","3203717","2141669","49784","38195","NA","2148673","199112","3207070","NA","NA","NA","3206726","NA","199114","2148675","NA","24519","2148680","3198636","NA","NA","3206725","NA","NA","NA","NA","NA","196618","2148172","64368","333095","2138949","NA","NA","3200498","192120","2141674","3203721","2499915","3207072","3200498","NA","189607","2138949","Extended template","0","28322","52","yes","1024","ZERO"
"6","495","undefined","undefined","541.867924528","541.867924528","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","149","11","52","52","11","149","52","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","52","149","149","52","149","52","52","149","2","0","NA","149","11","52","NA","NA","NA","52","NA","11","149","NA","0","149","52","NA","NA","52","NA","NA","NA","NA","NA","11","149","0","0","149","NA","NA","52","11","149","52","0","52","52","NA","11","149","Wed Jan 15 11:00:06 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","52","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-13.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","q","q","q","NA","NA","space","NA","5","NA","NA","NA","NA","NA","NA","space","q","397","NA","6651","25013","350668","NA","NA","699","NA","397","NA","NA","NA","NA","NA","NA","12863","4890","2","legacy","1024","2","48000","-16","experiment","13","odd","38895","2757402","NA","191117","2140668","2139162","189611","3209160","3210667","190114","2139665","3209664","NA","61478","224190","2504806","195119","2144673","NA","54826","199176","2149242","198616","2148178","NA","NA","24506","NA","345959","NA","49779","NA","191621","3211171","2141173","2139662","3209660","2141169","3211167","3212166","2141669","49784","38195","NA","2148673","199112","3215574","NA","NA","NA","3215176","NA","199114","2148675","NA","24519","2148680","3207076","NA","NA","3215176","NA","NA","NA","NA","NA","196618","2148172","64368","333095","2138949","NA","NA","3208947","192120","2141674","3212171","2499915","3215576","3208947","NA","189607","2138949","Extended template","0","28719","53","yes","1024","CUSTOMER"
"1","1495","undefined","undefined","536.814814815","536.814814815","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","149","11","53","53","11","149","53","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","53","149","149","53","149","53","53","149","2","0","NA","149","11","53","NA","NA","NA","53","NA","11","149","NA","0","149","53","NA","NA","53","NA","NA","NA","NA","NA","11","149","0","0","149","NA","NA","53","11","149","53","0","53","53","NA","11","149","Wed Jan 15 11:00:06 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","53","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-13.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","3","NA","q","q","q","NA","NA","space","NA","3","NA","NA","NA","NA","NA","NA","space","q","269","NA","6651","25013","350668","NA","NA","699","NA","269","NA","NA","NA","NA","NA","NA","12863","4890","2","legacy","1024","2","48000","-16","experiment","13","odd","38895","2757402","NA","191117","2140668","2139162","189611","3217657","3219164","190114","2139665","3218160","NA","61478","224190","2504806","195119","2144673","NA","54826","199176","2149242","198616","2148178","NA","NA","24506","NA","345959","NA","49779","NA","191621","3219668","2141173","2139662","3218157","2141169","3219664","3220663","2141669","49784","38195","NA","2148673","199112","3223943","NA","NA","NA","3223673","NA","199114","2148675","NA","24519","2148680","3215580","NA","NA","3223673","NA","NA","NA","NA","NA","196618","2148172","64368","333095","2138949","NA","NA","3217444","192120","2141674","3220667","2499915","3223945","3217443","NA","189607","2138949","Extended template","0","28988","54","yes","1024","INCOME"
"7","","undefined","undefined","536.436363636","536.436363636","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","149","11","54","54","11","149","54","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","54","149","149","54","149","54","54","149","2","0","NA","149","11","54","NA","NA","NA","54","NA","11","149","NA","0","149","54","NA","NA","54","NA","NA","NA","NA","NA","11","149","0","0","149","NA","NA","54","11","149","54","0","54","54","NA","11","149","Wed Jan 15 11:00:06 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","54","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-13.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","q","q","q","NA","NA","space","NA","5","NA","NA","NA","NA","NA","NA","space","q","516","NA","6651","25013","350668","NA","NA","699","NA","516","NA","NA","NA","NA","NA","NA","12863","4890","2","legacy","1024","2","48000","-16","experiment","13","odd","38895","2757402","NA","191117","2140668","2139162","189611","3226026","3227532","190114","2139665","3226529","NA","61478","224190","2504806","195119","2144673","NA","54826","199176","2149242","198616","2148178","NA","NA","24506","NA","345959","NA","49779","NA","191621","3228036","2141173","2139662","3226526","2141169","3228032","3229031","2141669","49784","38195","NA","2148673","199112","3232558","NA","NA","NA","3232041","NA","199114","2148675","NA","24519","2148680","3223949","NA","NA","3232041","NA","NA","NA","NA","NA","196618","2148172","64368","333095","2138949","NA","NA","3225812","192120","2141674","3229035","2499915","3232560","3225812","NA","189607","2138949","Extended template","0","29504","55","yes","1024","RADIO"
"5","3495","undefined","undefined","531.946428571","531.946428571","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","149","11","55","55","11","149","55","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","55","149","149","55","149","55","55","149","2","0","NA","149","11","55","NA","NA","NA","55","NA","11","149","NA","0","149","55","NA","NA","55","NA","NA","NA","NA","NA","11","149","0","0","149","NA","NA","55","11","149","55","0","55","55","NA","11","149","Wed Jan 15 11:00:06 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","55","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-13.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","q","q","q","NA","NA","space","NA","6","NA","NA","NA","NA","NA","NA","space","q","285","NA","6651","25013","350668","NA","NA","699","NA","285","NA","NA","NA","NA","NA","NA","12863","4890","2","legacy","1024","2","48000","-16","experiment","13","odd","38895","2757402","NA","191117","2140668","2139162","189611","3234641","3236148","190114","2139665","3235144","NA","61478","224190","2504806","195119","2144673","NA","54826","199176","2149242","198616","2148178","NA","NA","24506","NA","345959","NA","49779","NA","191621","3236652","2141173","2139662","3235141","2141169","3236648","3237647","2141669","49784","38195","NA","2148673","199112","3240943","NA","NA","NA","3240657","NA","199114","2148675","NA","24519","2148680","3232564","NA","NA","3240657","NA","NA","NA","NA","NA","196618","2148172","64368","333095","2138949","NA","NA","3234427","192120","2141674","3237652","2499915","3240945","3234426","NA","189607","2138949","Extended template","0","29789","56","yes","1024","LABEL"
"3","495","undefined","undefined","529.421052632","529.421052632","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","149","11","56","56","11","149","56","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","56","149","149","56","149","56","56","149","2","0","NA","149","11","56","NA","NA","NA","56","NA","11","149","NA","0","149","56","NA","NA","56","NA","NA","NA","NA","NA","11","149","0","0","149","NA","NA","56","11","149","56","0","56","56","NA","11","149","Wed Jan 15 11:00:06 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","56","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-13.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","q","q","q","NA","NA","space","NA","6","NA","NA","NA","NA","NA","NA","space","q","388","NA","6651","25013","350668","NA","NA","699","NA","388","NA","NA","NA","NA","NA","NA","12863","4890","2","legacy","1024","2","48000","-16","experiment","13","odd","38895","2757402","NA","191117","2140668","2139162","189611","3243025","3244532","190114","2139665","3243528","NA","61478","224190","2504806","195119","2144673","NA","54826","199176","2149242","198616","2148178","NA","NA","24506","NA","345959","NA","49779","NA","191621","3245036","2141173","2139662","3243525","2141169","3245032","3246031","2141669","49784","38195","NA","2148673","199112","3249430","NA","NA","NA","3249041","NA","199114","2148675","NA","24519","2148680","3240950","NA","NA","3249041","NA","NA","NA","NA","NA","196618","2148172","64368","333095","2138949","NA","NA","3242811","192120","2141674","3246036","2499915","3249432","3242811","NA","189607","2138949","Extended template","0","30177","57","yes","1024","SYMPHONY"
"5","3495","undefined","undefined","526.603448276","526.603448276","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","149","11","57","57","11","149","57","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","57","149","149","57","149","57","57","149","2","0","NA","149","11","57","NA","NA","NA","57","NA","11","149","NA","0","149","57","NA","NA","57","NA","NA","NA","NA","NA","11","149","0","0","149","NA","NA","57","11","149","57","0","57","57","NA","11","149","Wed Jan 15 11:00:06 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","57","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-13.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","q","q","q","NA","NA","space","NA","6","NA","NA","NA","NA","NA","NA","space","q","366","NA","6651","25013","350668","NA","NA","699","NA","366","NA","NA","NA","NA","NA","NA","12863","4890","2","legacy","1024","2","48000","-16","experiment","13","odd","38895","2757402","NA","191117","2140668","2139162","189611","3251513","3253019","190114","2139665","3252016","NA","61478","224190","2504806","195119","2144673","NA","54826","199176","2149242","198616","2148178","NA","NA","24506","NA","345959","NA","49779","NA","191621","3253523","2141173","2139662","3252013","2141169","3253519","3254518","2141669","49784","38195","NA","2148673","199112","3257895","NA","NA","NA","3257528","NA","199114","2148675","NA","24519","2148680","3249436","NA","NA","3257528","NA","NA","NA","NA","NA","196618","2148172","64368","333095","2138949","NA","NA","3251299","192120","2141674","3254523","2499915","3257897","3251299","NA","189607","2138949","Extended template","0","30543","58","yes","1024","DEBT"
"3","495","undefined","undefined","526.881355932","526.881355932","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","149","11","58","58","11","149","58","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","58","149","149","58","149","58","58","149","2","0","NA","149","11","58","NA","NA","NA","58","NA","11","149","NA","0","149","58","NA","NA","58","NA","NA","NA","NA","NA","11","149","0","0","149","NA","NA","58","11","149","58","0","58","58","NA","11","149","Wed Jan 15 11:00:06 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","58","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-13.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","q","q","q","NA","NA","space","NA","4","NA","NA","NA","NA","NA","NA","space","q","543","NA","6651","25013","350668","NA","NA","699","NA","543","NA","NA","NA","NA","NA","NA","12863","4890","2","legacy","1024","2","48000","-16","experiment","13","odd","38895","2757402","NA","191117","2140668","2139162","189611","3259974","3261481","190114","2139665","3260478","NA","61478","224190","2504806","195119","2144673","NA","54826","199176","2149242","198616","2148178","NA","NA","24506","NA","345959","NA","49779","NA","191621","3261985","2141173","2139662","3260474","2141169","3261981","3262980","2141669","49784","38195","NA","2148673","199112","3266534","NA","NA","NA","3265990","NA","199114","2148675","NA","24519","2148680","3257901","NA","NA","3265990","NA","NA","NA","NA","NA","196618","2148172","64368","333095","2138949","NA","NA","3259760","192120","2141674","3262984","2499915","3266536","3259760","NA","189607","2138949","Extended template","0","31086","59","yes","1024","LAMP"
"8","","undefined","undefined","524.166666667","524.166666667","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","149","11","59","59","11","149","59","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","59","149","149","59","149","59","59","149","2","0","NA","149","11","59","NA","NA","NA","59","NA","11","149","NA","0","149","59","NA","NA","59","NA","NA","NA","NA","NA","11","149","0","0","149","NA","NA","59","11","149","59","0","59","59","NA","11","149","Wed Jan 15 11:00:06 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","59","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-13.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","1","NA","q","q","q","NA","NA","space","NA","1","NA","NA","NA","NA","NA","NA","space","q","364","NA","6651","25013","350668","NA","NA","699","NA","364","NA","NA","NA","NA","NA","NA","12863","4890","2","legacy","1024","2","48000","-16","experiment","13","odd","38895","2757402","NA","191117","2140668","2139162","189611","3268617","3270124","190114","2139665","3269120","NA","61478","224190","2504806","195119","2144673","NA","54826","199176","2149242","198616","2148178","NA","NA","24506","NA","345959","NA","49779","NA","191621","3270629","2141173","2139662","3269117","2141169","3270625","3271624","2141669","49784","38195","NA","2148673","199112","3274999","NA","NA","NA","3274634","NA","199114","2148675","NA","24519","2148680","3266540","NA","NA","3274634","NA","NA","NA","NA","NA","196618","2148172","64368","333095","2138949","NA","NA","3268404","192120","2141674","3271628","2499915","3275001","3268403","NA","189607","2138949","Extended template","0","31450","60","yes","1024","FRINGE"
"6","495","undefined","undefined","524.93442623","524.93442623","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","149","11","60","60","11","149","60","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","60","149","149","60","149","60","60","149","2","0","NA","149","11","60","NA","NA","NA","60","NA","11","149","NA","0","149","60","NA","NA","60","NA","NA","NA","NA","NA","11","149","0","0","149","NA","NA","60","11","149","60","0","60","60","NA","11","149","Wed Jan 15 11:00:06 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","60","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-13.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","q","q","q","NA","NA","space","NA","2","NA","NA","NA","NA","NA","NA","space","q","571","NA","6651","25013","350668","NA","NA","699","NA","571","NA","NA","NA","NA","NA","NA","12863","4890","2","legacy","1024","2","48000","-16","experiment","13","odd","38895","2757402","NA","191117","2140668","2139162","189611","3277082","3278589","190114","2139665","3277586","NA","61478","224190","2504806","195119","2144673","NA","54826","199176","2149242","198616","2148178","NA","NA","24506","NA","345959","NA","49779","NA","191621","3279093","2141173","2139662","3277582","2141169","3279089","3280088","2141669","49784","38195","NA","2148673","199112","3283670","NA","NA","NA","3283098","NA","199114","2148675","NA","24519","2148680","3275005","NA","NA","3283097","NA","NA","NA","NA","NA","196618","2148172","64368","333095","2138949","NA","NA","3276869","192120","2141674","3280093","2499915","3283672","3276869","NA","189607","2138949","Extended template","0","32021","61","yes","1024","PARK"
"3","495","undefined","undefined","520.209677419","520.209677419","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","149","11","61","61","11","149","61","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","61","149","149","61","149","61","61","149","2","0","NA","149","11","61","NA","NA","NA","61","NA","11","149","NA","0","149","61","NA","NA","61","NA","NA","NA","NA","NA","11","149","0","0","149","NA","NA","61","11","149","61","0","61","61","NA","11","149","Wed Jan 15 11:00:06 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","61","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-13.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","q","q","q","NA","NA","space","NA","5","NA","NA","NA","NA","NA","NA","space","q","232","NA","6651","25013","350668","NA","NA","699","NA","232","NA","NA","NA","NA","NA","NA","12863","4890","2","legacy","1024","2","48000","-16","experiment","13","odd","38895","2757402","NA","191117","2140668","2139162","189611","3285752","3287258","190114","2139665","3286255","NA","61478","224190","2504806","195119","2144673","NA","54826","199176","2149242","198616","2148178","NA","NA","24506","NA","345959","NA","49779","NA","191621","3287762","2141173","2139662","3286252","2141169","3287758","3288757","2141669","49784","38195","NA","2148673","199112","3291999","NA","NA","NA","3291766","NA","199114","2148675","NA","24519","2148680","3283676","NA","NA","3291766","NA","NA","NA","NA","NA","196618","2148172","64368","333095","2138949","NA","NA","3285538","192120","2141674","3288761","2499915","3292001","3285538","NA","189607","2138949","Extended template","0","32253","62","yes","1024","ACADEMY"
"4","1495","undefined","undefined","518.333333333","518.333333333","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","149","11","62","62","11","149","62","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","62","149","149","62","149","62","62","149","2","0","NA","149","11","62","NA","NA","NA","62","NA","11","149","NA","0","149","62","NA","NA","62","NA","NA","NA","NA","NA","11","149","0","0","149","NA","NA","62","11","149","62","0","62","62","NA","11","149","Wed Jan 15 11:00:06 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","62","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-13.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","q","q","q","NA","NA","space","NA","4","NA","NA","NA","NA","NA","NA","space","q","402","NA","6651","25013","350668","NA","NA","699","NA","402","NA","NA","NA","NA","NA","NA","12863","4890","2","legacy","1024","2","48000","-16","experiment","13","odd","38895","2757402","NA","191117","2140668","2139162","189611","3294083","3295590","190114","2139665","3294587","NA","61478","224190","2504806","195119","2144673","NA","54826","199176","2149242","198616","2148178","NA","NA","24506","NA","345959","NA","49779","NA","191621","3296094","2141173","2139662","3294583","2141169","3296090","3297089","2141669","49784","38195","NA","2148673","199112","3300502","NA","NA","NA","3300099","NA","199114","2148675","NA","24519","2148680","3292005","NA","NA","3300099","NA","NA","NA","NA","NA","196618","2148172","64368","333095","2138949","NA","NA","3293870","192120","2141674","3297093","2499915","3300504","3293870","NA","189607","2138949","Extended template","0","32655","63","yes","1024","ITEM"
"9","","undefined","undefined","515.296875","515.296875","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","149","11","63","63","11","149","63","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","2","NA","11","63","149","149","63","149","63","63","149","2","0","NA","149","11","63","NA","NA","NA","63","NA","11","149","NA","0","149","63","NA","NA","63","NA","NA","NA","NA","NA","11","149","0","0","149","NA","NA","63","11","149","63","0","63","63","NA","11","149","Wed Jan 15 11:00:06 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_AB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","63","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-13.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","q","q","q","NA","NA","space","NA","2","NA","NA","NA","NA","NA","NA","space","q","324","NA","6651","25013","350668","NA","NA","699","NA","324","NA","NA","NA","NA","NA","NA","12863","4890","2","legacy","1024","2","48000","-16","experiment","13","odd","38895","2757402","NA","191117","2140668","2139162","189611","3302586","3304093","190114","2139665","3303089","NA","61478","224190","2504806","195119","2144673","NA","54826","199176","2149242","198616","2148178","NA","NA","24506","NA","345959","NA","49779","NA","191621","3304597","2141173","2139662","3303086","2141169","3304593","3305592","2141669","49784","38195","NA","2148673","199112","3308927","NA","NA","NA","3308602","NA","199114","2148675","NA","24519","2148680","3300508","NA","NA","3308602","NA","NA","NA","NA","NA","196618","2148172","64368","333095","2138949","NA","NA","3302373","192120","2141674","3305596","2499915","3308929","3302372","NA","189607","2138949","Extended template","0","32979","64","yes","1024","RACE"
