"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_2","count_blank_screen_2_1","count_blank_screen_3","count_blank_screen_3_1","count_blink_screen","count_blink_screen_1","count_blink_screen_1_1","count_block_loop","count_calibrate","count_calibrate_1","count_calibrate_2","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eyetracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inline_blink","count_inline_blink_1","count_inline_fixation","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_key_press","count_keyboard_response","count_log_end_of_test","count_log_end_of_trial","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_pygaze_log","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_record_study","count_record_test","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stimulus_test","count_stop_recording","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_key_press","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_key_press","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_2","time_blank_screen_2_1","time_blank_screen_3","time_blank_screen_3_1","time_blink_screen","time_blink_screen_1","time_blink_screen_1_1","time_block_loop","time_calibrate","time_calibrate_1","time_calibrate_2","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eyetracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inline_blink","time_inline_blink_1","time_inline_fixation","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_key_press","time_keyboard_response","time_log_end_of_test","time_log_end_of_trial","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_pygaze_log","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_record_study","time_record_test","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stimulus_test","time_stop_recording","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"6","1495","undefined","undefined","598.12195122","598.12195122","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","81","149","81","11","149","81","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","81","149","149","81","149","81","149","81","2","0","0","NA","81","11","NA","NA","NA","81","NA","11","149","NA","149","NA","NA","81","NA","NA","11","149","0","149","81","NA","NA","11","149","81","149","81","0","81","81","NA","11","149","Mon Feb 17 13:59:41 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","81","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-22.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","q","q","q","NA","NA","space","space","NA","6","NA","NA","NA","q","252","NA","59560","32914","353751","NA","NA","972","853","NA","252","NA","NA","NA","1922","2","legacy","1024","2","48000","-16","experiment","22","even","635474","4457397","NA","1392577","1394083","3232375","5164445","3233881","5165952","1393080","3232878","5164948","NA","711001","3598145","1435057","1398086","3237885","NA","651440","1402142","3242466","1401583","3241401","NA","NA","3714","NA","1440105","NA","3717","646393","NA","1394587","5166456","3234385","3232875","5164945","3234381","5166452","3234880","5167451","646398","634501","1439251","NA","5170714","1402079","NA","NA","NA","5170461","NA","1402081","3241898","NA","3241896","NA","NA","5170460","NA","NA","1399585","3241384","1267075","3232159","5164230","NA","NA","1395086","3234884","5167456","3241902","5162368","3596222","5170716","5164230","NA","1392573","3232159","Extended template","0","49046","82","yes","1024","GALLERY"
"9","1495","undefined","undefined","594.662650602","594.662650602","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","82","149","82","11","149","82","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","82","149","149","82","149","82","149","82","2","0","0","NA","82","11","NA","NA","NA","82","NA","11","149","NA","149","NA","NA","82","NA","NA","11","149","0","149","82","NA","NA","11","149","82","149","82","0","82","82","NA","11","149","Mon Feb 17 13:59:41 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","82","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-22.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","q","q","q","NA","NA","space","space","NA","5","NA","NA","NA","q","311","NA","59560","32914","353751","NA","NA","972","853","NA","311","NA","NA","NA","1922","2","legacy","1024","2","48000","-16","experiment","22","even","635474","4457397","NA","1392577","1394083","3232375","5172793","3233881","5174300","1393080","3232878","5173296","NA","711001","3598145","1435057","1398086","3237885","NA","651440","1402142","3242466","1401583","3241401","NA","NA","3714","NA","1440105","NA","3717","646393","NA","1394587","5174804","3234385","3232875","5173293","3234381","5174800","3234880","5175799","646398","634501","1439251","NA","5179121","1402079","NA","NA","NA","5178809","NA","1402081","3241898","NA","3241896","NA","NA","5178809","NA","NA","1399585","3241384","1267075","3232159","5172579","NA","NA","1395086","3234884","5175803","3241902","5170720","3596222","5179123","5172579","NA","1392573","3232159","Extended template","0","49357","83","yes","1024","GATHER"
"8","495","undefined","undefined","592.714285714","592.714285714","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","83","149","83","11","149","83","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","83","149","149","83","149","83","149","83","2","0","0","NA","83","11","NA","NA","NA","83","NA","11","149","NA","149","NA","NA","83","NA","NA","11","149","0","149","83","NA","NA","11","149","83","149","83","0","83","83","NA","11","149","Mon Feb 17 13:59:41 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","83","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-22.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","q","q","q","NA","NA","space","space","NA","2","NA","NA","NA","q","431","NA","59560","32914","353751","NA","NA","972","853","NA","431","NA","NA","NA","1922","2","legacy","1024","2","48000","-16","experiment","22","even","635474","4457397","NA","1392577","1394083","3232375","5181202","3233881","5182709","1393080","3232878","5181705","NA","711001","3598145","1435057","1398086","3237885","NA","651440","1402142","3242466","1401583","3241401","NA","NA","3714","NA","1440105","NA","3717","646393","NA","1394587","5183213","3234385","3232875","5181702","3234381","5183209","3234880","5184208","646398","634501","1439251","NA","5187650","1402079","NA","NA","NA","5187218","NA","1402081","3241898","NA","3241896","NA","NA","5187218","NA","NA","1399585","3241384","1267075","3232159","5180988","NA","NA","1395086","3234884","5184212","3241902","5179127","3596222","5187652","5180988","NA","1392573","3232159","Extended template","0","49788","84","yes","1024","AMOUNT"
"7","3495","undefined","undefined","588.6","588.6","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","84","149","84","11","149","84","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","84","149","149","84","149","84","149","84","2","0","0","NA","84","11","NA","NA","NA","84","NA","11","149","NA","149","NA","NA","84","NA","NA","11","149","0","149","84","NA","NA","11","149","84","149","84","0","84","84","NA","11","149","Mon Feb 17 13:59:41 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","84","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-22.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","q","q","q","NA","NA","space","space","NA","6","NA","NA","NA","q","243","NA","59560","32914","353751","NA","NA","972","853","NA","243","NA","NA","NA","1922","2","legacy","1024","2","48000","-16","experiment","22","even","635474","4457397","NA","1392577","1394083","3232375","5189734","3233881","5191241","1393080","3232878","5190237","NA","711001","3598145","1435057","1398086","3237885","NA","651440","1402142","3242466","1401583","3241401","NA","NA","3714","NA","1440105","NA","3717","646393","NA","1394587","5191745","3234385","3232875","5190234","3234381","5191741","3234880","5192740","646398","634501","1439251","NA","5195994","1402079","NA","NA","NA","5195750","NA","1402081","3241898","NA","3241896","NA","NA","5195749","NA","NA","1399585","3241384","1267075","3232159","5189519","NA","NA","1395086","3234884","5192744","3241902","5187656","3596222","5195996","5189518","NA","1392573","3232159","Extended template","0","50031","85","yes","1024","JUSTICE"
"2","","undefined","undefined","586.348837209","586.348837209","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","85","149","85","11","149","85","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","85","149","149","85","149","85","149","85","2","0","0","NA","85","11","NA","NA","NA","85","NA","11","149","NA","149","NA","NA","85","NA","NA","11","149","0","149","85","NA","NA","11","149","85","149","85","0","85","85","NA","11","149","Mon Feb 17 13:59:41 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","85","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-22.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","1","NA","q","q","q","NA","NA","space","space","NA","1","NA","NA","NA","q","395","NA","59560","32914","353751","NA","NA","972","853","NA","395","NA","NA","NA","1922","2","legacy","1024","2","48000","-16","experiment","22","even","635474","4457397","NA","1392577","1394083","3232375","5198077","3233881","5199585","1393080","3232878","5198581","NA","711001","3598145","1435057","1398086","3237885","NA","651440","1402142","3242466","1401583","3241401","NA","NA","3714","NA","1440105","NA","3717","646393","NA","1394587","5200089","3234385","3232875","5198578","3234381","5200085","3234880","5201084","646398","634501","1439251","NA","5204490","1402079","NA","NA","NA","5204094","NA","1402081","3241898","NA","3241896","NA","NA","5204094","NA","NA","1399585","3241384","1267075","3232159","5197864","NA","NA","1395086","3234884","5201089","3241902","5196000","3596222","5204492","5197863","NA","1392573","3232159","Extended template","0","50426","86","yes","1024","DECADE"
"3","","undefined","undefined","583.229885057","583.229885057","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","86","149","86","11","149","86","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","86","149","149","86","149","86","149","86","2","0","0","NA","86","11","NA","NA","NA","86","NA","11","149","NA","149","NA","NA","86","NA","NA","11","149","0","149","86","NA","NA","11","149","86","149","86","0","86","86","NA","11","149","Mon Feb 17 13:59:41 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","86","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-22.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","q","q","q","NA","NA","space","space","NA","2","NA","NA","NA","q","315","NA","59560","32914","353751","NA","NA","972","853","NA","315","NA","NA","NA","1922","2","legacy","1024","2","48000","-16","experiment","22","even","635474","4457397","NA","1392577","1394083","3232375","5206573","3233881","5208080","1393080","3232878","5207076","NA","711001","3598145","1435057","1398086","3237885","NA","651440","1402142","3242466","1401583","3241401","NA","NA","3714","NA","1440105","NA","3717","646393","NA","1394587","5208585","3234385","3232875","5207073","3234381","5208581","3234880","5209580","646398","634501","1439251","NA","5212906","1402079","NA","NA","NA","5212590","NA","1402081","3241898","NA","3241896","NA","NA","5212590","NA","NA","1399585","3241384","1267075","3232159","5206358","NA","NA","1395086","3234884","5209584","3241902","5204496","3596222","5212908","5206357","NA","1392573","3232159","Extended template","0","50741","87","yes","1024","HAIL"
"4","3495","undefined","undefined","580.477272727","580.477272727","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","87","149","87","11","149","87","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","87","149","149","87","149","87","149","87","2","0","0","NA","87","11","NA","NA","NA","87","NA","11","149","NA","149","NA","NA","87","NA","NA","11","149","0","149","87","NA","NA","11","149","87","149","87","0","87","87","NA","11","149","Mon Feb 17 13:59:41 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","87","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-22.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","q","q","q","NA","NA","space","space","NA","6","NA","NA","NA","q","341","NA","59560","32914","353751","NA","NA","972","853","NA","341","NA","NA","NA","1922","2","legacy","1024","2","48000","-16","experiment","22","even","635474","4457397","NA","1392577","1394083","3232375","5214988","3233881","5216496","1393080","3232878","5215492","NA","711001","3598145","1435057","1398086","3237885","NA","651440","1402142","3242466","1401583","3241401","NA","NA","3714","NA","1440105","NA","3717","646393","NA","1394587","5217000","3234385","3232875","5215489","3234381","5216996","3234880","5217995","646398","634501","1439251","NA","5221346","1402079","NA","NA","NA","5221004","NA","1402081","3241898","NA","3241896","NA","NA","5221004","NA","NA","1399585","3241384","1267075","3232159","5214774","NA","NA","1395086","3234884","5218000","3241902","5212912","3596222","5221348","5214773","NA","1392573","3232159","Extended template","0","51082","88","yes","1024","KISS"
"8","495","undefined","undefined","577.573033708","577.573033708","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","88","149","88","11","149","88","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","88","149","149","88","149","88","149","88","2","0","0","NA","88","11","NA","NA","NA","88","NA","11","149","NA","149","NA","NA","88","NA","NA","11","149","0","149","88","NA","NA","11","149","88","149","88","0","88","88","NA","11","149","Mon Feb 17 13:59:41 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","88","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-22.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","q","q","q","NA","NA","space","space","NA","6","NA","NA","NA","q","322","NA","59560","32914","353751","NA","NA","972","853","NA","322","NA","NA","NA","1922","2","legacy","1024","2","48000","-16","experiment","22","even","635474","4457397","NA","1392577","1394083","3232375","5223431","3233881","5224938","1393080","3232878","5223934","NA","711001","3598145","1435057","1398086","3237885","NA","651440","1402142","3242466","1401583","3241401","NA","NA","3714","NA","1440105","NA","3717","646393","NA","1394587","5225442","3234385","3232875","5223931","3234381","5225438","3234880","5226437","646398","634501","1439251","NA","5229770","1402079","NA","NA","NA","5229447","NA","1402081","3241898","NA","3241896","NA","NA","5229447","NA","NA","1399585","3241384","1267075","3232159","5223217","NA","NA","1395086","3234884","5226442","3241902","5221352","3596222","5229773","5223216","NA","1392573","3232159","Extended template","0","51404","89","yes","1024","CURRENCY"
"8","495","undefined","undefined","574.455555556","574.455555556","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","89","149","89","11","149","89","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","89","149","149","89","149","89","149","89","2","0","0","NA","89","11","NA","NA","NA","89","NA","11","149","NA","149","NA","NA","89","NA","NA","11","149","0","149","89","NA","NA","11","149","89","149","89","0","89","89","NA","11","149","Mon Feb 17 13:59:41 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","89","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-22.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","q","q","q","NA","NA","space","space","NA","2","NA","NA","NA","q","297","NA","59560","32914","353751","NA","NA","972","853","NA","297","NA","NA","NA","1922","2","legacy","1024","2","48000","-16","experiment","22","even","635474","4457397","NA","1392577","1394083","3232375","5231854","3233881","5233362","1393080","3232878","5232358","NA","711001","3598145","1435057","1398086","3237885","NA","651440","1402142","3242466","1401583","3241401","NA","NA","3714","NA","1440105","NA","3717","646393","NA","1394587","5233866","3234385","3232875","5232355","3234381","5233862","3234880","5234861","646398","634501","1439251","NA","5238169","1402079","NA","NA","NA","5237871","NA","1402081","3241898","NA","3241896","NA","NA","5237871","NA","NA","1399585","3241384","1267075","3232159","5231639","NA","NA","1395086","3234884","5234866","3241902","5229777","3596222","5238171","5231639","NA","1392573","3232159","Extended template","0","51701","90","yes","1024","YARN"
"6","1495","undefined","undefined","572.307692308","572.307692308","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","90","149","90","11","149","90","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","90","149","149","90","149","90","149","90","2","0","0","NA","90","11","NA","NA","NA","90","NA","11","149","NA","149","NA","NA","90","NA","NA","11","149","0","149","90","NA","NA","11","149","90","149","90","0","90","90","NA","11","149","Mon Feb 17 13:59:41 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","90","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-22.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","q","q","q","NA","NA","space","space","NA","6","NA","NA","NA","q","379","NA","59560","32914","353751","NA","NA","972","853","NA","379","NA","NA","NA","1922","2","legacy","1024","2","48000","-16","experiment","22","even","635474","4457397","NA","1392577","1394083","3232375","5240254","3233881","5241761","1393080","3232878","5240757","NA","711001","3598145","1435057","1398086","3237885","NA","651440","1402142","3242466","1401583","3241401","NA","NA","3714","NA","1440105","NA","3717","646393","NA","1394587","5242265","3234385","3232875","5240754","3234381","5242261","3234880","5243260","646398","634501","1439251","NA","5246650","1402079","NA","NA","NA","5246270","NA","1402081","3241898","NA","3241896","NA","NA","5246270","NA","NA","1399585","3241384","1267075","3232159","5240037","NA","NA","1395086","3234884","5243265","3241902","5238176","3596222","5246652","5240036","NA","1392573","3232159","Extended template","0","52080","91","yes","1024","ADULT"
"9","1495","undefined","undefined","570.847826087","570.847826087","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","91","149","91","11","149","91","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","91","149","149","91","149","91","149","91","2","0","0","NA","91","11","NA","NA","NA","91","NA","11","149","NA","149","NA","NA","91","NA","NA","11","149","0","149","91","NA","NA","11","149","91","149","91","0","91","91","NA","11","149","Mon Feb 17 13:59:41 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","91","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-22.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","q","q","q","NA","NA","space","space","NA","6","NA","NA","NA","q","438","NA","59560","32914","353751","NA","NA","972","853","NA","438","NA","NA","NA","1922","2","legacy","1024","2","48000","-16","experiment","22","even","635474","4457397","NA","1392577","1394083","3232375","5248731","3233881","5250238","1393080","3232878","5249235","NA","711001","3598145","1435057","1398086","3237885","NA","651440","1402142","3242466","1401583","3241401","NA","NA","3714","NA","1440105","NA","3717","646393","NA","1394587","5250742","3234385","3232875","5249231","3234381","5250738","3234880","5251737","646398","634501","1439251","NA","5255186","1402079","NA","NA","NA","5254747","NA","1402081","3241898","NA","3241896","NA","NA","5254747","NA","NA","1399585","3241384","1267075","3232159","5248516","NA","NA","1395086","3234884","5251741","3241902","5246656","3596222","5255188","5248516","NA","1392573","3232159","Extended template","0","52518","92","yes","1024","GATE"
"1","","undefined","undefined","582.924731183","582.924731183","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","92","149","92","11","149","92","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","92","149","149","92","149","92","149","92","2","0","0","NA","92","11","NA","NA","NA","92","NA","11","149","NA","149","NA","NA","92","NA","NA","11","149","0","149","92","NA","NA","11","149","92","149","92","0","92","92","NA","11","149","Mon Feb 17 13:59:41 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","92","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-22.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","q","q","q","NA","NA","space","space","NA","5","NA","NA","NA","q","1694","NA","59560","32914","353751","NA","NA","972","853","NA","1694","NA","NA","NA","1922","2","legacy","1024","2","48000","-16","experiment","22","even","635474","4457397","NA","1392577","1394083","3232375","5257266","3233881","5258773","1393080","3232878","5257770","NA","711001","3598145","1435057","1398086","3237885","NA","651440","1402142","3242466","1401583","3241401","NA","NA","3714","NA","1440105","NA","3717","646393","NA","1394587","5259278","3234385","3232875","5257767","3234381","5259274","3234880","5260273","646398","634501","1439251","NA","5264978","1402079","NA","NA","NA","5263283","NA","1402081","3241898","NA","3241896","NA","NA","5263283","NA","NA","1399585","3241384","1267075","3232159","5257051","NA","NA","1395086","3234884","5260277","3241902","5255192","3596222","5264981","5257051","NA","1392573","3232159","Extended template","0","54212","93","yes","1024","CURSE"
"8","495","undefined","undefined","581.638297872","581.638297872","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","93","149","93","11","149","93","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","93","149","149","93","149","93","149","93","2","0","0","NA","93","11","NA","NA","NA","93","NA","11","149","NA","149","NA","NA","93","NA","NA","11","149","0","149","93","NA","NA","11","149","93","149","93","0","93","93","NA","11","149","Mon Feb 17 13:59:41 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_CC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","93","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-22.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","3","NA","q","q","q","NA","NA","space","space","NA","3","NA","NA","NA","q","462","NA","59560","32914","353751","NA","NA","972","853","NA","462","NA","NA","NA","1922","2","legacy","1024","2","48000","-16","experiment","22","even","635474","4457397","NA","1392577","1394083","3232375","5267058","3233881","5268567","1393080","3232878","5267562","NA","711001","3598145","1435057","1398086","3237885","NA","651440","1402142","3242466","1401583","3241401","NA","NA","3714","NA","1440105","NA","3717","646393","NA","1394587","5269071","3234385","3232875","5267559","3234381","5269067","3234880","5270066","646398","634501","1439251","NA","5273538","1402079","NA","NA","NA","5273075","NA","1402081","3241898","NA","3241896","NA","NA","5273074","NA","NA","1399585","3241384","1267075","3232159","5266845","NA","NA","1395086","3234884","5270070","3241902","5264985","3596222","5273541","5266844","NA","1392573","3232159","Extended template","0","54674","94","yes","1024","LACK"
