"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_1_1","count_blank_screen_1_1_1","count_blank_screen_2","count_blink_screen","count_blink_screen_1_1_1","count_blink_screen_1_2","count_blink_screen_2_1","count_block_loop","count_calibrate","count_calibrate_1","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eyetracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inline_blink","count_inline_blink_1","count_inline_calibrate","count_inline_fixation","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_key_press","count_keyboard_response","count_log_end_of_trial","count_log_study","count_log_test","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_new_sketchpad_7","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_record_study","count_record_study_1","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stimulus_study","count_stop_study","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_key_press","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_key_press","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_1_1","time_blank_screen_1_1_1","time_blank_screen_2","time_blink_screen","time_blink_screen_1_1_1","time_blink_screen_1_2","time_blink_screen_2_1","time_block_loop","time_calibrate","time_calibrate_1","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eyetracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inline_blink","time_inline_blink_1","time_inline_calibrate","time_inline_fixation","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_key_press","time_keyboard_response","time_log_end_of_trial","time_log_study","time_log_test","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_new_sketchpad_7","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_record_study","time_record_study_1","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stimulus_study","time_stop_study","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"7","1495","undefined","undefined","2129","2129","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","21","21","149","11","21","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","21","149","149","21","0","149","21","149","21","2","0","0","NA","11","149","21","NA","NA","NA","21","NA","11","149","NA","NA","NA","21","NA","11","NA","11","149","0","149","21","NA","NA","11","149","21","149","21","0","21","21","NA","11","149","Mon Mar 31 12:28:19 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","21","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-29.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","1","NA","space","q","q","NA","NA","space","q","NA","1","NA","NA","NA","q","1477","NA","52153","83658","203127","NA","NA","1142","18622","NA","1477","NA","NA","NA","819","2","legacy","1024","2","48000","-16","experiment","29","odd","1312018","3981086","NA","1507725","3599760","4199776","4198270","3601266","1508228","4198773","3600263","NA","NA","1380122","1600947","1513233","3605269","NA","1327968","1517288","3609843","1516730","3608775","NA","NA","3202","NA","1807299","NA","3205","1322921","NA","1509735","4200280","3601770","3600260","4198770","3813795","3601766","4200276","3602265","4201275","1322926","1310875","1788676","NA","1517226","3609270","4205763","NA","NA","NA","4204285","NA","1517228","3609272","NA","NA","NA","4204285","NA","1509231","NA","1514732","3608768","1382181","3599545","4198052","NA","NA","1510234","3602269","4201279","3609276","4196193","3812975","4205765","4198052","NA","1507721","3599544","Extended template","0","46838","22","yes","1024","VALLEY"
"6","","undefined","undefined","2107.7826087","2107.7826087","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","22","22","149","11","22","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","22","149","149","22","0","149","22","149","22","2","0","0","NA","11","149","22","NA","NA","NA","22","NA","11","149","NA","NA","NA","22","NA","11","NA","11","149","0","149","22","NA","NA","11","149","22","149","22","0","22","22","NA","11","149","Mon Mar 31 12:28:19 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","22","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-29.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","q","q","NA","NA","space","q","NA","6","NA","NA","NA","q","1641","NA","52153","83658","203127","NA","NA","1142","18622","NA","1641","NA","NA","NA","819","2","legacy","1024","2","48000","-16","experiment","29","odd","1312018","3981086","NA","1507725","3599760","4209356","4207850","3601266","1508228","4208353","3600263","NA","NA","1380122","1600947","1513233","3605269","NA","1327968","1517288","3609843","1516730","3608775","NA","NA","3202","NA","1807299","NA","3205","1322921","NA","1509735","4209860","3601770","3600260","4208350","3813795","3601766","4209856","3602265","4210855","1322926","1310875","1788676","NA","1517226","3609270","4215507","NA","NA","NA","4213865","NA","1517228","3609272","NA","NA","NA","4213864","NA","1509231","NA","1514732","3608768","1382181","3599545","4207633","NA","NA","1510234","3602269","4210859","3609276","4205769","3812975","4215509","4207633","NA","1507721","3599544","Extended template","0","48479","23","yes","1024","INFANT"
"7","1495","undefined","undefined","2064.66666667","2064.66666667","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","23","23","149","11","23","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","23","149","149","23","0","149","23","149","23","2","0","0","NA","11","149","23","NA","NA","NA","23","NA","11","149","NA","NA","NA","23","NA","11","NA","11","149","0","149","23","NA","NA","11","149","23","149","23","0","23","23","NA","11","149","Mon Mar 31 12:28:19 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","23","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-29.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","q","q","NA","NA","space","q","NA","6","NA","NA","NA","q","1073","NA","52153","83658","203127","NA","NA","1142","18622","NA","1073","NA","NA","NA","819","2","legacy","1024","2","48000","-16","experiment","29","odd","1312018","3981086","NA","1507725","3599760","4219094","4217588","3601266","1508228","4218091","3600263","NA","NA","1380122","1600947","1513233","3605269","NA","1327968","1517288","3609843","1516730","3608775","NA","NA","3202","NA","1807299","NA","3205","1322921","NA","1509735","4219598","3601770","3600260","4218088","3813795","3601766","4219594","3602265","4220593","1322926","1310875","1788676","NA","1517226","3609270","4224675","NA","NA","NA","4223601","NA","1517228","3609272","NA","NA","NA","4223601","NA","1509231","NA","1514732","3608768","1382181","3599545","4217372","NA","NA","1510234","3602269","4220597","3609276","4215513","3812975","4224677","4217371","NA","1507721","3599544","Extended template","0","49552","24","yes","1024","GOLF"
"1","1495","undefined","undefined","2005.08","2005.08","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","24","24","149","11","24","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","24","149","149","24","0","149","24","149","24","2","0","0","NA","11","149","24","NA","NA","NA","24","NA","11","149","NA","NA","NA","24","NA","11","NA","11","149","0","149","24","NA","NA","11","149","24","149","24","0","24","24","NA","11","149","Mon Mar 31 12:28:19 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","24","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-29.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","space","q","q","NA","NA","space","q","NA","2","NA","NA","NA","q","575","NA","52153","83658","203127","NA","NA","1142","18622","NA","575","NA","NA","NA","819","2","legacy","1024","2","48000","-16","experiment","29","odd","1312018","3981086","NA","1507725","3599760","4228271","4226765","3601266","1508228","4227268","3600263","NA","NA","1380122","1600947","1513233","3605269","NA","1327968","1517288","3609843","1516730","3608775","NA","NA","3202","NA","1807299","NA","3205","1322921","NA","1509735","4228775","3601770","3600260","4227265","3813795","3601766","4228771","3602265","4229770","1322926","1310875","1788676","NA","1517226","3609270","4233355","NA","NA","NA","4232779","NA","1517228","3609272","NA","NA","NA","4232778","NA","1509231","NA","1514732","3608768","1382181","3599545","4226548","NA","NA","1510234","3602269","4229774","3609276","4224681","3812975","4233357","4226548","NA","1507721","3599544","Extended template","0","50127","25","yes","1024","JOURNAL"
"1","1495","undefined","undefined","1943.34615385","1943.34615385","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","25","25","149","11","25","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","25","149","149","25","0","149","25","149","25","2","0","0","NA","11","149","25","NA","NA","NA","25","NA","11","149","NA","NA","NA","25","NA","11","NA","11","149","0","149","25","NA","NA","11","149","25","149","25","0","25","25","NA","11","149","Mon Mar 31 12:28:19 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","25","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-29.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","1","NA","space","q","q","NA","NA","space","q","NA","1","NA","NA","NA","q","400","NA","52153","83658","203127","NA","NA","1142","18622","NA","400","NA","NA","NA","819","2","legacy","1024","2","48000","-16","experiment","29","odd","1312018","3981086","NA","1507725","3599760","4236948","4235441","3601266","1508228","4235945","3600263","NA","NA","1380122","1600947","1513233","3605269","NA","1327968","1517288","3609843","1516730","3608775","NA","NA","3202","NA","1807299","NA","3205","1322921","NA","1509735","4237453","3601770","3600260","4235941","3813795","3601766","4237449","3602265","4238448","1322926","1310875","1788676","NA","1517226","3609270","4241859","NA","NA","NA","4241458","NA","1517228","3609272","NA","NA","NA","4241457","NA","1509231","NA","1514732","3608768","1382181","3599545","4235224","NA","NA","1510234","3602269","4238452","3609276","4233361","3812975","4241861","4235223","NA","1507721","3599544","Extended template","0","50527","26","yes","1024","LAUNCH"
"2","3495","undefined","undefined","1897.07407407","1897.07407407","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","26","26","149","11","26","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","26","149","149","26","0","149","26","149","26","2","0","0","NA","11","149","26","NA","NA","NA","26","NA","11","149","NA","NA","NA","26","NA","11","NA","11","149","0","149","26","NA","NA","11","149","26","149","26","0","26","26","NA","11","149","Mon Mar 31 12:28:19 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","26","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-29.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","1","NA","space","q","q","NA","NA","space","q","NA","1","NA","NA","NA","q","694","NA","52153","83658","203127","NA","NA","1142","18622","NA","694","NA","NA","NA","819","2","legacy","1024","2","48000","-16","experiment","29","odd","1312018","3981086","NA","1507725","3599760","4245447","4243941","3601266","1508228","4244444","3600263","NA","NA","1380122","1600947","1513233","3605269","NA","1327968","1517288","3609843","1516730","3608775","NA","NA","3202","NA","1807299","NA","3205","1322921","NA","1509735","4245951","3601770","3600260","4244441","3813795","3601766","4245947","3602265","4246946","1322926","1310875","1788676","NA","1517226","3609270","4250651","NA","NA","NA","4249956","NA","1517228","3609272","NA","NA","NA","4249956","NA","1509231","NA","1514732","3608768","1382181","3599545","4243725","NA","NA","1510234","3602269","4246951","3609276","4241865","3812975","4250653","4243725","NA","1507721","3599544","Extended template","0","51221","27","yes","1024","ONION"
"9","495","undefined","undefined","1845.42857143","1845.42857143","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","27","27","149","11","27","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","27","149","149","27","0","149","27","149","27","2","0","0","NA","11","149","27","NA","NA","NA","27","NA","11","149","NA","NA","NA","27","NA","11","NA","11","149","0","149","27","NA","NA","11","149","27","149","27","0","27","27","NA","11","149","Mon Mar 31 12:28:19 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","27","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-29.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","1","NA","space","q","q","NA","NA","space","q","NA","1","NA","NA","NA","q","451","NA","52153","83658","203127","NA","NA","1142","18622","NA","451","NA","NA","NA","819","2","legacy","1024","2","48000","-16","experiment","29","odd","1312018","3981086","NA","1507725","3599760","4254243","4252737","3601266","1508228","4253240","3600263","NA","NA","1380122","1600947","1513233","3605269","NA","1327968","1517288","3609843","1516730","3608775","NA","NA","3202","NA","1807299","NA","3205","1322921","NA","1509735","4254747","3601770","3600260","4253237","3813795","3601766","4254743","3602265","4255742","1322926","1310875","1788676","NA","1517226","3609270","4259203","NA","NA","NA","4258751","NA","1517228","3609272","NA","NA","NA","4258751","NA","1509231","NA","1514732","3608768","1382181","3599545","4252521","NA","NA","1510234","3602269","4255746","3609276","4250657","3812975","4259205","4252521","NA","1507721","3599544","Extended template","0","51672","28","yes","1024","ABSENCE"
"2","3495","undefined","undefined","1831.37931034","1831.37931034","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","28","28","149","11","28","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","28","149","149","28","0","149","28","149","28","2","0","0","NA","11","149","28","NA","NA","NA","28","NA","11","149","NA","NA","NA","28","NA","11","NA","11","149","0","149","28","NA","NA","11","149","28","149","28","0","28","28","NA","11","149","Mon Mar 31 12:28:19 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","28","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-29.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","3","NA","space","q","q","NA","NA","space","q","NA","3","NA","NA","NA","q","1438","NA","52153","83658","203127","NA","NA","1142","18622","NA","1438","NA","NA","NA","819","2","legacy","1024","2","48000","-16","experiment","29","odd","1312018","3981086","NA","1507725","3599760","4262799","4261291","3601266","1508228","4261795","3600263","NA","NA","1380122","1600947","1513233","3605269","NA","1327968","1517288","3609843","1516730","3608775","NA","NA","3202","NA","1807299","NA","3205","1322921","NA","1509735","4263303","3601770","3600260","4261792","3813795","3601766","4263299","3602265","4264298","1322926","1310875","1788676","NA","1517226","3609270","4268747","NA","NA","NA","4267308","NA","1517228","3609272","NA","NA","NA","4267307","NA","1509231","NA","1514732","3608768","1382181","3599545","4261073","NA","NA","1510234","3602269","4264302","3609276","4259209","3812975","4268749","4261073","NA","1507721","3599544","Extended template","0","53110","29","yes","1024","ADDITION"
"8","3495","undefined","undefined","1783.16666667","1783.16666667","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","29","29","149","11","29","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","29","149","149","29","0","149","29","149","29","2","0","0","NA","11","149","29","NA","NA","NA","29","NA","11","149","NA","NA","NA","29","NA","11","NA","11","149","0","149","29","NA","NA","11","149","29","149","29","0","29","29","NA","11","149","Mon Mar 31 12:28:19 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","29","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-29.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","1","NA","space","q","q","NA","NA","space","q","NA","1","NA","NA","NA","q","385","NA","52153","83658","203127","NA","NA","1142","18622","NA","385","NA","NA","NA","819","2","legacy","1024","2","48000","-16","experiment","29","odd","1312018","3981086","NA","1507725","3599760","4272342","4270835","3601266","1508228","4271339","3600263","NA","NA","1380122","1600947","1513233","3605269","NA","1327968","1517288","3609843","1516730","3608775","NA","NA","3202","NA","1807299","NA","3205","1322921","NA","1509735","4272846","3601770","3600260","4271336","3813795","3601766","4272842","3602265","4273841","1322926","1310875","1788676","NA","1517226","3609270","4277235","NA","NA","NA","4276849","NA","1517228","3609272","NA","NA","NA","4276849","NA","1509231","NA","1514732","3608768","1382181","3599545","4270618","NA","NA","1510234","3602269","4273845","3609276","4268753","3812975","4277237","4270618","NA","1507721","3599544","Extended template","0","53495","30","yes","1024","MUSCLE"
"9","495","undefined","undefined","1749.93548387","1749.93548387","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","30","30","149","11","30","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","30","149","149","30","0","149","30","149","30","2","0","0","NA","11","149","30","NA","NA","NA","30","NA","11","149","NA","NA","NA","30","NA","11","NA","11","149","0","149","30","NA","NA","11","149","30","149","30","0","30","30","NA","11","149","Mon Mar 31 12:28:19 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","30","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-29.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","space","q","q","NA","NA","space","q","NA","2","NA","NA","NA","q","753","NA","52153","83658","203127","NA","NA","1142","18622","NA","753","NA","NA","NA","819","2","legacy","1024","2","48000","-16","experiment","29","odd","1312018","3981086","NA","1507725","3599760","4280835","4279329","3601266","1508228","4279832","3600263","NA","NA","1380122","1600947","1513233","3605269","NA","1327968","1517288","3609843","1516730","3608775","NA","NA","3202","NA","1807299","NA","3205","1322921","NA","1509735","4281339","3601770","3600260","4279829","3813795","3601766","4281335","3602265","4282334","1322926","1310875","1788676","NA","1517226","3609270","4286098","NA","NA","NA","4285344","NA","1517228","3609272","NA","NA","NA","4285343","NA","1509231","NA","1514732","3608768","1382181","3599545","4279110","NA","NA","1510234","3602269","4282339","3609276","4277241","3812975","4286100","4279110","NA","1507721","3599544","Extended template","0","54248","31","yes","1024","PASSION"
"7","1495","undefined","undefined","1699.25","1699.25","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","31","31","149","11","31","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","31","149","149","31","0","149","31","149","31","2","0","0","NA","11","149","31","NA","NA","NA","31","NA","11","149","NA","NA","NA","31","NA","11","NA","11","149","0","149","31","NA","NA","11","149","31","149","31","0","31","31","NA","11","149","Mon Mar 31 12:28:19 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","31","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-29.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","space","q","q","NA","NA","space","q","NA","5","NA","NA","NA","q","128","NA","52153","83658","203127","NA","NA","1142","18622","NA","128","NA","NA","NA","819","2","legacy","1024","2","48000","-16","experiment","29","odd","1312018","3981086","NA","1507725","3599760","4289694","4288188","3601266","1508228","4288691","3600263","NA","NA","1380122","1600947","1513233","3605269","NA","1327968","1517288","3609843","1516730","3608775","NA","NA","3202","NA","1807299","NA","3205","1322921","NA","1509735","4290198","3601770","3600260","4288688","3813795","3601766","4290194","3602265","4291193","1322926","1310875","1788676","NA","1517226","3609270","4294331","NA","NA","NA","4294202","NA","1517228","3609272","NA","NA","NA","4294202","NA","1509231","NA","1514732","3608768","1382181","3599545","4287971","NA","NA","1510234","3602269","4291197","3609276","4286104","3812975","4294333","4287971","NA","1507721","3599544","Extended template","0","54376","32","yes","1024","GRAB"
"2","3495","undefined","undefined","1661.81818182","1661.81818182","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","32","32","149","11","32","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","32","149","149","32","0","149","32","149","32","2","0","0","NA","11","149","32","NA","NA","NA","32","NA","11","149","NA","NA","NA","32","NA","11","NA","11","149","0","149","32","NA","NA","11","149","32","149","32","0","32","32","NA","11","149","Mon Mar 31 12:28:19 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","32","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-29.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","1","NA","space","q","q","NA","NA","space","q","NA","1","NA","NA","NA","q","464","NA","52153","83658","203127","NA","NA","1142","18622","NA","464","NA","NA","NA","819","2","legacy","1024","2","48000","-16","experiment","29","odd","1312018","3981086","NA","1507725","3599760","4297925","4296418","3601266","1508228","4296922","3600263","NA","NA","1380122","1600947","1513233","3605269","NA","1327968","1517288","3609843","1516730","3608775","NA","NA","3202","NA","1807299","NA","3205","1322921","NA","1509735","4298429","3601770","3600260","4296918","3813795","3601766","4298425","3602265","4299424","1322926","1310875","1788676","NA","1517226","3609270","4302899","NA","NA","NA","4302434","NA","1517228","3609272","NA","NA","NA","4302434","NA","1509231","NA","1514732","3608768","1382181","3599545","4296201","NA","NA","1510234","3602269","4299428","3609276","4294337","3812975","4302901","4296200","NA","1507721","3599544","Extended template","0","54840","33","yes","1024","JOINT"
"3","495","undefined","undefined","1630.38235294","1630.38235294","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","33","33","149","11","33","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","33","149","149","33","0","149","33","149","33","2","0","0","NA","11","149","33","NA","NA","NA","33","NA","11","149","NA","NA","NA","33","NA","11","NA","11","149","0","149","33","NA","NA","11","149","33","149","33","0","33","33","NA","11","149","Mon Mar 31 12:28:19 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","33","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-29.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","1","NA","space","q","q","NA","NA","space","q","NA","1","NA","NA","NA","q","593","NA","52153","83658","203127","NA","NA","1142","18622","NA","593","NA","NA","NA","819","2","legacy","1024","2","48000","-16","experiment","29","odd","1312018","3981086","NA","1507725","3599760","4306493","4304986","3601266","1508228","4305490","3600263","NA","NA","1380122","1600947","1513233","3605269","NA","1327968","1517288","3609843","1516730","3608775","NA","NA","3202","NA","1807299","NA","3205","1322921","NA","1509735","4306997","3601770","3600260","4305486","3813795","3601766","4306993","3602265","4307992","1322926","1310875","1788676","NA","1517226","3609270","4311595","NA","NA","NA","4311001","NA","1517228","3609272","NA","NA","NA","4311000","NA","1509231","NA","1514732","3608768","1382181","3599545","4304770","NA","NA","1510234","3602269","4307996","3609276","4302905","3812975","4311597","4304769","NA","1507721","3599544","Extended template","0","55433","34","yes","1024","OCEAN"
