"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_2","count_blank_screen_2_1","count_blank_screen_4","count_blink_screen","count_blink_screen_3","count_blink_screen_3_1","count_block_loop","count_calibrate","count_calibrate_1","count_calibrate_2","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eytracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inline_blink","count_inline_blink_1","count_inline_fixation","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_key_press","count_keyboard_response","count_log_end_of_trial","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_pygaze_log","count_new_pygaze_log_1","count_new_pygaze_start_recording","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_new_sketchpad_4","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_record_study","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stop_study","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_key_press","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_key_press","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_2","time_blank_screen_2_1","time_blank_screen_4","time_blink_screen","time_blink_screen_3","time_blink_screen_3_1","time_block_loop","time_calibrate","time_calibrate_1","time_calibrate_2","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eytracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inline_blink","time_inline_blink_1","time_inline_fixation","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_key_press","time_keyboard_response","time_log_end_of_trial","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_pygaze_log","time_new_pygaze_log_1","time_new_pygaze_start_recording","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_new_sketchpad_4","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_record_study","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stop_study","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"7","3495","undefined","undefined","711.012987013","711.012987013","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","76","226","11","149","76","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","76","149","149","76","149","76","149","76","2","0","0","NA","11","NA","NA","NA","76","NA","11","149","NA","149","76","76","NA","NA","76","NA","76","NA","11","149","0","149","NA","NA","11","149","149","76","0","76","76","NA","11","149","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","76","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","q","space","q","NA","NA","space","space","NA","4","NA","NA","NA","q","678","NA","2394","6656","223089","NA","NA","611","775","NA","678","NA","NA","NA","13122","2","legacy","1024","2","48000","-16","experiment","18","even","10309","2898262","NA","464940","466448","2277768","3570491","3571999","465444","2278272","3570995","NA","28613","2524060","481164","470450","2283281","NA","26218","474507","2287843","473950","2286780","NA","NA","4170","NA","483989","NA","4189","21170","NA","466952","3572504","2279781","2278268","3570991","2279776","3572499","2280276","3573499","21176","9697","483213","NA","474445","NA","NA","NA","3576509","NA","474447","2287277","NA","2287275","3577189","3570276","NA","NA","3576509","NA","3573504","NA","471950","2283781","340236","2277554","NA","NA","467451","2280281","2287282","3568412","2510937","3577191","3570276","NA","464936","2277553","Extended template","0","54748","77","yes","1024","KITCHEN"
"1","3495","undefined","undefined","708.602564103","708.602564103","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","77","227","11","149","77","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","77","149","149","77","149","77","149","77","2","0","0","NA","11","NA","NA","NA","77","NA","11","149","NA","149","77","77","NA","NA","77","NA","77","NA","11","149","0","149","NA","NA","11","149","149","77","0","77","77","NA","11","149","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","77","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","3","NA","q","space","q","NA","NA","space","space","NA","3","NA","NA","NA","q","523","NA","2394","6656","223089","NA","NA","611","775","NA","523","NA","NA","NA","13122","2","legacy","1024","2","48000","-16","experiment","18","even","10309","2898262","NA","464940","466448","2277768","3579279","3580787","465444","2278272","3579783","NA","28613","2524060","481164","470450","2283281","NA","26218","474507","2287843","473950","2286780","NA","NA","4170","NA","483989","NA","4189","21170","NA","466952","3581292","2279781","2278268","3579779","2279776","3581287","2280276","3582287","21176","9697","483213","NA","474445","NA","NA","NA","3585297","NA","474447","2287277","NA","2287275","3585822","3579064","NA","NA","3585297","NA","3582292","NA","471950","2283781","340236","2277554","NA","NA","467451","2280281","2287282","3577195","2510937","3585824","3579064","NA","464936","2277553","Extended template","0","55271","78","yes","1024","WINDOW"
"4","","undefined","undefined","709.949367089","709.949367089","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","78","228","11","149","78","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","78","149","149","78","149","78","149","78","2","0","0","NA","11","NA","NA","NA","78","NA","11","149","NA","149","78","78","NA","NA","78","NA","78","NA","11","149","0","149","NA","NA","11","149","149","78","0","78","78","NA","11","149","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","78","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","q","space","q","NA","NA","space","space","NA","4","NA","NA","NA","q","815","NA","2394","6656","223089","NA","NA","611","775","NA","815","NA","NA","NA","13122","2","legacy","1024","2","48000","-16","experiment","18","even","10309","2898262","NA","464940","466448","2277768","3587907","3589415","465444","2278272","3588411","NA","28613","2524060","481164","470450","2283281","NA","26218","474507","2287843","473950","2286780","NA","NA","4170","NA","483989","NA","4189","21170","NA","466952","3589920","2279781","2278268","3588407","2279776","3589915","2280276","3590915","21176","9697","483213","NA","474445","NA","NA","NA","3593925","NA","474447","2287277","NA","2287275","3594742","3587693","NA","NA","3593925","NA","3590920","NA","471950","2283781","340236","2277554","NA","NA","467451","2280281","2287282","3585828","2510937","3594744","3587692","NA","464936","2277553","Extended template","0","56086","79","yes","1024","MYTH"
"2","495","undefined","undefined","704.9625","704.9625","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","79","229","11","149","79","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","79","149","149","79","149","79","149","79","2","0","0","NA","11","NA","NA","NA","79","NA","11","149","NA","149","79","79","NA","NA","79","NA","79","NA","11","149","0","149","NA","NA","11","149","149","79","0","79","79","NA","11","149","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","79","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","q","space","q","NA","NA","space","space","NA","6","NA","NA","NA","q","311","NA","2394","6656","223089","NA","NA","611","775","NA","311","NA","NA","NA","13122","2","legacy","1024","2","48000","-16","experiment","18","even","10309","2898262","NA","464940","466448","2277768","3596826","3598333","465444","2278272","3597330","NA","28613","2524060","481164","470450","2283281","NA","26218","474507","2287843","473950","2286780","NA","NA","4170","NA","483989","NA","4189","21170","NA","466952","3598839","2279781","2278268","3597326","2279776","3598834","2280276","3599834","21176","9697","483213","NA","474445","NA","NA","NA","3602844","NA","474447","2287277","NA","2287275","3603157","3596613","NA","NA","3602844","NA","3599839","NA","471950","2283781","340236","2277554","NA","NA","467451","2280281","2287282","3594748","2510937","3603159","3596613","NA","464936","2277553","Extended template","0","56397","80","yes","1024","ONION"
"7","3495","undefined","undefined","700.950617284","700.950617284","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","80","230","11","149","80","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","80","149","149","80","149","80","149","80","2","0","0","NA","11","NA","NA","NA","80","NA","11","149","NA","149","80","80","NA","NA","80","NA","80","NA","11","149","0","149","NA","NA","11","149","149","80","0","80","80","NA","11","149","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","80","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","q","space","q","NA","NA","space","space","NA","4","NA","NA","NA","q","380","NA","2394","6656","223089","NA","NA","611","775","NA","380","NA","NA","NA","13122","2","legacy","1024","2","48000","-16","experiment","18","even","10309","2898262","NA","464940","466448","2277768","3605254","3606762","465444","2278272","3605758","NA","28613","2524060","481164","470450","2283281","NA","26218","474507","2287843","473950","2286780","NA","NA","4170","NA","483989","NA","4189","21170","NA","466952","3607267","2279781","2278268","3605754","2279776","3607262","2280276","3608262","21176","9697","483213","NA","474445","NA","NA","NA","3611272","NA","474447","2287277","NA","2287275","3611654","3605039","NA","NA","3611272","NA","3608267","NA","471950","2283781","340236","2277554","NA","NA","467451","2280281","2287282","3603163","2510937","3611656","3605039","NA","464936","2277553","Extended template","0","56777","81","yes","1024","GOLF"
"9","1495","undefined","undefined","697.292682927","697.292682927","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","81","231","11","149","81","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","81","149","149","81","149","81","149","81","2","0","0","NA","11","NA","NA","NA","81","NA","11","149","NA","149","81","81","NA","NA","81","NA","81","NA","11","149","0","149","NA","NA","11","149","149","81","0","81","81","NA","11","149","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","81","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","q","space","q","NA","NA","space","space","NA","4","NA","NA","NA","q","401","NA","2394","6656","223089","NA","NA","611","775","NA","401","NA","NA","NA","13122","2","legacy","1024","2","48000","-16","experiment","18","even","10309","2898262","NA","464940","466448","2277768","3613744","3615252","465444","2278272","3614248","NA","28613","2524060","481164","470450","2283281","NA","26218","474507","2287843","473950","2286780","NA","NA","4170","NA","483989","NA","4189","21170","NA","466952","3615757","2279781","2278268","3614244","2279776","3615752","2280276","3616752","21176","9697","483213","NA","474445","NA","NA","NA","3619762","NA","474447","2287277","NA","2287275","3620165","3613530","NA","NA","3619762","NA","3616757","NA","471950","2283781","340236","2277554","NA","NA","467451","2280281","2287282","3611660","2510937","3620167","3613530","NA","464936","2277553","Extended template","0","57178","82","yes","1024","JACKET"
"5","","undefined","undefined","698.265060241","698.265060241","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","82","232","11","149","82","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","82","149","149","82","149","82","149","82","2","0","0","NA","11","NA","NA","NA","82","NA","11","149","NA","149","82","82","NA","NA","82","NA","82","NA","11","149","0","149","NA","NA","11","149","149","82","0","82","82","NA","11","149","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","82","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","3","NA","q","space","q","NA","NA","space","space","NA","3","NA","NA","NA","q","778","NA","2394","6656","223089","NA","NA","611","775","NA","778","NA","NA","NA","13122","2","legacy","1024","2","48000","-16","experiment","18","even","10309","2898262","NA","464940","466448","2277768","3622255","3623763","465444","2278272","3622759","NA","28613","2524060","481164","470450","2283281","NA","26218","474507","2287843","473950","2286780","NA","NA","4170","NA","483989","NA","4189","21170","NA","466952","3624268","2279781","2278268","3622755","2279776","3624263","2280276","3625263","21176","9697","483213","NA","474445","NA","NA","NA","3628273","NA","474447","2287277","NA","2287275","3629053","3622041","NA","NA","3628273","NA","3625268","NA","471950","2283781","340236","2277554","NA","NA","467451","2280281","2287282","3620171","2510937","3629055","3622040","NA","464936","2277553","Extended template","0","57956","83","yes","1024","LEISURE"
"1","3495","undefined","undefined","694.5","694.5","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","83","233","11","149","83","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","83","149","149","83","149","83","149","83","2","0","0","NA","11","NA","NA","NA","83","NA","11","149","NA","149","83","83","NA","NA","83","NA","83","NA","11","149","0","149","NA","NA","11","149","149","83","0","83","83","NA","11","149","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","83","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","q","space","q","NA","NA","space","space","NA","4","NA","NA","NA","q","382","NA","2394","6656","223089","NA","NA","611","775","NA","382","NA","NA","NA","13122","2","legacy","1024","2","48000","-16","experiment","18","even","10309","2898262","NA","464940","466448","2277768","3631140","3632648","465444","2278272","3631644","NA","28613","2524060","481164","470450","2283281","NA","26218","474507","2287843","473950","2286780","NA","NA","4170","NA","483989","NA","4189","21170","NA","466952","3633153","2279781","2278268","3631640","2279776","3633148","2280276","3634148","21176","9697","483213","NA","474445","NA","NA","NA","3637158","NA","474447","2287277","NA","2287275","3637542","3630926","NA","NA","3637158","NA","3634153","NA","471950","2283781","340236","2277554","NA","NA","467451","2280281","2287282","3629059","2510937","3637544","3630926","NA","464936","2277553","Extended template","0","58338","84","yes","1024","CROP"
"6","","undefined","undefined","693.129411765","693.129411765","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","84","234","11","149","84","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","84","149","149","84","149","84","149","84","2","0","0","NA","11","NA","NA","NA","84","NA","11","149","NA","149","84","84","NA","NA","84","NA","84","NA","11","149","0","149","NA","NA","11","149","149","84","0","84","84","NA","11","149","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","84","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","3","NA","q","space","q","NA","NA","space","space","NA","3","NA","NA","NA","q","578","NA","2394","6656","223089","NA","NA","611","775","NA","578","NA","NA","NA","13122","2","legacy","1024","2","48000","-16","experiment","18","even","10309","2898262","NA","464940","466448","2277768","3639631","3641139","465444","2278272","3640135","NA","28613","2524060","481164","470450","2283281","NA","26218","474507","2287843","473950","2286780","NA","NA","4170","NA","483989","NA","4189","21170","NA","466952","3641644","2279781","2278268","3640131","2279776","3641639","2280276","3642639","21176","9697","483213","NA","474445","NA","NA","NA","3645649","NA","474447","2287277","NA","2287275","3646229","3639417","NA","NA","3645649","NA","3642644","NA","471950","2283781","340236","2277554","NA","NA","467451","2280281","2287282","3637548","2510937","3646231","3639417","NA","464936","2277553","Extended template","0","58916","85","yes","1024","CURTAIN"
"5","","undefined","undefined","691.197674419","691.197674419","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","85","235","11","149","85","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","85","149","149","85","149","85","149","85","2","0","0","NA","11","NA","NA","NA","85","NA","11","149","NA","149","85","85","NA","NA","85","NA","85","NA","11","149","0","149","NA","NA","11","149","149","85","0","85","85","NA","11","149","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","85","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","3","NA","q","space","q","NA","NA","space","space","NA","3","NA","NA","NA","q","527","NA","2394","6656","223089","NA","NA","611","775","NA","527","NA","NA","NA","13122","2","legacy","1024","2","48000","-16","experiment","18","even","10309","2898262","NA","464940","466448","2277768","3648322","3649831","465444","2278272","3648827","NA","28613","2524060","481164","470450","2283281","NA","26218","474507","2287843","473950","2286780","NA","NA","4170","NA","483989","NA","4189","21170","NA","466952","3650336","2279781","2278268","3648823","2279776","3650331","2280276","3651331","21176","9697","483213","NA","474445","NA","NA","NA","3654341","NA","474447","2287277","NA","2287275","3654870","3648108","NA","NA","3654341","NA","3651336","NA","471950","2283781","340236","2277554","NA","NA","467451","2280281","2287282","3646237","2510937","3654872","3648108","NA","464936","2277553","Extended template","0","59443","86","yes","1024","ANIMAL"
"6","","undefined","undefined","689.620689655","689.620689655","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","86","236","11","149","86","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","86","149","149","86","149","86","149","86","2","0","0","NA","11","NA","NA","NA","86","NA","11","149","NA","149","86","86","NA","NA","86","NA","86","NA","11","149","0","149","NA","NA","11","149","149","86","0","86","86","NA","11","149","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","86","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","q","space","q","NA","NA","space","space","NA","2","NA","NA","NA","q","554","NA","2394","6656","223089","NA","NA","611","775","NA","554","NA","NA","NA","13122","2","legacy","1024","2","48000","-16","experiment","18","even","10309","2898262","NA","464940","466448","2277768","3656959","3658467","465444","2278272","3657463","NA","28613","2524060","481164","470450","2283281","NA","26218","474507","2287843","473950","2286780","NA","NA","4170","NA","483989","NA","4189","21170","NA","466952","3658972","2279781","2278268","3657459","2279776","3658967","2280276","3659967","21176","9697","483213","NA","474445","NA","NA","NA","3662978","NA","474447","2287277","NA","2287275","3663534","3656744","NA","NA","3662977","NA","3659972","NA","471950","2283781","340236","2277554","NA","NA","467451","2280281","2287282","3654876","2510937","3663536","3656744","NA","464936","2277553","Extended template","0","59997","87","yes","1024","VECTOR"
"1","3495","undefined","undefined","686.636363636","686.636363636","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","87","237","11","149","87","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","87","149","149","87","149","87","149","87","2","0","0","NA","11","NA","NA","NA","87","NA","11","149","NA","149","87","87","NA","NA","87","NA","87","NA","11","149","0","149","NA","NA","11","149","149","87","0","87","87","NA","11","149","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","87","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","q","space","q","NA","NA","space","space","NA","2","NA","NA","NA","q","427","NA","2394","6656","223089","NA","NA","611","775","NA","427","NA","NA","NA","13122","2","legacy","1024","2","48000","-16","experiment","18","even","10309","2898262","NA","464940","466448","2277768","3665630","3667138","465444","2278272","3666134","NA","28613","2524060","481164","470450","2283281","NA","26218","474507","2287843","473950","2286780","NA","NA","4170","NA","483989","NA","4189","21170","NA","466952","3667643","2279781","2278268","3666130","2279776","3667638","2280276","3668638","21176","9697","483213","NA","474445","NA","NA","NA","3671648","NA","474447","2287277","NA","2287275","3672077","3665416","NA","NA","3671648","NA","3668643","NA","471950","2283781","340236","2277554","NA","NA","467451","2280281","2287282","3663540","2510937","3672079","3665416","NA","464936","2277553","Extended template","0","60424","88","yes","1024","LENS"
"6","","undefined","undefined","689.95505618","689.95505618","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","88","238","11","149","88","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","88","149","149","88","149","88","149","88","2","0","0","NA","11","NA","NA","NA","88","NA","11","149","NA","149","88","88","NA","NA","88","NA","88","NA","11","149","0","149","NA","NA","11","149","149","88","0","88","88","NA","11","149","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","88","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","q","space","q","NA","NA","space","space","NA","2","NA","NA","NA","q","982","NA","2394","6656","223089","NA","NA","611","775","NA","982","NA","NA","NA","13122","2","legacy","1024","2","48000","-16","experiment","18","even","10309","2898262","NA","464940","466448","2277768","3674162","3675671","465444","2278272","3674667","NA","28613","2524060","481164","470450","2283281","NA","26218","474507","2287843","473950","2286780","NA","NA","4170","NA","483989","NA","4189","21170","NA","466952","3676176","2279781","2278268","3674663","2279776","3676171","2280276","3677171","21176","9697","483213","NA","474445","NA","NA","NA","3680181","NA","474447","2287277","NA","2287275","3681165","3673952","NA","NA","3680181","NA","3677176","NA","471950","2283781","340236","2277554","NA","NA","467451","2280281","2287282","3672083","2510937","3681167","3673951","NA","464936","2277553","Extended template","0","61406","89","yes","1024","NEEDLE"
"4","","undefined","undefined","687.588888889","687.588888889","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","11","149","89","239","11","149","89","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","89","149","149","89","149","89","149","89","2","0","0","NA","11","NA","NA","NA","89","NA","11","149","NA","149","89","89","NA","NA","89","NA","89","NA","11","149","0","149","NA","NA","11","149","149","89","0","89","89","NA","11","149","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","89","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","q","space","q","NA","NA","space","space","NA","4","NA","NA","NA","q","477","NA","2394","6656","223089","NA","NA","611","775","NA","477","NA","NA","NA","13122","2","legacy","1024","2","48000","-16","experiment","18","even","10309","2898262","NA","464940","466448","2277768","3683253","3684761","465444","2278272","3683757","NA","28613","2524060","481164","470450","2283281","NA","26218","474507","2287843","473950","2286780","NA","NA","4170","NA","483989","NA","4189","21170","NA","466952","3685266","2279781","2278268","3683753","2279776","3685261","2280276","3686261","21176","9697","483213","NA","474445","NA","NA","NA","3689271","NA","474447","2287277","NA","2287275","3689750","3683038","NA","NA","3689271","NA","3686266","NA","471950","2283781","340236","2277554","NA","NA","467451","2280281","2287282","3681171","2510937","3689752","3683038","NA","464936","2277553","Extended template","0","61883","90","yes","1024","JOURNEY"
