"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Inline_Fixation","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_2","count_blank_screen_3","count_blank_screen_4","count_blank_screen_5","count_blink_screen","count_blink_screen_1","count_blink_screen_2","count_block_loop","count_calibrate","count_calibrate_2","count_calibrate_3","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eyetracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inlin_blink","count_inline_blink","count_inline_blink_1","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_keyboard_response","count_log_end_of_practice","count_log_end_of_test","count_log_end_of_trial","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_pygaze_start_recording","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_new_sketchpad_6","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_press_key","count_record_study","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stimulus_test","count_stop_study","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_new_sketchpad_6","response_press_key","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_new_sketchpad_6","response_time_press_key","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Inline_Fixation","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_2","time_blank_screen_3","time_blank_screen_4","time_blank_screen_5","time_blink_screen","time_blink_screen_1","time_blink_screen_2","time_block_loop","time_calibrate","time_calibrate_2","time_calibrate_3","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eyetracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inlin_blink","time_inline_blink","time_inline_blink_1","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_keyboard_response","time_log_end_of_practice","time_log_end_of_test","time_log_end_of_trial","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_pygaze_start_recording","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_new_sketchpad_6","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_press_key","time_record_study","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stimulus_test","time_stop_study","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"3","1495","undefined","undefined","2143.63636364","2143.63636364","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","43","43","11","149","43","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","43","149","NA","149","43","43","149","43","2","0","NA","11","43","149","NA","NA","NA","43","NA","11","149","NA","43","NA","NA","43","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","43","149","43","0","43","43","NA","11","149","Wed Mar 26 12:22:21 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","43","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-27.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","q","q","q","NA","NA","space","NA","6","NA","NA","NA","NA","space","q","736","NA","139096","43406","192721","NA","NA","1366","NA","736","NA","NA","NA","NA","2354","1307","2","legacy","1024","2","48000","-16","experiment","27","odd","738103","3471686","3818611","NA","1613973","1615479","3469680","3471186","4262689","4264196","1614476","3470183","4263193","NA","893127","1666944","3673808","1619482","3475189","NA","754030","1623537","3479774","1622979","3478703","NA","NA","2584","NA","1676640","NA","2588","748985","NA","1615983","4264700","3471690","NA","3470180","4263189","4264696","3472185","4265695","748990","736736","NA","1623475","4269440","3479198","NA","NA","NA","4268703","NA","1623477","3479200","NA","4262471","NA","NA","4268703","NA","NA","NA","1619981","3478688","1488352","1674285","3469463","NA","NA","1616482","3472189","4265699","3479204","4260598","3672500","4269442","4262471","NA","1613970","3469462","Extended template","0","94320","44","yes","1024","JUNIOR"
"2","495","undefined","undefined","2115.13333333","2115.13333333","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","44","44","11","149","44","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","44","149","NA","149","44","44","149","44","2","0","NA","11","44","149","NA","NA","NA","44","NA","11","149","NA","44","NA","NA","44","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","44","149","44","0","44","44","NA","11","149","Wed Mar 26 12:22:21 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","44","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-27.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","q","q","q","NA","NA","space","NA","6","NA","NA","NA","NA","space","q","861","NA","139096","43406","192721","NA","NA","1366","NA","861","NA","NA","NA","NA","2354","1307","2","legacy","1024","2","48000","-16","experiment","27","odd","738103","3471686","3818611","NA","1613973","1615479","3469680","3471186","4271540","4273047","1614476","3470183","4272043","NA","893127","1666944","3673808","1619482","3475189","NA","754030","1623537","3479774","1622979","3478703","NA","NA","2584","NA","1676640","NA","2588","748985","NA","1615983","4273551","3471690","NA","3470180","4272040","4273547","3472185","4274546","748990","736736","NA","1623475","4278416","3479198","NA","NA","NA","4277554","NA","1623477","3479200","NA","4271323","NA","NA","4277554","NA","NA","NA","1619981","3478688","1488352","1674285","3469463","NA","NA","1616482","3472189","4274550","3479204","4269446","3672500","4278418","4271323","NA","1613970","3469462","Extended template","0","95181","45","yes","1024","JEEP"
"4","3495","undefined","undefined","2111.60869565","2111.60869565","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","45","45","11","149","45","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","45","149","NA","149","45","45","149","45","2","0","NA","11","45","149","NA","NA","NA","45","NA","11","149","NA","45","NA","NA","45","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","45","149","45","0","45","45","NA","11","149","Wed Mar 26 12:22:21 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","45","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-27.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","q","q","q","NA","NA","space","NA","4","NA","NA","NA","NA","space","q","1953","NA","139096","43406","192721","NA","NA","1366","NA","1953","NA","NA","NA","NA","2354","1307","2","legacy","1024","2","48000","-16","experiment","27","odd","738103","3471686","3818611","NA","1613973","1615479","3469680","3471186","4280510","4282017","1614476","3470183","4281014","NA","893127","1666944","3673808","1619482","3475189","NA","754030","1623537","3479774","1622979","3478703","NA","NA","2584","NA","1676640","NA","2588","748985","NA","1615983","4282521","3471690","NA","3470180","4281010","4282517","3472185","4283516","748990","736736","NA","1623475","4288480","3479198","NA","NA","NA","4286526","NA","1623477","3479200","NA","4280293","NA","NA","4286525","NA","NA","NA","1619981","3478688","1488352","1674285","3469463","NA","NA","1616482","3472189","4283521","3479204","4278422","3672500","4288482","4280293","NA","1613970","3469462","Extended template","0","97134","46","yes","1024","CREST"
"7","","undefined","undefined","2110.31914894","2110.31914894","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","46","46","11","149","46","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","46","149","NA","149","46","46","149","46","2","0","NA","11","46","149","NA","NA","NA","46","NA","11","149","NA","46","NA","NA","46","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","46","149","46","0","46","46","NA","11","149","Wed Mar 26 12:22:21 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","46","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-27.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","q","q","q","NA","NA","space","NA","2","NA","NA","NA","NA","space","q","2051","NA","139096","43406","192721","NA","NA","1366","NA","2051","NA","NA","NA","NA","2354","1307","2","legacy","1024","2","48000","-16","experiment","27","odd","738103","3471686","3818611","NA","1613973","1615479","3469680","3471186","4290573","4292080","1614476","3470183","4291076","NA","893127","1666944","3673808","1619482","3475189","NA","754030","1623537","3479774","1622979","3478703","NA","NA","2584","NA","1676640","NA","2588","748985","NA","1615983","4292584","3471690","NA","3470180","4291073","4292580","3472185","4293579","748990","736736","NA","1623475","4298640","3479198","NA","NA","NA","4296588","NA","1623477","3479200","NA","4290356","NA","NA","4296588","NA","NA","NA","1619981","3478688","1488352","1674285","3469463","NA","NA","1616482","3472189","4293583","3479204","4288486","3672500","4298642","4290356","NA","1613970","3469462","Extended template","0","99185","47","yes","1024","QUIET"
"3","1495","undefined","undefined","2078.04166667","2078.04166667","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","47","47","11","149","47","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","47","149","NA","149","47","47","149","47","2","0","NA","11","47","149","NA","NA","NA","47","NA","11","149","NA","47","NA","NA","47","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","47","149","47","0","47","47","NA","11","149","Wed Mar 26 12:22:21 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","47","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-27.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","q","q","q","NA","NA","space","NA","6","NA","NA","NA","NA","space","q","561","NA","139096","43406","192721","NA","NA","1366","NA","561","NA","NA","NA","NA","2354","1307","2","legacy","1024","2","48000","-16","experiment","27","odd","738103","3471686","3818611","NA","1613973","1615479","3469680","3471186","4300735","4302242","1614476","3470183","4301238","NA","893127","1666944","3673808","1619482","3475189","NA","754030","1623537","3479774","1622979","3478703","NA","NA","2584","NA","1676640","NA","2588","748985","NA","1615983","4302746","3471690","NA","3470180","4301235","4302742","3472185","4303741","748990","736736","NA","1623475","4307311","3479198","NA","NA","NA","4306749","NA","1623477","3479200","NA","4300518","NA","NA","4306749","NA","NA","NA","1619981","3478688","1488352","1674285","3469463","NA","NA","1616482","3472189","4303745","3479204","4298646","3672500","4307313","4300518","NA","1613970","3469462","Extended template","0","99746","48","yes","1024","ACADEMY"
"2","495","undefined","undefined","2090.57142857","2090.57142857","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","48","48","11","149","48","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","48","149","NA","149","48","48","149","48","2","0","NA","11","48","149","NA","NA","NA","48","NA","11","149","NA","48","NA","NA","48","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","48","149","48","0","48","48","NA","11","149","Wed Mar 26 12:22:21 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","48","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-27.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","q","q","q","NA","NA","space","NA","2","NA","NA","NA","NA","space","q","2692","NA","139096","43406","192721","NA","NA","1366","NA","2692","NA","NA","NA","NA","2354","1307","2","legacy","1024","2","48000","-16","experiment","27","odd","738103","3471686","3818611","NA","1613973","1615479","3469680","3471186","4309409","4310916","1614476","3470183","4309912","NA","893127","1666944","3673808","1619482","3475189","NA","754030","1623537","3479774","1622979","3478703","NA","NA","2584","NA","1676640","NA","2588","748985","NA","1615983","4311421","3471690","NA","3470180","4309909","4311417","3472185","4312416","748990","736736","NA","1623475","4318119","3479198","NA","NA","NA","4315426","NA","1623477","3479200","NA","4309192","NA","NA","4315426","NA","NA","NA","1619981","3478688","1488352","1674285","3469463","NA","NA","1616482","3472189","4312420","3479204","4307318","3672500","4318121","4309192","NA","1613970","3469462","Extended template","0","102438","49","yes","1024","RADAR"
"7","","undefined","undefined","2071.04","2071.04","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","49","49","11","149","49","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","49","149","NA","149","49","49","149","49","2","0","NA","11","49","149","NA","NA","NA","49","NA","11","149","NA","49","NA","NA","49","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","49","149","49","0","49","49","NA","11","149","Wed Mar 26 12:22:21 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","49","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-27.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","1","NA","q","q","q","NA","NA","space","NA","1","NA","NA","NA","NA","space","q","1114","NA","139096","43406","192721","NA","NA","1366","NA","1114","NA","NA","NA","NA","2354","1307","2","legacy","1024","2","48000","-16","experiment","27","odd","738103","3471686","3818611","NA","1613973","1615479","3469680","3471186","4320214","4321721","1614476","3470183","4320718","NA","893127","1666944","3673808","1619482","3475189","NA","754030","1623537","3479774","1622979","3478703","NA","NA","2584","NA","1676640","NA","2588","748985","NA","1615983","4322225","3471690","NA","3470180","4320714","4322221","3472185","4323220","748990","736736","NA","1623475","4327344","3479198","NA","NA","NA","4326229","NA","1623477","3479200","NA","4320000","NA","NA","4326228","NA","NA","NA","1619981","3478688","1488352","1674285","3469463","NA","NA","1616482","3472189","4323224","3479204","4318125","3672500","4327346","4319999","NA","1613970","3469462","Extended template","0","103552","50","yes","1024","MONUMENT"
"6","1495","undefined","undefined","2050.01960784","2050.01960784","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","50","50","11","149","50","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","50","149","NA","149","50","50","149","50","2","0","NA","11","50","149","NA","NA","NA","50","NA","11","149","NA","50","NA","NA","50","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","50","149","50","0","50","50","NA","11","149","Wed Mar 26 12:22:21 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","50","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-27.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","q","q","q","NA","NA","space","NA","2","NA","NA","NA","NA","space","q","999","NA","139096","43406","192721","NA","NA","1366","NA","999","NA","NA","NA","NA","2354","1307","2","legacy","1024","2","48000","-16","experiment","27","odd","738103","3471686","3818611","NA","1613973","1615479","3469680","3471186","4329441","4330948","1614476","3470183","4329945","NA","893127","1666944","3673808","1619482","3475189","NA","754030","1623537","3479774","1622979","3478703","NA","NA","2584","NA","1676640","NA","2588","748985","NA","1615983","4331453","3471690","NA","3470180","4329941","4331449","3472185","4332448","748990","736736","NA","1623475","4336456","3479198","NA","NA","NA","4335456","NA","1623477","3479200","NA","4329223","NA","NA","4335456","NA","NA","NA","1619981","3478688","1488352","1674285","3469463","NA","NA","1616482","3472189","4332452","3479204","4327350","3672500","4336458","4329223","NA","1613970","3469462","Extended template","0","104551","51","yes","1024","LEMON"
"4","3495","undefined","undefined","2047.09615385","2047.09615385","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","51","51","11","149","51","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","51","149","NA","149","51","51","149","51","2","0","NA","11","51","149","NA","NA","NA","51","NA","11","149","NA","51","NA","NA","51","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","51","149","51","0","51","51","NA","11","149","Wed Mar 26 12:22:21 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","51","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-27.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","q","q","q","NA","NA","space","NA","2","NA","NA","NA","NA","space","q","1898","NA","139096","43406","192721","NA","NA","1366","NA","1898","NA","NA","NA","NA","2354","1307","2","legacy","1024","2","48000","-16","experiment","27","odd","738103","3471686","3818611","NA","1613973","1615479","3469680","3471186","4338550","4340057","1614476","3470183","4339054","NA","893127","1666944","3673808","1619482","3475189","NA","754030","1623537","3479774","1622979","3478703","NA","NA","2584","NA","1676640","NA","2588","748985","NA","1615983","4340561","3471690","NA","3470180","4339050","4340557","3472185","4341557","748990","736736","NA","1623475","4346464","3479198","NA","NA","NA","4344565","NA","1623477","3479200","NA","4338335","NA","NA","4344565","NA","NA","NA","1619981","3478688","1488352","1674285","3469463","NA","NA","1616482","3472189","4341561","3479204","4336462","3672500","4346466","4338334","NA","1613970","3469462","Extended template","0","106449","52","yes","1024","NARROW"
"2","495","undefined","undefined","2020.96226415","2020.96226415","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","52","52","11","149","52","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","52","149","NA","149","52","52","149","52","2","0","NA","11","52","149","NA","NA","NA","52","NA","11","149","NA","52","NA","NA","52","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","52","149","52","0","52","52","NA","11","149","Wed Mar 26 12:22:21 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","52","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-27.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","q","q","q","NA","NA","space","NA","5","NA","NA","NA","NA","space","q","662","NA","139096","43406","192721","NA","NA","1366","NA","662","NA","NA","NA","NA","2354","1307","2","legacy","1024","2","48000","-16","experiment","27","odd","738103","3471686","3818611","NA","1613973","1615479","3469680","3471186","4348561","4350068","1614476","3470183","4349064","NA","893127","1666944","3673808","1619482","3475189","NA","754030","1623537","3479774","1622979","3478703","NA","NA","2584","NA","1676640","NA","2588","748985","NA","1615983","4350572","3471690","NA","3470180","4349061","4350568","3472185","4351568","748990","736736","NA","1623475","4355239","3479198","NA","NA","NA","4354576","NA","1623477","3479200","NA","4348345","NA","NA","4354576","NA","NA","NA","1619981","3478688","1488352","1674285","3469463","NA","NA","1616482","3472189","4351572","3479204","4346470","3672500","4355241","4348345","NA","1613970","3469462","Extended template","0","107111","53","yes","1024","QUOTE"
"1","3495","undefined","undefined","2017.44444444","2017.44444444","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","53","53","11","149","53","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","53","149","NA","149","53","53","149","53","2","0","NA","11","53","149","NA","NA","NA","53","NA","11","149","NA","53","NA","NA","53","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","53","149","53","0","53","53","NA","11","149","Wed Mar 26 12:22:21 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","53","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-27.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","q","q","q","NA","NA","space","NA","4","NA","NA","NA","NA","space","q","1831","NA","139096","43406","192721","NA","NA","1366","NA","1831","NA","NA","NA","NA","2354","1307","2","legacy","1024","2","48000","-16","experiment","27","odd","738103","3471686","3818611","NA","1613973","1615479","3469680","3471186","4357334","4358841","1614476","3470183","4357838","NA","893127","1666944","3673808","1619482","3475189","NA","754030","1623537","3479774","1622979","3478703","NA","NA","2584","NA","1676640","NA","2588","748985","NA","1615983","4359346","3471690","NA","3470180","4357834","4359342","3472185","4360341","748990","736736","NA","1623475","4365183","3479198","NA","NA","NA","4363351","NA","1623477","3479200","NA","4357118","NA","NA","4363351","NA","NA","NA","1619981","3478688","1488352","1674285","3469463","NA","NA","1616482","3472189","4360345","3479204","4355245","3672500","4365185","4357118","NA","1613970","3469462","Extended template","0","108942","54","yes","1024","TEACHER"
"9","","undefined","undefined","2052.92727273","2052.92727273","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","54","54","11","149","54","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","54","149","NA","149","54","54","149","54","2","0","NA","11","54","149","NA","NA","NA","54","NA","11","149","NA","54","NA","NA","54","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","54","149","54","0","54","54","NA","11","149","Wed Mar 26 12:22:21 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","54","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-27.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","q","q","q","NA","NA","space","NA","2","NA","NA","NA","NA","space","q","3969","NA","139096","43406","192721","NA","NA","1366","NA","3969","NA","NA","NA","NA","2354","1307","2","legacy","1024","2","48000","-16","experiment","27","odd","738103","3471686","3818611","NA","1613973","1615479","3469680","3471186","4367279","4368786","1614476","3470183","4367783","NA","893127","1666944","3673808","1619482","3475189","NA","754030","1623537","3479774","1622979","3478703","NA","NA","2584","NA","1676640","NA","2588","748985","NA","1615983","4369290","3471690","NA","3470180","4367779","4369286","3472185","4370285","748990","736736","NA","1623475","4377263","3479198","NA","NA","NA","4373293","NA","1623477","3479200","NA","4367063","NA","NA","4373293","NA","NA","NA","1619981","3478688","1488352","1674285","3469463","NA","NA","1616482","3472189","4370289","3479204","4365189","3672500","4377265","4367062","NA","1613970","3469462","Extended template","0","112911","55","yes","1024","JUNGLE"
"5","495","undefined","undefined","2052.44642857","2052.44642857","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","55","55","11","149","55","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","55","149","NA","149","55","55","149","55","2","0","NA","11","55","149","NA","NA","NA","55","NA","11","149","NA","55","NA","NA","55","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","55","149","55","0","55","55","NA","11","149","Wed Mar 26 12:22:21 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","55","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-27.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","q","q","q","NA","NA","space","NA","2","NA","NA","NA","NA","space","q","2026","NA","139096","43406","192721","NA","NA","1366","NA","2026","NA","NA","NA","NA","2354","1307","2","legacy","1024","2","48000","-16","experiment","27","odd","738103","3471686","3818611","NA","1613973","1615479","3469680","3471186","4379358","4380865","1614476","3470183","4379862","NA","893127","1666944","3673808","1619482","3475189","NA","754030","1623537","3479774","1622979","3478703","NA","NA","2584","NA","1676640","NA","2588","748985","NA","1615983","4381369","3471690","NA","3470180","4379858","4381365","3472185","4382364","748990","736736","NA","1623475","4387400","3479198","NA","NA","NA","4385373","NA","1623477","3479200","NA","4379139","NA","NA","4385373","NA","NA","NA","1619981","3478688","1488352","1674285","3469463","NA","NA","1616482","3472189","4382368","3479204","4377269","3672500","4387402","4379139","NA","1613970","3469462","Extended template","0","114937","56","yes","1024","OPPONENT"
