"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_1_1","count_blank_screen_1_1_1","count_blank_screen_2","count_blink_screen","count_blink_screen_1_1_1","count_blink_screen_1_2","count_blink_screen_2_1","count_block_loop","count_calibrate","count_calibrate_1","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eyetracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inline_blink","count_inline_blink_1","count_inline_calibrate","count_inline_fixation","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_key_press","count_keyboard_response","count_log_end_of_trial","count_log_study","count_log_test","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_new_sketchpad_7","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_record_study","count_record_study_1","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stimulus_study","count_stop_study","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_key_press","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_key_press","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_1_1","time_blank_screen_1_1_1","time_blank_screen_2","time_blink_screen","time_blink_screen_1_1_1","time_blink_screen_1_2","time_blink_screen_2_1","time_block_loop","time_calibrate","time_calibrate_1","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eyetracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inline_blink","time_inline_blink_1","time_inline_calibrate","time_inline_fixation","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_key_press","time_keyboard_response","time_log_end_of_trial","time_log_study","time_log_test","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_new_sketchpad_7","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_record_study","time_record_study_1","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stimulus_study","time_stop_study","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"4","","undefined","undefined","672.3625","672.3625","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","79","79","149","11","79","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","79","149","149","79","0","149","79","149","79","2","0","0","NA","11","149","79","NA","NA","NA","79","NA","11","149","NA","NA","NA","79","NA","11","NA","11","149","0","149","79","NA","NA","11","149","79","149","79","0","79","79","NA","11","149","Thu Jan 23 13:33:44 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","79","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-17.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","space","space","q","NA","NA","space","space","NA","2","NA","NA","NA","q","344","NA","599","56895","297113","NA","NA","968","3397","NA","344","NA","NA","NA","1667","2","legacy","1024","2","48000","-16","experiment","17","odd","1332664","5860054","NA","1478877","3347443","6558666","6557160","3348949","1479380","6557663","3347946","NA","NA","1349280","1545336","1484385","3352952","NA","1348680","1488440","3357526","1487882","3356462","NA","NA","4724","NA","1551776","NA","4727","1343632","NA","1480887","6559170","3349453","3347943","6557660","3656312","3349449","6559166","3349948","6560165","1343637","1331695","1548378","NA","1488378","3356957","6563520","NA","NA","NA","6563175","NA","1488380","3356959","NA","NA","NA","6563174","NA","1480383","NA","1485884","3356451","1352756","3347228","6556947","NA","NA","1481386","3349953","6560170","3356964","6555070","3654644","6563523","6556947","NA","1478873","3347228","Extended template","0","53789","80","yes","1024","ISLAND"
"5","","undefined","undefined","674.469135802","674.469135802","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","80","80","149","11","80","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","80","149","149","80","0","149","80","149","80","2","0","0","NA","11","149","80","NA","NA","NA","80","NA","11","149","NA","NA","NA","80","NA","11","NA","11","149","0","149","80","NA","NA","11","149","80","149","80","0","80","80","NA","11","149","Thu Jan 23 13:33:44 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","80","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-17.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","space","space","q","NA","NA","space","space","NA","2","NA","NA","NA","q","843","NA","599","56895","297113","NA","NA","968","3397","NA","843","NA","NA","NA","1667","2","legacy","1024","2","48000","-16","experiment","17","odd","1332664","5860054","NA","1478877","3347443","6567127","6565620","3348949","1479380","6566124","3347946","NA","NA","1349280","1545336","1484385","3352952","NA","1348680","1488440","3357526","1487882","3356462","NA","NA","4724","NA","1551776","NA","4727","1343632","NA","1480887","6567632","3349453","3347943","6566120","3656312","3349449","6567628","3349948","6568627","1343637","1331695","1548378","NA","1488378","3356957","6572481","NA","NA","NA","6571636","NA","1488380","3356959","NA","NA","NA","6571636","NA","1480383","NA","1485884","3356451","1352756","3347228","6565405","NA","NA","1481386","3349953","6568631","3356964","6563527","3654644","6572483","6565404","NA","1478873","3347228","Extended template","0","54632","81","yes","1024","DEBT"
"9","495","undefined","undefined","671.268292683","671.268292683","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","81","81","149","11","81","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","81","149","149","81","0","149","81","149","81","2","0","0","NA","11","149","81","NA","NA","NA","81","NA","11","149","NA","NA","NA","81","NA","11","NA","11","149","0","149","81","NA","NA","11","149","81","149","81","0","81","81","NA","11","149","Thu Jan 23 13:33:44 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","81","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-17.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","space","space","q","NA","NA","space","space","NA","5","NA","NA","NA","q","412","NA","599","56895","297113","NA","NA","968","3397","NA","412","NA","NA","NA","1667","2","legacy","1024","2","48000","-16","experiment","17","odd","1332664","5860054","NA","1478877","3347443","6576087","6574581","3348949","1479380","6575084","3347946","NA","NA","1349280","1545336","1484385","3352952","NA","1348680","1488440","3357526","1487882","3356462","NA","NA","4724","NA","1551776","NA","4727","1343632","NA","1480887","6576591","3349453","3347943","6575081","3656312","3349449","6576587","3349948","6577586","1343637","1331695","1548378","NA","1488378","3356957","6581007","NA","NA","NA","6580594","NA","1488380","3356959","NA","NA","NA","6580594","NA","1480383","NA","1485884","3356451","1352756","3347228","6574366","NA","NA","1481386","3349953","6577590","3356964","6572487","3654644","6581010","6574366","NA","1478873","3347228","Extended template","0","55044","82","yes","1024","JACKET"
"3","495","undefined","undefined","669.096385542","669.096385542","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","82","82","149","11","82","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","82","149","149","82","0","149","82","149","82","2","0","0","NA","11","149","82","NA","NA","NA","82","NA","11","149","NA","NA","NA","82","NA","11","NA","11","149","0","149","82","NA","NA","11","149","82","149","82","0","82","82","NA","11","149","Thu Jan 23 13:33:44 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","82","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-17.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","1","NA","space","space","q","NA","NA","space","space","NA","1","NA","NA","NA","q","491","NA","599","56895","297113","NA","NA","968","3397","NA","491","NA","NA","NA","1667","2","legacy","1024","2","48000","-16","experiment","17","odd","1332664","5860054","NA","1478877","3347443","6584614","6583107","3348949","1479380","6583610","3347946","NA","NA","1349280","1545336","1484385","3352952","NA","1348680","1488440","3357526","1487882","3356462","NA","NA","4724","NA","1551776","NA","4727","1343632","NA","1480887","6585119","3349453","3347943","6583607","3656312","3349449","6585115","3349948","6586114","1343637","1331695","1548378","NA","1488378","3356957","6589616","NA","NA","NA","6589124","NA","1488380","3356959","NA","NA","NA","6589124","NA","1480383","NA","1485884","3356451","1352756","3347228","6582895","NA","NA","1481386","3349953","6586118","3356964","6581014","3654644","6589619","6582894","NA","1478873","3347228","Extended template","0","55535","83","yes","1024","DEPOT"
"7","1495","undefined","undefined","667.19047619","667.19047619","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","83","83","149","11","83","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","83","149","149","83","0","149","83","149","83","2","0","0","NA","11","149","83","NA","NA","NA","83","NA","11","149","NA","NA","NA","83","NA","11","NA","11","149","0","149","83","NA","NA","11","149","83","149","83","0","83","83","NA","11","149","Thu Jan 23 13:33:44 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","83","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-17.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","space","space","q","NA","NA","space","space","NA","4","NA","NA","NA","q","509","NA","599","56895","297113","NA","NA","968","3397","NA","509","NA","NA","NA","1667","2","legacy","1024","2","48000","-16","experiment","17","odd","1332664","5860054","NA","1478877","3347443","6593253","6591747","3348949","1479380","6592250","3347946","NA","NA","1349280","1545336","1484385","3352952","NA","1348680","1488440","3357526","1487882","3356462","NA","NA","4724","NA","1551776","NA","4727","1343632","NA","1480887","6593757","3349453","3347943","6592247","3656312","3349449","6593753","3349948","6594752","1343637","1331695","1548378","NA","1488378","3356957","6598272","NA","NA","NA","6597762","NA","1488380","3356959","NA","NA","NA","6597762","NA","1480383","NA","1485884","3356451","1352756","3347228","6591532","NA","NA","1481386","3349953","6594757","3356964","6589622","3654644","6598275","6591532","NA","1478873","3347228","Extended template","0","56044","84","yes","1024","PASTE"
"6","","undefined","undefined","664.482352941","664.482352941","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","84","84","149","11","84","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","84","149","149","84","0","149","84","149","84","2","0","0","NA","11","149","84","NA","NA","NA","84","NA","11","149","NA","NA","NA","84","NA","11","NA","11","149","0","149","84","NA","NA","11","149","84","149","84","0","84","84","NA","11","149","Thu Jan 23 13:33:44 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","84","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-17.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","1","NA","space","space","q","NA","NA","space","space","NA","1","NA","NA","NA","q","437","NA","599","56895","297113","NA","NA","968","3397","NA","437","NA","NA","NA","1667","2","legacy","1024","2","48000","-16","experiment","17","odd","1332664","5860054","NA","1478877","3347443","6601884","6600378","3348949","1479380","6600881","3347946","NA","NA","1349280","1545336","1484385","3352952","NA","1348680","1488440","3357526","1487882","3356462","NA","NA","4724","NA","1551776","NA","4727","1343632","NA","1480887","6602389","3349453","3347943","6600878","3656312","3349449","6602385","3349948","6603384","1343637","1331695","1548378","NA","1488378","3356957","6606833","NA","NA","NA","6606394","NA","1488380","3356959","NA","NA","NA","6606394","NA","1480383","NA","1485884","3356451","1352756","3347228","6600163","NA","NA","1481386","3349953","6603389","3356964","6598279","3654644","6606835","6600162","NA","1478873","3347228","Extended template","0","56481","85","yes","1024","UPSET"
"6","","undefined","undefined","667.034883721","667.034883721","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","85","85","149","11","85","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","85","149","149","85","0","149","85","149","85","2","0","0","NA","11","149","85","NA","NA","NA","85","NA","11","149","NA","NA","NA","85","NA","11","NA","11","149","0","149","85","NA","NA","11","149","85","149","85","0","85","85","NA","11","149","Thu Jan 23 13:33:44 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","85","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-17.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","3","NA","space","space","q","NA","NA","space","space","NA","3","NA","NA","NA","q","884","NA","599","56895","297113","NA","NA","968","3397","NA","884","NA","NA","NA","1667","2","legacy","1024","2","48000","-16","experiment","17","odd","1332664","5860054","NA","1478877","3347443","6610438","6608932","3348949","1479380","6609435","3347946","NA","NA","1349280","1545336","1484385","3352952","NA","1348680","1488440","3357526","1487882","3356462","NA","NA","4724","NA","1551776","NA","4727","1343632","NA","1480887","6610942","3349453","3347943","6609432","3656312","3349449","6610938","3349948","6611937","1343637","1331695","1548378","NA","1488378","3356957","6615833","NA","NA","NA","6614947","NA","1488380","3356959","NA","NA","NA","6614946","NA","1480383","NA","1485884","3356451","1352756","3347228","6608719","NA","NA","1481386","3349953","6611942","3356964","6606839","3654644","6615835","6608718","NA","1478873","3347228","Extended template","0","57365","86","yes","1024","LEMON"
"9","495","undefined","undefined","662.977011494","662.977011494","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","86","86","149","11","86","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","86","149","149","86","0","149","86","149","86","2","0","0","NA","11","149","86","NA","NA","NA","86","NA","11","149","NA","NA","NA","86","NA","11","NA","11","149","0","149","86","NA","NA","11","149","86","149","86","0","86","86","NA","11","149","Thu Jan 23 13:33:44 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","86","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-17.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","space","q","NA","NA","space","space","NA","6","NA","NA","NA","q","314","NA","599","56895","297113","NA","NA","968","3397","NA","314","NA","NA","NA","1667","2","legacy","1024","2","48000","-16","experiment","17","odd","1332664","5860054","NA","1478877","3347443","6619434","6617928","3348949","1479380","6618431","3347946","NA","NA","1349280","1545336","1484385","3352952","NA","1348680","1488440","3357526","1487882","3356462","NA","NA","4724","NA","1551776","NA","4727","1343632","NA","1480887","6619938","3349453","3347943","6618428","3656312","3349449","6619934","3349948","6620933","1343637","1331695","1548378","NA","1488378","3356957","6624257","NA","NA","NA","6623941","NA","1488380","3356959","NA","NA","NA","6623941","NA","1480383","NA","1485884","3356451","1352756","3347228","6617714","NA","NA","1481386","3349953","6620937","3356964","6615839","3654644","6624259","6617714","NA","1478873","3347228","Extended template","0","57679","87","yes","1024","GATHER"
"9","495","undefined","undefined","661.943181818","661.943181818","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","87","87","149","11","87","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","87","149","149","87","0","149","87","149","87","2","0","0","NA","11","149","87","NA","NA","NA","87","NA","11","149","NA","NA","NA","87","NA","11","NA","11","149","0","149","87","NA","NA","11","149","87","149","87","0","87","87","NA","11","149","Thu Jan 23 13:33:44 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","87","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-17.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","space","q","NA","NA","space","space","NA","6","NA","NA","NA","q","572","NA","599","56895","297113","NA","NA","968","3397","NA","572","NA","NA","NA","1667","2","legacy","1024","2","48000","-16","experiment","17","odd","1332664","5860054","NA","1478877","3347443","6627862","6626356","3348949","1479380","6626859","3347946","NA","NA","1349280","1545336","1484385","3352952","NA","1348680","1488440","3357526","1487882","3356462","NA","NA","4724","NA","1551776","NA","4727","1343632","NA","1480887","6628366","3349453","3347943","6626856","3656312","3349449","6628362","3349948","6629361","1343637","1331695","1548378","NA","1488378","3356957","6632945","NA","NA","NA","6632371","NA","1488380","3356959","NA","NA","NA","6632371","NA","1480383","NA","1485884","3356451","1352756","3347228","6626141","NA","NA","1481386","3349953","6629366","3356964","6624263","3654644","6632947","6626141","NA","1478873","3347228","Extended template","0","58251","88","yes","1024","PASSION"
"9","495","undefined","undefined","658.123595506","658.123595506","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","88","88","149","11","88","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","88","149","149","88","0","149","88","149","88","2","0","0","NA","11","149","88","NA","NA","NA","88","NA","11","149","NA","NA","NA","88","NA","11","NA","11","149","0","149","88","NA","NA","11","149","88","149","88","0","88","88","NA","11","149","Thu Jan 23 13:33:44 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","88","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-17.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","space","space","q","NA","NA","space","space","NA","5","NA","NA","NA","q","322","NA","599","56895","297113","NA","NA","968","3397","NA","322","NA","NA","NA","1667","2","legacy","1024","2","48000","-16","experiment","17","odd","1332664","5860054","NA","1478877","3347443","6636551","6635045","3348949","1479380","6635548","3347946","NA","NA","1349280","1545336","1484385","3352952","NA","1348680","1488440","3357526","1487882","3356462","NA","NA","4724","NA","1551776","NA","4727","1343632","NA","1480887","6637056","3349453","3347943","6635545","3656312","3349449","6637052","3349948","6638051","1343637","1331695","1548378","NA","1488378","3356957","6641385","NA","NA","NA","6641061","NA","1488380","3356959","NA","NA","NA","6641061","NA","1480383","NA","1485884","3356451","1352756","3347228","6634831","NA","NA","1481386","3349953","6638056","3356964","6632951","3654644","6641387","6634831","NA","1478873","3347228","Extended template","0","58573","89","yes","1024","UPRIGHT"
"5","","undefined","undefined","676.188888889","676.188888889","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","89","89","149","11","89","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","89","149","149","89","0","149","89","149","89","2","0","0","NA","11","149","89","NA","NA","NA","89","NA","11","149","NA","NA","NA","89","NA","11","NA","11","149","0","149","89","NA","NA","11","149","89","149","89","0","89","89","NA","11","149","Thu Jan 23 13:33:44 2025","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","89","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-17.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","3","NA","space","space","q","NA","NA","space","space","NA","3","NA","NA","NA","q","2284","NA","599","56895","297113","NA","NA","968","3397","NA","2284","NA","NA","NA","1667","2","legacy","1024","2","48000","-16","experiment","17","odd","1332664","5860054","NA","1478877","3347443","6644990","6643484","3348949","1479380","6643987","3347946","NA","NA","1349280","1545336","1484385","3352952","NA","1348680","1488440","3357526","1487882","3356462","NA","NA","4724","NA","1551776","NA","4727","1343632","NA","1480887","6645494","3349453","3347943","6643984","3656312","3349449","6645490","3349948","6646489","1343637","1331695","1548378","NA","1488378","3356957","6651785","NA","NA","NA","6649499","NA","1488380","3356959","NA","NA","NA","6649498","NA","1480383","NA","1485884","3356451","1352756","3347228","6643270","NA","NA","1481386","3349953","6646494","3356964","6641391","3654644","6651787","6643269","NA","1478873","3347228","Extended template","0","60857","90","yes","1024","DEBATE"
"8","3495","undefined","undefined","672.857142857","672.857142857","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","90","90","149","11","90","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","90","149","149","90","0","149","90","149","90","2","0","0","NA","11","149","90","NA","NA","NA","90","NA","11","149","NA","NA","NA","90","NA","11","NA","11","149","0","149","90","NA","NA","11","149","90","149","90","0","90","90","NA","11","149","Thu Jan 23 13:33:44 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","90","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-17.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","space","space","q","NA","NA","space","space","NA","6","NA","NA","NA","q","373","NA","599","56895","297113","NA","NA","968","3397","NA","373","NA","NA","NA","1667","2","legacy","1024","2","48000","-16","experiment","17","odd","1332664","5860054","NA","1478877","3347443","6655390","6653883","3348949","1479380","6654387","3347946","NA","NA","1349280","1545336","1484385","3352952","NA","1348680","1488440","3357526","1487882","3356462","NA","NA","4724","NA","1551776","NA","4727","1343632","NA","1480887","6655894","3349453","3347943","6654384","3656312","3349449","6655890","3349948","6656889","1343637","1331695","1548378","NA","1488378","3356957","6660273","NA","NA","NA","6659898","NA","1488380","3356959","NA","NA","NA","6659897","NA","1480383","NA","1485884","3356451","1352756","3347228","6653669","NA","NA","1481386","3349953","6656893","3356964","6651791","3654644","6660275","6653669","NA","1478873","3347228","Extended template","0","61230","91","yes","1024","CURRENCY"
"8","3495","undefined","undefined","679.336956522","679.336956522","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","0","NA","11","149","91","91","149","11","91","149","NA","NA","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","91","149","149","91","0","149","91","149","91","2","0","0","NA","11","149","91","NA","NA","NA","91","NA","11","149","NA","NA","NA","91","NA","11","NA","11","149","0","149","91","NA","NA","11","149","91","149","91","0","91","91","NA","11","149","Thu Jan 23 13:33:44 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BB.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","91","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-17.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","space","space","q","NA","NA","space","space","NA","2","NA","NA","NA","q","1269","NA","599","56895","297113","NA","NA","968","3397","NA","1269","NA","NA","NA","1667","2","legacy","1024","2","48000","-16","experiment","17","odd","1332664","5860054","NA","1478877","3347443","6663877","6662370","3348949","1479380","6662874","3347946","NA","NA","1349280","1545336","1484385","3352952","NA","1348680","1488440","3357526","1487882","3356462","NA","NA","4724","NA","1551776","NA","4727","1343632","NA","1480887","6664381","3349453","3347943","6662870","3656312","3349449","6664377","3349948","6665376","1343637","1331695","1548378","NA","1488378","3356957","6669657","NA","NA","NA","6668386","NA","1488380","3356959","NA","NA","NA","6668386","NA","1480383","NA","1485884","3356451","1352756","3347228","6662155","NA","NA","1481386","3349953","6665381","3356964","6660279","3654644","6669659","6662155","NA","1478873","3347228","Extended template","0","62499","92","yes","1024","NEUTRAL"
