"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Inline_Fixation","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_2","count_blank_screen_3","count_blank_screen_4","count_blank_screen_5","count_blink_screen","count_blink_screen_1","count_blink_screen_2","count_block_loop","count_calibrate","count_calibrate_2","count_calibrate_3","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eyetracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inlin_blink","count_inline_blink","count_inline_blink_1","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_keyboard_response","count_log_end_of_practice","count_log_end_of_test","count_log_end_of_trial","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_pygaze_start_recording","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_new_sketchpad_6","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_press_key","count_record_study","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stimulus_test","count_stop_study","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_new_sketchpad_6","response_press_key","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_new_sketchpad_6","response_time_press_key","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Inline_Fixation","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_2","time_blank_screen_3","time_blank_screen_4","time_blank_screen_5","time_blink_screen","time_blink_screen_1","time_blink_screen_2","time_block_loop","time_calibrate","time_calibrate_2","time_calibrate_3","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eyetracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inlin_blink","time_inline_blink","time_inline_blink_1","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_keyboard_response","time_log_end_of_practice","time_log_end_of_test","time_log_end_of_trial","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_pygaze_start_recording","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_new_sketchpad_6","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_press_key","time_record_study","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stimulus_test","time_stop_study","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"9","","undefined","undefined","565.8","565.8","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","4","4","11","149","4","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","4","149","NA","149","4","4","149","4","2","0","NA","11","4","149","NA","NA","NA","4","NA","11","149","NA","4","NA","NA","4","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","4","149","4","0","4","4","NA","11","149","Tue Nov 19 17:01:47 2024","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","4","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-5.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","1","NA","q","c","q","NA","NA","q","NA","1","NA","NA","NA","NA","space","q","832","NA","53861","33248","290419","NA","NA","1339","NA","832","NA","NA","NA","NA","4273","1179","2","legacy","1024","2","48000","-16","experiment","5","odd","627832","2961782","3506514","NA","1030094","1031601","2959774","2961282","3542677","3544185","1030598","2960278","3543181","NA","697624","1072912","3261464","1035606","2965287","NA","643762","1039663","2969860","1039105","2968792","NA","NA","4157","NA","1167816","NA","4160","638713","NA","1032107","3544690","2961787","NA","2960274","3543177","3544685","2962282","3545685","638718","626492","NA","1039600","3549528","2969287","NA","NA","NA","3548695","NA","1039602","2969289","NA","3542462","NA","NA","3548695","NA","NA","NA","1036106","2968787","904289","1163542","2959558","NA","NA","1032606","2962287","3545690","2969293","3540582","3260284","3549530","3542462","NA","1030090","2959558","Extended template","0","2829","5","yes","1024","PASSION"
"1","3495","undefined","undefined","572.333333333","572.333333333","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","5","5","11","149","5","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","5","149","NA","149","5","5","149","5","2","0","NA","11","5","149","NA","NA","NA","5","NA","11","149","NA","5","NA","NA","5","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","5","149","5","0","5","5","NA","11","149","Tue Nov 19 17:01:47 2024","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","5","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-5.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","q","c","q","NA","NA","q","NA","2","NA","NA","NA","NA","space","q","605","NA","53861","33248","290419","NA","NA","1339","NA","605","NA","NA","NA","NA","4273","1179","2","legacy","1024","2","48000","-16","experiment","5","odd","627832","2961782","3506514","NA","1030094","1031601","2959774","2961282","3551616","3553123","1030598","2960278","3552120","NA","697624","1072912","3261464","1035606","2965287","NA","643762","1039663","2969860","1039105","2968792","NA","NA","4157","NA","1167816","NA","4160","638713","NA","1032107","3553629","2961787","NA","2960274","3552116","3553624","2962282","3554624","638718","626492","NA","1039600","3558240","2969287","NA","NA","NA","3557634","NA","1039602","2969289","NA","3551402","NA","NA","3557634","NA","NA","NA","1036106","2968787","904289","1163542","2959558","NA","NA","1032606","2962287","3554629","2969293","3549534","3260284","3558242","3551401","NA","1030090","2959558","Extended template","0","3434","6","yes","1024","JOURNAL"
"7","","undefined","undefined","595.571428571","595.571428571","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","6","6","11","149","6","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","6","149","NA","149","6","6","149","6","2","0","NA","11","6","149","NA","NA","NA","6","NA","11","149","NA","6","NA","NA","6","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","6","149","6","0","6","6","NA","11","149","Tue Nov 19 17:01:47 2024","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","6","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-5.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","3","NA","q","c","q","NA","NA","q","NA","3","NA","NA","NA","NA","space","q","735","NA","53861","33248","290419","NA","NA","1339","NA","735","NA","NA","NA","NA","4273","1179","2","legacy","1024","2","48000","-16","experiment","5","odd","627832","2961782","3506514","NA","1030094","1031601","2959774","2961282","3560389","3561898","1030598","2960278","3560894","NA","697624","1072912","3261464","1035606","2965287","NA","643762","1039663","2969860","1039105","2968792","NA","NA","4157","NA","1167816","NA","4160","638713","NA","1032107","3562403","2961787","NA","2960274","3560890","3562398","2962282","3563398","638718","626492","NA","1039600","3567144","2969287","NA","NA","NA","3566408","NA","1039602","2969289","NA","3560175","NA","NA","3566408","NA","NA","NA","1036106","2968787","904289","1163542","2959558","NA","NA","1032606","2962287","3563403","2969293","3558247","3260284","3567146","3560175","NA","1030090","2959558","Extended template","0","4169","7","yes","1024","PASTE"
"6","1495","undefined","undefined","598.625","598.625","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","7","7","11","149","7","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","7","149","NA","149","7","7","149","7","2","0","NA","11","7","149","NA","NA","NA","7","NA","11","149","NA","7","NA","NA","7","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","7","149","7","0","7","7","NA","11","149","Tue Nov 19 17:01:47 2024","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","7","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-5.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","q","c","q","NA","NA","q","NA","2","NA","NA","NA","NA","space","q","620","NA","53861","33248","290419","NA","NA","1339","NA","620","NA","NA","NA","NA","4273","1179","2","legacy","1024","2","48000","-16","experiment","5","odd","627832","2961782","3506514","NA","1030094","1031601","2959774","2961282","3569233","3570741","1030598","2960278","3569737","NA","697624","1072912","3261464","1035606","2965287","NA","643762","1039663","2969860","1039105","2968792","NA","NA","4157","NA","1167816","NA","4160","638713","NA","1032107","3571246","2961787","NA","2960274","3569733","3571241","2962282","3572241","638718","626492","NA","1039600","3575872","2969287","NA","NA","NA","3575251","NA","1039602","2969289","NA","3569017","NA","NA","3575251","NA","NA","NA","1036106","2968787","904289","1163542","2959558","NA","NA","1032606","2962287","3572246","2969293","3567150","3260284","3575874","3569017","NA","1030090","2959558","Extended template","0","4789","8","yes","1024","DEPTH"
"7","","undefined","undefined","592","592","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","8","8","11","149","8","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","8","149","NA","149","8","8","149","8","2","0","NA","11","8","149","NA","NA","NA","8","NA","11","149","NA","8","NA","NA","8","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","8","149","8","0","8","8","NA","11","149","Tue Nov 19 17:01:47 2024","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","8","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-5.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","q","c","q","NA","NA","q","NA","6","NA","NA","NA","NA","space","q","539","NA","53861","33248","290419","NA","NA","1339","NA","539","NA","NA","NA","NA","4273","1179","2","legacy","1024","2","48000","-16","experiment","5","odd","627832","2961782","3506514","NA","1030094","1031601","2959774","2961282","3577962","3579470","1030598","2960278","3578466","NA","697624","1072912","3261464","1035606","2965287","NA","643762","1039663","2969860","1039105","2968792","NA","NA","4157","NA","1167816","NA","4160","638713","NA","1032107","3579974","2961787","NA","2960274","3578462","3579970","2962282","3580970","638718","626492","NA","1039600","3584520","2969287","NA","NA","NA","3583980","NA","1039602","2969289","NA","3577748","NA","NA","3583980","NA","NA","NA","1036106","2968787","904289","1163542","2959558","NA","NA","1032606","2962287","3580975","2969293","3575878","3260284","3584522","3577747","NA","1030090","2959558","Extended template","0","5328","9","yes","1024","DEAR"
"1","3495","undefined","undefined","734.1","734.1","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","9","9","11","149","9","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","9","149","NA","149","9","9","149","9","2","0","NA","11","9","149","NA","NA","NA","9","NA","11","149","NA","9","NA","NA","9","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","9","149","9","0","9","9","NA","11","149","Tue Nov 19 17:01:47 2024","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","9","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-5.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","q","c","q","NA","NA","q","NA","5","NA","NA","NA","NA","space","q","2013","NA","53861","33248","290419","NA","NA","1339","NA","2013","NA","NA","NA","NA","4273","1179","2","legacy","1024","2","48000","-16","experiment","5","odd","627832","2961782","3506514","NA","1030094","1031601","2959774","2961282","3586608","3588116","1030598","2960278","3587112","NA","697624","1072912","3261464","1035606","2965287","NA","643762","1039663","2969860","1039105","2968792","NA","NA","4157","NA","1167816","NA","4160","638713","NA","1032107","3588620","2961787","NA","2960274","3587108","3588616","2962282","3589616","638718","626492","NA","1039600","3594640","2969287","NA","NA","NA","3592626","NA","1039602","2969289","NA","3586394","NA","NA","3592626","NA","NA","NA","1036106","2968787","904289","1163542","2959558","NA","NA","1032606","2962287","3589621","2969293","3584526","3260284","3594642","3586394","NA","1030090","2959558","Extended template","0","7341","10","yes","1024","IMPULSE"
"1","3495","undefined","undefined","716.272727273","716.272727273","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","10","10","11","149","10","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","10","149","NA","149","10","10","149","10","2","0","NA","11","10","149","NA","NA","NA","10","NA","11","149","NA","10","NA","NA","10","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","10","149","10","0","10","10","NA","11","149","Tue Nov 19 17:01:47 2024","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","10","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-5.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","q","c","q","NA","NA","q","NA","2","NA","NA","NA","NA","space","q","538","NA","53861","33248","290419","NA","NA","1339","NA","538","NA","NA","NA","NA","4273","1179","2","legacy","1024","2","48000","-16","experiment","5","odd","627832","2961782","3506514","NA","1030094","1031601","2959774","2961282","3596731","3598239","1030598","2960278","3597235","NA","697624","1072912","3261464","1035606","2965287","NA","643762","1039663","2969860","1039105","2968792","NA","NA","4157","NA","1167816","NA","4160","638713","NA","1032107","3598744","2961787","NA","2960274","3597231","3598739","2962282","3599739","638718","626492","NA","1039600","3603288","2969287","NA","NA","NA","3602749","NA","1039602","2969289","NA","3596517","NA","NA","3602749","NA","NA","NA","1036106","2968787","904289","1163542","2959558","NA","NA","1032606","2962287","3599744","2969293","3594646","3260284","3603290","3596516","NA","1030090","2959558","Extended template","0","7879","11","yes","1024","GRASS"
"1","3495","undefined","undefined","692.416666667","692.416666667","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","11","11","11","149","11","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","11","149","NA","149","11","11","149","11","2","0","NA","11","11","149","NA","NA","NA","11","NA","11","149","NA","11","NA","NA","11","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","11","149","11","0","11","11","NA","11","149","Tue Nov 19 17:01:47 2024","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","11","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-5.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","6","NA","q","c","q","NA","NA","q","NA","6","NA","NA","NA","NA","space","q","430","NA","53861","33248","290419","NA","NA","1339","NA","430","NA","NA","NA","NA","4273","1179","2","legacy","1024","2","48000","-16","experiment","5","odd","627832","2961782","3506514","NA","1030094","1031601","2959774","2961282","3605375","3606883","1030598","2960278","3605879","NA","697624","1072912","3261464","1035606","2965287","NA","643762","1039663","2969860","1039105","2968792","NA","NA","4157","NA","1167816","NA","4160","638713","NA","1032107","3607388","2961787","NA","2960274","3605875","3607383","2962282","3608383","638718","626492","NA","1039600","3611824","2969287","NA","NA","NA","3611393","NA","1039602","2969289","NA","3605160","NA","NA","3611393","NA","NA","NA","1036106","2968787","904289","1163542","2959558","NA","NA","1032606","2962287","3608388","2969293","3603294","3260284","3611826","3605159","NA","1030090","2959558","Extended template","0","8309","12","yes","1024","UTILITY"
"2","495","undefined","undefined","679.923076923","679.923076923","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","12","12","11","149","12","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","12","149","NA","149","12","12","149","12","2","0","NA","11","12","149","NA","NA","NA","12","NA","11","149","NA","12","NA","NA","12","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","12","149","12","0","12","12","NA","11","149","Tue Nov 19 17:01:47 2024","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","12","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-5.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","5","NA","q","c","q","NA","NA","q","NA","5","NA","NA","NA","NA","space","q","530","NA","53861","33248","290419","NA","NA","1339","NA","530","NA","NA","NA","NA","4273","1179","2","legacy","1024","2","48000","-16","experiment","5","odd","627832","2961782","3506514","NA","1030094","1031601","2959774","2961282","3613915","3615423","1030598","2960278","3614419","NA","697624","1072912","3261464","1035606","2965287","NA","643762","1039663","2969860","1039105","2968792","NA","NA","4157","NA","1167816","NA","4160","638713","NA","1032107","3615927","2961787","NA","2960274","3614415","3615923","2962282","3616923","638718","626492","NA","1039600","3620464","2969287","NA","NA","NA","3619933","NA","1039602","2969289","NA","3613699","NA","NA","3619933","NA","NA","NA","1036106","2968787","904289","1163542","2959558","NA","NA","1032606","2962287","3616928","2969293","3611830","3260284","3620466","3613699","NA","1030090","2959558","Extended template","0","8839","13","yes","1024","LAWYER"
"2","495","undefined","undefined","700.857142857","700.857142857","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","13","13","11","149","13","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","13","149","NA","149","13","13","149","13","2","0","NA","11","13","149","NA","NA","NA","13","NA","11","149","NA","13","NA","NA","13","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","13","149","13","0","13","13","NA","11","149","Tue Nov 19 17:01:47 2024","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","13","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-5.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","4","NA","q","c","q","NA","NA","q","NA","4","NA","NA","NA","NA","space","q","973","NA","53861","33248","290419","NA","NA","1339","NA","973","NA","NA","NA","NA","4273","1179","2","legacy","1024","2","48000","-16","experiment","5","odd","627832","2961782","3506514","NA","1030094","1031601","2959774","2961282","3622552","3624060","1030598","2960278","3623056","NA","697624","1072912","3261464","1035606","2965287","NA","643762","1039663","2969860","1039105","2968792","NA","NA","4157","NA","1167816","NA","4160","638713","NA","1032107","3624565","2961787","NA","2960274","3623052","3624560","2962282","3625560","638718","626492","NA","1039600","3629544","2969287","NA","NA","NA","3628570","NA","1039602","2969289","NA","3622337","NA","NA","3628570","NA","NA","NA","1036106","2968787","904289","1163542","2959558","NA","NA","1032606","2962287","3625565","2969293","3620470","3260284","3629546","3622337","NA","1030090","2959558","Extended template","0","9812","14","yes","1024","ABILITY"
"2","495","undefined","undefined","703","703","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","14","14","11","149","14","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","14","149","NA","149","14","14","149","14","2","0","NA","11","14","149","NA","NA","NA","14","NA","11","149","NA","14","NA","NA","14","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","14","149","14","0","14","14","NA","11","149","Tue Nov 19 17:01:47 2024","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","14","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-5.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","3","NA","q","c","q","NA","NA","q","NA","3","NA","NA","NA","NA","space","q","733","NA","53861","33248","290419","NA","NA","1339","NA","733","NA","NA","NA","NA","4273","1179","2","legacy","1024","2","48000","-16","experiment","5","odd","627832","2961782","3506514","NA","1030094","1031601","2959774","2961282","3631631","3633140","1030598","2960278","3632136","NA","697624","1072912","3261464","1035606","2965287","NA","643762","1039663","2969860","1039105","2968792","NA","NA","4157","NA","1167816","NA","4160","638713","NA","1032107","3633644","2961787","NA","2960274","3632132","3633640","2962282","3634640","638718","626492","NA","1039600","3638384","2969287","NA","NA","NA","3637650","NA","1039602","2969289","NA","3631417","NA","NA","3637650","NA","NA","NA","1036106","2968787","904289","1163542","2959558","NA","NA","1032606","2962287","3634645","2969293","3629550","3260284","3638386","3631417","NA","1030090","2959558","Extended template","0","10545","15","yes","1024","EQUAL"
"5","495","undefined","undefined","697.3125","697.3125","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","15","15","11","149","15","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","15","149","NA","149","15","15","149","15","2","0","NA","11","15","149","NA","NA","NA","15","NA","11","149","NA","15","NA","NA","15","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","15","149","15","0","15","15","NA","11","149","Tue Nov 19 17:01:47 2024","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","15","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-5.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","1","NA","q","c","q","NA","NA","q","NA","1","NA","NA","NA","NA","space","q","612","NA","53861","33248","290419","NA","NA","1339","NA","612","NA","NA","NA","NA","4273","1179","2","legacy","1024","2","48000","-16","experiment","5","odd","627832","2961782","3506514","NA","1030094","1031601","2959774","2961282","3640472","3641980","1030598","2960278","3640977","NA","697624","1072912","3261464","1035606","2965287","NA","643762","1039663","2969860","1039105","2968792","NA","NA","4157","NA","1167816","NA","4160","638713","NA","1032107","3642485","2961787","NA","2960274","3640973","3642481","2962282","3643481","638718","626492","NA","1039600","3647104","2969287","NA","NA","NA","3646491","NA","1039602","2969289","NA","3640258","NA","NA","3646491","NA","NA","NA","1036106","2968787","904289","1163542","2959558","NA","NA","1032606","2962287","3643486","2969293","3638391","3260284","3647106","3640257","NA","1030090","2959558","Extended template","0","11157","16","yes","1024","OPPONENT"
"8","","undefined","undefined","727.529411765","727.529411765","#808080","yes","xpyriment","legacy","legacy","0","foil","uniform","undefined","undefined","undefined","NA","undefined","0","149","0","NA","11","11","149","149","16","16","11","149","16","NA","0","0","0","11","149","0","0","0","0","11","149","NA","NA","0","NA","0","NA","0","2","NA","11","16","149","NA","149","16","16","149","16","2","0","NA","11","16","149","NA","NA","NA","16","NA","11","149","NA","16","NA","NA","16","NA","NA","NA","11","149","0","0","149","NA","NA","11","149","16","149","16","0","16","16","NA","11","149","Tue Nov 19 17:01:47 2024","A template containing a practice and an experimental phase","yes","","NA","","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","16","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-5.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","2","NA","q","c","q","NA","NA","q","NA","2","NA","NA","NA","NA","space","q","1211","NA","53861","33248","290419","NA","NA","1339","NA","1211","NA","NA","NA","NA","4273","1179","2","legacy","1024","2","48000","-16","experiment","5","odd","627832","2961782","3506514","NA","1030094","1031601","2959774","2961282","3649194","3650701","1030598","2960278","3649698","NA","697624","1072912","3261464","1035606","2965287","NA","643762","1039663","2969860","1039105","2968792","NA","NA","4157","NA","1167816","NA","4160","638713","NA","1032107","3651207","2961787","NA","2960274","3649694","3651202","2962282","3652202","638718","626492","NA","1039600","3656424","2969287","NA","NA","NA","3655212","NA","1039602","2969289","NA","3648980","NA","NA","3655212","NA","NA","NA","1036106","2968787","904289","1163542","2959558","NA","NA","1032606","2962287","3652207","2969293","3647110","3260284","3656426","3648979","NA","1030090","2959558","Extended template","0","12368","17","yes","1024","FRINGE"
